date,j,plan_slot0,period_start,period_end,x0_kwh,x1_kwh,x2_kwh,x3_kwh,execution_date
2025-10-05,120,119,20:00,20:10,635.193315007,635.193315007,635.193315007,391.336343914,2025-10-05
2025-10-05,121,120,20:10,20:20,736.329109834,736.329109834,736.329109834,736.329109834,2025-10-05
2025-10-05,122,121,20:20,20:30,0,0,0,0,2025-10-05
2025-10-05,123,122,20:30,20:40,0,0,0,0,2025-10-05
2025-10-05,124,123,20:40,20:50,778.841835395,778.841835395,778.841835395,778.841835395,2025-10-05
2025-10-05,125,124,20:50,21:00,753.799410409,753.799410409,753.799410409,753.799410409,2025-10-05
2025-10-05,126,125,21:00,21:10,772.201449787,772.201449787,772.201449787,772.201449787,2025-10-05
2025-10-05,127,126,21:10,21:20,757.65557831,757.65557831,757.65557831,757.65557831,2025-10-05
2025-10-05,128,127,21:20,21:30,729.040729877,729.040729877,729.040729877,729.040729877,2025-10-05
2025-10-05,129,128,21:30,21:40,787.99543927,787.99543927,787.99543927,787.99543927,2025-10-05
2025-10-05,130,129,21:40,21:50,715.296497329,725.018720002,725.018720002,725.018720002,2025-10-05
2025-10-05,131,130,21:50,22:00,818.64059168,1361.02317929,1387.00165482,1387.00165482,2025-10-05
2025-10-05,132,131,22:00,22:10,1408.01345865,1415.82444076,1415.82444076,1415.82444076,2025-10-05
2025-10-05,133,132,22:10,22:20,599.249754375,607.394683884,607.394683884,607.394683884,2025-10-05
2025-10-05,134,133,22:20,22:30,1408.64793361,1416.46753943,1416.46753943,1416.46753943,2025-10-05
2025-10-05,135,134,22:30,22:40,1372.84445442,1380.17742372,1380.17742372,1380.17742372,2025-10-05
2025-10-05,136,135,22:40,22:50,1372.78718468,1380.11937557,1380.11937557,1380.11937557,2025-10-05
2025-10-05,137,136,22:50,23:00,1411.32106848,1419.17700722,1419.17700722,1419.17700722,2025-10-05
2025-10-05,138,137,23:00,23:10,1414.96416585,1422.86962112,1422.86962112,1422.86962112,2025-10-05
2025-10-05,139,138,23:10,23:20,1405.42715172,1413.20298107,1413.20298107,1413.20298107,2025-10-05
2025-10-05,140,139,23:20,23:30,572.011699391,579.786412582,579.786412582,579.786412582,2025-10-05
2025-10-05,141,140,23:30,23:40,1415.22877445,1423.13782625,1423.13782625,1423.13782625,2025-10-05
2025-10-05,142,141,23:40,23:50,1426.39410966,1434.45491933,1434.45491933,1434.45491933,2025-10-05
2025-10-05,143,142,23:50,00:00+1,597.836802123,605.962526957,605.962526957,605.962526957,2025-10-05
2025-10-05,144,143,00:00+1,00:10+1,1409.42710768,1409.42710768,1409.42710768,1409.42710768,2025-10-06
2025-10-06,1,0,00:10,00:20,578.225243017,578.225243017,578.225243017,578.225243017,2025-10-06
2025-10-06,2,1,00:20,00:30,560.755789765,560.755789765,560.755789765,560.755789765,2025-10-06
2025-10-06,3,2,00:30,00:40,589.282022734,589.282022734,589.282022734,589.282022734,2025-10-06
2025-10-06,4,3,00:40,00:50,589.086228061,589.086228061,589.086228061,589.086228061,2025-10-06
2025-10-06,5,4,00:50,01:00,558.914329241,558.914329241,558.914329241,558.914329241,2025-10-06
2025-10-06,6,5,01:00,01:10,557.179675433,557.179675433,557.179675433,557.179675433,2025-10-06
2025-10-06,7,6,01:10,01:20,565.572396925,565.572396925,565.572396925,565.572396925,2025-10-06
2025-10-06,8,7,01:20,01:30,568.519062915,568.519062915,568.519062915,568.519062915,2025-10-06
2025-10-06,9,8,01:30,01:40,579.092190241,579.092190241,579.092190241,579.092190241,2025-10-06
2025-10-06,10,9,01:40,01:50,570.89971919,570.89971919,570.89971919,570.89971919,2025-10-06
2025-10-06,11,10,01:50,02:00,552.152948363,552.152948363,552.152948363,552.152948363,2025-10-06
2025-10-06,12,11,02:00,02:10,570.986356941,570.986356941,570.986356941,570.986356941,2025-10-06
2025-10-06,13,12,02:10,02:20,576.9502585,576.9502585,576.9502585,576.9502585,2025-10-06
2025-10-06,14,13,02:20,02:30,570.95011542,570.95011542,570.95011542,570.95011542,2025-10-06
2025-10-06,15,14,02:30,02:40,578.331617615,578.331617615,578.331617615,578.331617615,2025-10-06
2025-10-06,16,15,02:40,02:50,589.944300277,589.944300277,589.944300277,589.944300277,2025-10-06
2025-10-06,17,16,02:50,03:00,590.892581553,590.892581553,590.892581553,590.892581553,2025-10-06
2025-10-06,18,17,03:00,03:10,607.085668552,607.085668552,607.085668552,607.085668552,2025-10-06
2025-10-06,19,18,03:10,03:20,595.458285299,595.458285299,595.458285299,595.458285299,2025-10-06
2025-10-06,20,19,03:20,03:30,576.537494727,576.537494727,576.537494727,576.537494727,2025-10-06
2025-10-06,21,20,03:30,03:40,581.070105801,581.070105801,581.070105801,581.070105801,2025-10-06
2025-10-06,22,21,03:40,03:50,584.87518107,584.87518107,584.87518107,584.87518107,2025-10-06
2025-10-06,23,22,03:50,04:00,585.17353818,585.17353818,585.17353818,585.17353818,2025-10-06
2025-10-06,24,23,04:00,04:10,606.883632397,606.883632397,606.883632397,606.883632397,2025-10-06
2025-10-06,25,24,04:10,04:20,607.247947627,607.247947627,607.247947627,607.247947627,2025-10-06
2025-10-06,26,25,04:20,04:30,585.591198649,585.591198649,585.591198649,585.591198649,2025-10-06
2025-10-06,27,26,04:30,04:40,581.512278581,581.512278581,581.512278581,581.512278581,2025-10-06
2025-10-06,28,27,04:40,04:50,587.835976035,587.835976035,587.835976035,587.835976035,2025-10-06
2025-10-06,29,28,04:50,05:00,586.649507634,586.649507634,586.649507634,586.649507634,2025-10-06
2025-10-06,30,29,05:00,05:10,586.449134637,586.449134637,586.449134637,586.449134637,2025-10-06
2025-10-06,31,30,05:10,05:20,597.241897191,597.241897191,597.241897191,597.241897191,2025-10-06
2025-10-06,32,31,05:20,05:30,601.486370422,601.486370422,601.486370422,601.486370422,2025-10-06
2025-10-06,33,32,05:30,05:40,586.153105153,586.153105153,586.153105153,586.153105153,2025-10-06
2025-10-06,34,33,05:40,05:50,649.45716097,649.45716097,649.45716097,649.45716097,2025-10-06
2025-10-06,35,34,05:50,06:00,0,0,0,0,2025-10-06
2025-10-06,36,35,06:00,06:10,0,0,0,0,2025-10-06
2025-10-06,37,36,06:10,06:20,0,0,0,0,2025-10-06
2025-10-06,38,37,06:20,06:30,0,0,0,0,2025-10-06
2025-10-06,39,38,06:30,06:40,0,0,0,0,2025-10-06
2025-10-06,40,39,06:40,06:50,0,0,0,0,2025-10-06
2025-10-06,41,40,06:50,07:00,0,0,0,0,2025-10-06
2025-10-06,42,41,07:00,07:10,474.101534411,495.475912262,495.475912262,495.475912262,2025-10-06
2025-10-06,43,42,07:10,07:20,411.713680392,436.90171777,436.90171777,436.90171777,2025-10-06
2025-10-06,44,43,07:20,07:30,356.631987473,384.866468946,384.866468946,384.866468946,2025-10-06
2025-10-06,45,44,07:30,07:40,374.075861862,1013.02077723,1013.02077723,1013.02077723,2025-10-06
2025-10-06,46,45,07:40,07:50,0,0,0,0,2025-10-06
2025-10-06,47,46,07:50,08:00,0,0,0,0,2025-10-06
2025-10-06,48,47,08:00,08:10,0,0,0,0,2025-10-06
2025-10-06,49,48,08:10,08:20,0,0,0,0,2025-10-06
2025-10-06,50,49,08:20,08:30,0,0,0,0,2025-10-06
2025-10-06,51,50,08:30,08:40,0,0,0,0,2025-10-06
2025-10-06,52,51,08:40,08:50,0,0,0,0,2025-10-06
2025-10-06,53,52,08:50,09:00,0,0,0,0,2025-10-06
2025-10-06,54,53,09:00,09:10,0,0,0,0,2025-10-06
2025-10-06,55,54,09:10,09:20,0,0,0,0,2025-10-06
2025-10-06,56,55,09:20,09:30,0,0,0,0,2025-10-06
2025-10-06,57,56,09:30,09:40,0,0,0,0,2025-10-06
2025-10-06,58,57,09:40,09:50,0,0,0,0,2025-10-06
2025-10-06,59,58,09:50,10:00,0,0,0,0,2025-10-06
2025-10-06,60,59,10:00,10:10,0,0,0,0,2025-10-06
2025-10-06,61,60,10:10,10:20,0,0,0,0,2025-10-06
2025-10-06,62,61,10:20,10:30,0,0,0,0,2025-10-06
2025-10-06,63,62,10:30,10:40,0,0,0,0,2025-10-06
2025-10-06,64,63,10:40,10:50,0,0,0,0,2025-10-06
2025-10-06,65,64,10:50,11:00,0,0,0,0,2025-10-06
2025-10-06,66,65,11:00,11:10,0,0,0,0,2025-10-06
2025-10-06,67,66,11:10,11:20,0,0,0,0,2025-10-06
2025-10-06,68,67,11:20,11:30,0,0,0,0,2025-10-06
2025-10-06,69,68,11:30,11:40,0,0,0,0,2025-10-06
2025-10-06,70,69,11:40,11:50,0,0,0,0,2025-10-06
2025-10-06,71,70,11:50,12:00,0,0,0,0,2025-10-06
2025-10-06,72,71,12:00,12:10,0,0,387.064702935,387.064702935,2025-10-06
2025-10-06,73,72,12:10,12:20,0,0,420.486462783,420.486462783,2025-10-06
2025-10-06,74,73,12:20,12:30,0,0,0,0,2025-10-06
2025-10-06,75,74,12:30,12:40,0,0,251.005994302,251.005994302,2025-10-06
2025-10-06,76,75,12:40,12:50,0,0,0,0,2025-10-06
2025-10-06,77,76,12:50,13:00,0,0,0,0,2025-10-06
2025-10-06,78,77,13:00,13:10,0,0,0,0,2025-10-06
2025-10-06,79,78,13:10,13:20,0,0,0,0,2025-10-06
2025-10-06,80,79,13:20,13:30,0,0,0,0,2025-10-06
2025-10-06,81,80,13:30,13:40,0,0,0,0,2025-10-06
2025-10-06,82,81,13:40,13:50,0,0,0,0,2025-10-06
2025-10-06,83,82,13:50,14:00,0,0,0,0,2025-10-06
2025-10-06,84,83,14:00,14:10,0,0,0,0,2025-10-06
2025-10-06,85,84,14:10,14:20,0,0,0,0,2025-10-06
2025-10-06,86,85,14:20,14:30,0,0,0,0,2025-10-06
2025-10-06,87,86,14:30,14:40,0,0,0,0,2025-10-06
2025-10-06,88,87,14:40,14:50,0,0,0,0,2025-10-06
2025-10-06,89,88,14:50,15:00,44.6133000567,37.2495349388,37.2495349388,37.2495349388,2025-10-06
2025-10-06,90,89,15:00,15:10,140.927890228,129.016893372,129.016893372,129.016893372,2025-10-06
2025-10-06,91,90,15:10,15:20,219.105037467,211.507852355,211.507852355,211.507852355,2025-10-06
2025-10-06,92,91,15:20,15:30,266.624418335,265.659399382,265.659399382,265.659399382,2025-10-06
2025-10-06,93,92,15:30,15:40,295.627925171,295.627925171,295.627925171,295.627925171,2025-10-06
2025-10-06,94,93,15:40,15:50,345.509397432,345.509397432,345.509397432,345.509397432,2025-10-06
2025-10-06,95,94,15:50,16:00,430.637752617,430.637752617,430.637752617,430.637752617,2025-10-06
2025-10-06,96,95,16:00,16:10,500.759919057,500.759919057,500.759919057,500.759919057,2025-10-06
2025-10-06,97,96,16:10,16:20,569.296009076,569.296009076,569.296009076,569.296009076,2025-10-06
2025-10-06,98,97,16:20,16:30,628.331072968,628.331072968,628.331072968,628.331072968,2025-10-06
2025-10-06,99,98,16:30,16:40,673.072581088,673.072581088,673.072581088,673.072581088,2025-10-06
2025-10-06,100,99,16:40,16:50,701.664836142,701.664836142,701.664836142,701.664836142,2025-10-06
2025-10-06,101,100,16:50,17:00,769.927372393,769.927372393,769.927372393,769.927372393,2025-10-06
2025-10-06,102,101,17:00,17:10,851.805656137,851.805656137,851.805656137,851.805656137,2025-10-06
2025-10-06,103,102,17:10,17:20,892.383561135,892.383561135,892.383561135,892.383561135,2025-10-06
2025-10-06,104,103,17:20,17:30,923.267890062,923.267890062,923.267890062,923.267890062,2025-10-06
2025-10-06,105,104,17:30,17:40,997.793734748,997.793734748,997.793734748,997.793734748,2025-10-06
2025-10-06,106,105,17:40,17:50,903.048603892,903.048603892,903.048603892,903.048603892,2025-10-06
2025-10-06,107,106,17:50,18:00,715.580473225,715.580473225,715.580473225,715.580473225,2025-10-06
2025-10-06,108,107,18:00,18:10,554.584669624,554.584669624,554.584669624,554.584669624,2025-10-06
2025-10-06,109,108,18:10,18:20,732.321186335,732.321186335,732.321186335,732.321186335,2025-10-06
2025-10-06,110,109,18:20,18:30,0,0,0,0,2025-10-06
2025-10-06,111,110,18:30,18:40,0,0,0,0,2025-10-06
2025-10-06,112,111,18:40,18:50,0,0,0,0,2025-10-06
2025-10-06,113,112,18:50,19:00,0,0,0,0,2025-10-06
2025-10-06,114,113,19:00,19:10,748.692969411,748.692969411,748.692969411,748.692969411,2025-10-06
2025-10-06,115,114,19:10,19:20,732.349947804,732.349947804,732.349947804,732.349947804,2025-10-06
2025-10-06,116,115,19:20,19:30,735.700794405,735.700794405,735.700794405,735.700794405,2025-10-06
2025-10-06,117,116,19:30,19:40,753.552969047,753.552969047,753.552969047,753.552969047,2025-10-06
2025-10-06,118,117,19:40,19:50,751.957802422,751.957802422,751.957802422,751.957802422,2025-10-06
2025-10-06,119,118,19:50,20:00,0,0,0,0,2025-10-06
2025-10-06,120,119,20:00,20:10,0,0,0,0,2025-10-06
2025-10-06,121,120,20:10,20:20,0,0,0,0,2025-10-06
2025-10-06,122,121,20:20,20:30,0,0,0,0,2025-10-06
2025-10-06,123,122,20:30,20:40,0,0,0,0,2025-10-06
2025-10-06,124,123,20:40,20:50,751.354555602,751.354555602,751.354555602,751.354555602,2025-10-06
2025-10-06,125,124,20:50,21:00,721.251789618,721.251789618,721.251789618,721.251789618,2025-10-06
2025-10-06,126,125,21:00,21:10,764.900678029,764.900678029,764.900678029,764.900678029,2025-10-06
2025-10-06,127,126,21:10,21:20,760.229417487,760.229417487,760.229417487,760.229417487,2025-10-06
2025-10-06,128,127,21:20,21:30,733.54208399,733.54208399,733.54208399,733.54208399,2025-10-06
2025-10-06,129,128,21:30,21:40,804.517005978,804.517005978,804.517005978,804.517005978,2025-10-06
2025-10-06,130,129,21:40,21:50,710.928864117,710.928864117,710.928864117,710.928864117,2025-10-06
2025-10-06,131,130,21:50,22:00,1380.46624048,1386.02572693,1386.09370694,1386.09370694,2025-10-06
2025-10-06,132,131,22:00,22:10,1351.25739321,1356.52008488,1356.58443575,1356.58443575,2025-10-06
2025-10-06,133,132,22:10,22:20,1383.46093073,1389.05084661,1389.05084661,1389.05084661,2025-10-06
2025-10-06,134,133,22:20,22:30,1390.96865197,1396.63485475,1396.63485475,1396.63485475,2025-10-06
2025-10-06,135,134,22:30,22:40,1397.52966646,1403.26253653,1403.26253653,1403.26253653,2025-10-06
2025-10-06,136,135,22:40,22:50,586.979976661,592.944354207,593.017285119,593.017285119,2025-10-06
2025-10-06,137,136,22:50,23:00,599.704553681,605.798227258,605.872739169,605.872739169,2025-10-06
2025-10-06,138,137,23:00,23:10,1399.89318758,1405.65007369,1405.65007369,1405.65007369,2025-10-06
2025-10-06,139,138,23:10,23:20,1398.36535649,1404.10671811,1404.10671811,1404.10671811,2025-10-06
2025-10-06,140,139,23:20,23:30,1423.3100433,1429.30487103,1429.30487103,1429.30487103,2025-10-06
2025-10-06,141,140,23:30,23:40,1405.81973439,1411.63684089,1411.63684089,1411.63684089,2025-10-06
2025-10-06,142,141,23:40,23:50,564.238848449,569.972150524,570.042255903,1371.4075835,2025-10-06
2025-10-06,143,142,23:50,00:00+1,831.496429482,1318.42107028,1318.42107028,1428.0490225,2025-10-06
2025-10-06,144,143,00:00+1,00:10+1,1420.24214925,1420.24214925,1420.24214925,1420.24214925,2025-10-07
2025-10-07,1,0,00:10,00:20,557.429875405,557.429875405,557.429875405,557.429875405,2025-10-07
2025-10-07,2,1,00:20,00:30,555.258910034,555.258910034,555.258910034,555.258910034,2025-10-07
2025-10-07,3,2,00:30,00:40,571.819024724,571.819024724,571.819024724,571.819024724,2025-10-07
2025-10-07,4,3,00:40,00:50,575.227771939,575.227771939,575.227771939,575.227771939,2025-10-07
2025-10-07,5,4,00:50,01:00,570.902012113,570.902012113,570.902012113,570.902012113,2025-10-07
2025-10-07,6,5,01:00,01:10,574.551683174,574.551683174,574.551683174,574.551683174,2025-10-07
2025-10-07,7,6,01:10,01:20,567.254434356,567.254434356,567.254434356,567.254434356,2025-10-07
2025-10-07,8,7,01:20,01:30,541.625240814,541.625240814,541.625240814,541.625240814,2025-10-07
2025-10-07,9,8,01:30,01:40,551.406291182,551.406291182,551.406291182,551.406291182,2025-10-07
2025-10-07,10,9,01:40,01:50,559.961468253,559.961468253,559.961468253,559.961468253,2025-10-07
2025-10-07,11,10,01:50,02:00,558.494084142,558.494084142,558.494084142,558.494084142,2025-10-07
2025-10-07,12,11,02:00,02:10,560.029070808,560.029070808,560.029070808,560.029070808,2025-10-07
2025-10-07,13,12,02:10,02:20,572.877021944,572.877021944,572.877021944,572.877021944,2025-10-07
2025-10-07,14,13,02:20,02:30,579.971272507,579.971272507,579.971272507,579.971272507,2025-10-07
2025-10-07,15,14,02:30,02:40,574.981625573,574.981625573,574.981625573,574.981625573,2025-10-07
2025-10-07,16,15,02:40,02:50,573.845074133,573.845074133,573.845074133,573.845074133,2025-10-07
2025-10-07,17,16,02:50,03:00,574.578506727,574.578506727,574.578506727,574.578506727,2025-10-07
2025-10-07,18,17,03:00,03:10,577.862933049,577.862933049,577.862933049,577.862933049,2025-10-07
2025-10-07,19,18,03:10,03:20,578.280726631,578.280726631,578.280726631,578.280726631,2025-10-07
2025-10-07,20,19,03:20,03:30,580.245748952,580.245748952,580.245748952,580.245748952,2025-10-07
2025-10-07,21,20,03:30,03:40,581.442984584,581.442984584,581.442984584,581.442984584,2025-10-07
2025-10-07,22,21,03:40,03:50,585.101406898,585.101406898,585.101406898,585.101406898,2025-10-07
2025-10-07,23,22,03:50,04:00,593.7114205,593.7114205,593.7114205,593.7114205,2025-10-07
2025-10-07,24,23,04:00,04:10,587.188492656,587.188492656,587.188492656,587.188492656,2025-10-07
2025-10-07,25,24,04:10,04:20,587.004222513,587.004222513,587.004222513,587.004222513,2025-10-07
2025-10-07,26,25,04:20,04:30,594.431983638,594.431983638,594.431983638,594.431983638,2025-10-07
2025-10-07,27,26,04:30,04:40,606.546459318,606.546459318,606.546459318,606.546459318,2025-10-07
2025-10-07,28,27,04:40,04:50,615.389741498,615.389741498,615.389741498,615.389741498,2025-10-07
2025-10-07,29,28,04:50,05:00,610.699068954,610.699068954,610.699068954,610.699068954,2025-10-07
2025-10-07,30,29,05:00,05:10,596.286635299,596.286635299,596.286635299,596.286635299,2025-10-07
2025-10-07,31,30,05:10,05:20,589.75535095,589.75535095,589.75535095,589.75535095,2025-10-07
2025-10-07,32,31,05:20,05:30,582.698511071,582.698511071,582.698511071,582.698511071,2025-10-07
2025-10-07,33,32,05:30,05:40,564.968968255,564.968968255,564.968968255,564.968968255,2025-10-07
2025-10-07,34,33,05:40,05:50,626.365131646,626.365131646,626.365131646,626.365131646,2025-10-07
2025-10-07,35,34,05:50,06:00,0,0,0,0,2025-10-07
2025-10-07,36,35,06:00,06:10,0,0,0,0,2025-10-07
2025-10-07,37,36,06:10,06:20,0,0,0,0,2025-10-07
2025-10-07,38,37,06:20,06:30,0,0,0,0,2025-10-07
2025-10-07,39,38,06:30,06:40,0,0,0,0,2025-10-07
2025-10-07,40,39,06:40,06:50,0,0,0,0,2025-10-07
2025-10-07,41,40,06:50,07:00,0,589.043566262,589.043566262,589.043566262,2025-10-07
2025-10-07,42,41,07:00,07:10,281.564123113,538.302969595,538.302969595,538.302969595,2025-10-07
2025-10-07,43,42,07:10,07:20,427.969968597,462.947304035,462.947304035,462.947304035,2025-10-07
2025-10-07,44,43,07:20,07:30,322.527230102,359.842472866,359.842472866,359.842472866,2025-10-07
2025-10-07,45,44,07:30,07:40,1105.70030732,1143.08991611,1143.08991611,1143.08991611,2025-10-07
2025-10-07,46,45,07:40,07:50,0,223.416906968,223.416906968,223.416906968,2025-10-07
2025-10-07,47,46,07:50,08:00,0,0,0,0,2025-10-07
2025-10-07,48,47,08:00,08:10,0,0,0,0,2025-10-07
2025-10-07,49,48,08:10,08:20,0,0,0,0,2025-10-07
2025-10-07,50,49,08:20,08:30,0,0,0,0,2025-10-07
2025-10-07,51,50,08:30,08:40,0,0,0,0,2025-10-07
2025-10-07,52,51,08:40,08:50,0,0,0,0,2025-10-07
2025-10-07,53,52,08:50,09:00,0,0,0,0,2025-10-07
2025-10-07,54,53,09:00,09:10,0,0,0,0,2025-10-07
2025-10-07,55,54,09:10,09:20,0,0,0,0,2025-10-07
2025-10-07,56,55,09:20,09:30,0,0,0,0,2025-10-07
2025-10-07,57,56,09:30,09:40,0,0,0,0,2025-10-07
2025-10-07,58,57,09:40,09:50,0,0,0,0,2025-10-07
2025-10-07,59,58,09:50,10:00,0,0,0,0,2025-10-07
2025-10-07,60,59,10:00,10:10,0,0,0,0,2025-10-07
2025-10-07,61,60,10:10,10:20,0,0,0,0,2025-10-07
2025-10-07,62,61,10:20,10:30,0,0,0,0,2025-10-07
2025-10-07,63,62,10:30,10:40,0,0,0,0,2025-10-07
2025-10-07,64,63,10:40,10:50,0,0,0,0,2025-10-07
2025-10-07,65,64,10:50,11:00,0,0,0,0,2025-10-07
2025-10-07,66,65,11:00,11:10,0,0,0,0,2025-10-07
2025-10-07,67,66,11:10,11:20,0,0,0,0,2025-10-07
2025-10-07,68,67,11:20,11:30,0,0,0,0,2025-10-07
2025-10-07,69,68,11:30,11:40,0,0,0,0,2025-10-07
2025-10-07,70,69,11:40,11:50,0,0,0,0,2025-10-07
2025-10-07,71,70,11:50,12:00,0,0,0,0,2025-10-07
2025-10-07,72,71,12:00,12:10,0,0,360.395421669,360.395421669,2025-10-07
2025-10-07,73,72,12:10,12:20,0,297.003441829,383.889081749,383.889081749,2025-10-07
2025-10-07,74,73,12:20,12:30,0,358.413230658,381.782077986,381.782077986,2025-10-07
2025-10-07,75,74,12:30,12:40,0,354.5453345,387.552035589,387.552035589,2025-10-07
2025-10-07,76,75,12:40,12:50,0,0,0,0,2025-10-07
2025-10-07,77,76,12:50,13:00,0,0,0,0,2025-10-07
2025-10-07,78,77,13:00,13:10,0,0,0,0,2025-10-07
2025-10-07,79,78,13:10,13:20,0,0,0,0,2025-10-07
2025-10-07,80,79,13:20,13:30,0,0,0,0,2025-10-07
2025-10-07,81,80,13:30,13:40,0,0,0,0,2025-10-07
2025-10-07,82,81,13:40,13:50,0,0,0,0,2025-10-07
2025-10-07,83,82,13:50,14:00,0,0,0,0,2025-10-07
2025-10-07,84,83,14:00,14:10,0,0,0,0,2025-10-07
2025-10-07,85,84,14:10,14:20,0,0,0,0,2025-10-07
2025-10-07,86,85,14:20,14:30,0,0,0,0,2025-10-07
2025-10-07,87,86,14:30,14:40,0,0,0,0,2025-10-07
2025-10-07,88,87,14:40,14:50,0,0,0,0,2025-10-07
2025-10-07,89,88,14:50,15:00,43.3581202113,43.3581202113,43.3581202113,43.3581202113,2025-10-07
2025-10-07,90,89,15:00,15:10,122.299459797,122.299459797,122.299459797,122.299459797,2025-10-07
2025-10-07,91,90,15:10,15:20,177.24305708,177.902859833,177.902859833,177.902859833,2025-10-07
2025-10-07,92,91,15:20,15:30,212.89207873,220.061262158,220.061262158,220.061262158,2025-10-07
2025-10-07,93,92,15:30,15:40,251.26164428,264.312404718,264.312404718,264.312404718,2025-10-07
2025-10-07,94,93,15:40,15:50,304.104378822,322.104762795,322.104762795,322.104762795,2025-10-07
2025-10-07,95,94,15:50,16:00,380.744608556,384.568236727,384.568236727,384.568236727,2025-10-07
2025-10-07,96,95,16:00,16:10,475.47891995,475.47891995,475.47891995,475.47891995,2025-10-07
2025-10-07,97,96,16:10,16:20,539.125982444,539.125982444,539.125982444,539.125982444,2025-10-07
2025-10-07,98,97,16:20,16:30,588.978137514,588.978137514,588.978137514,588.978137514,2025-10-07
2025-10-07,99,98,16:30,16:40,656.162595923,656.162595923,656.162595923,656.162595923,2025-10-07
2025-10-07,100,99,16:40,16:50,704.347404162,704.347404162,704.347404162,704.347404162,2025-10-07
2025-10-07,101,100,16:50,17:00,762.643145063,762.643145063,762.643145063,762.643145063,2025-10-07
2025-10-07,102,101,17:00,17:10,827.994517883,827.994517883,827.994517883,827.994517883,2025-10-07
2025-10-07,103,102,17:10,17:20,871.38167171,871.38167171,871.38167171,871.38167171,2025-10-07
2025-10-07,104,103,17:20,17:30,918.520412718,918.520412718,918.520412718,918.520412718,2025-10-07
2025-10-07,105,104,17:30,17:40,1003.32745085,1003.32745085,1003.32745085,1003.32745085,2025-10-07
2025-10-07,106,105,17:40,17:50,910.820337073,910.820337073,910.820337073,910.820337073,2025-10-07
2025-10-07,107,106,17:50,18:00,715.570756945,715.570756945,715.570756945,715.570756945,2025-10-07
2025-10-07,108,107,18:00,18:10,689.162138068,689.162138068,689.162138068,689.162138068,2025-10-07
2025-10-07,109,108,18:10,18:20,763.179584451,763.179584451,763.179584451,763.179584451,2025-10-07
2025-10-07,110,109,18:20,18:30,0,0,0,0,2025-10-07
2025-10-07,111,110,18:30,18:40,0,0,0,0,2025-10-07
2025-10-07,112,111,18:40,18:50,727.86691706,727.86691706,727.86691706,727.86691706,2025-10-07
2025-10-07,113,112,18:50,19:00,734.030259077,734.030259077,734.030259077,734.030259077,2025-10-07
2025-10-07,114,113,19:00,19:10,747.562144614,747.562144614,747.562144614,747.562144614,2025-10-07
2025-10-07,115,114,19:10,19:20,749.68235229,749.68235229,749.68235229,749.68235229,2025-10-07
2025-10-07,116,115,19:20,19:30,0,0,0,0,2025-10-07
2025-10-07,117,116,19:30,19:40,0,0,0,0,2025-10-07
2025-10-07,118,117,19:40,19:50,0,0,0,0,2025-10-07
2025-10-07,119,118,19:50,20:00,0,0,0,0,2025-10-07
2025-10-07,120,119,20:00,20:10,0,0,0,0,2025-10-07
2025-10-07,121,120,20:10,20:20,652.582878262,652.582878262,652.582878262,372.111781891,2025-10-07
2025-10-07,122,121,20:20,20:30,0,0,0,0,2025-10-07
2025-10-07,123,122,20:30,20:40,0,0,0,0,2025-10-07
2025-10-07,124,123,20:40,20:50,785.746041439,785.746041439,785.746041439,785.746041439,2025-10-07
2025-10-07,125,124,20:50,21:00,775.23140271,775.23140271,775.23140271,775.23140271,2025-10-07
2025-10-07,126,125,21:00,21:10,788.273886153,788.273886153,788.273886153,788.273886153,2025-10-07
2025-10-07,127,126,21:10,21:20,764.219969295,764.219969295,764.219969295,764.219969295,2025-10-07
2025-10-07,128,127,21:20,21:30,726.737332079,726.737332079,726.737332079,726.737332079,2025-10-07
2025-10-07,129,128,21:30,21:40,735.905116653,735.905116653,735.905116653,735.905116653,2025-10-07
2025-10-07,130,129,21:40,21:50,665.883390352,676.582649802,676.582649802,676.582649802,2025-10-07
2025-10-07,131,130,21:50,22:00,578.380875688,587.674165083,587.674165083,587.674165083,2025-10-07
2025-10-07,132,131,22:00,22:10,1376.38340393,1385.10900616,1385.10900616,1385.10900616,2025-10-07
2025-10-07,133,132,22:10,22:20,1381.12670377,1389.92852025,1389.92852025,1389.92852025,2025-10-07
2025-10-07,134,133,22:20,22:30,1383.71129011,1392.55463512,1392.55463512,1392.55463512,2025-10-07
2025-10-07,135,134,22:30,22:40,1388.72167479,1397.6455255,1397.6455255,1397.6455255,2025-10-07
2025-10-07,136,135,22:40,22:50,1380.68598651,1389.48072164,1389.48072164,1389.48072164,2025-10-07
2025-10-07,137,136,22:50,23:00,1382.97792238,1391.8094838,1391.8094838,1391.8094838,2025-10-07
2025-10-07,138,137,23:00,23:10,1388.49924498,1397.41952174,1397.41952174,1397.41952174,2025-10-07
2025-10-07,139,138,23:10,23:20,565.59028063,574.678053719,1263.66729674,1263.66729674,2025-10-07
2025-10-07,140,139,23:20,23:30,573.345424725,582.557805666,582.557805666,582.557805666,2025-10-07
2025-10-07,141,140,23:30,23:40,805.047870643,1374.38478247,1425.75105758,1425.75105758,2025-10-07
2025-10-07,142,141,23:40,23:50,1393.50459131,1402.5052928,1402.5052928,1402.5052928,2025-10-07
2025-10-07,143,142,23:50,00:00+1,1366.29454016,1374.85803687,1374.85803687,1374.85803687,2025-10-07
