date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,reserve_06_kwh,window_residual_06_kwh,reserve_12_kwh,window_residual_12_kwh,reserve_18_kwh,window_residual_18_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-07-28,54546.0545306,50598.0270138,9.85517909693,3938.17233768,107.466313491,54653.5208441,15.9339185249,10306.0087804,10151.777487,744.492989217,0,20512.3384462,16753.8023055,77872.0027672,50617.737372,77858.3859687,82441.9724447,1836.96946468,1836.96946468,1836.96946468,3516.11848308,1132.61947719,2792.31021335,731.696178929,389.774730408,270.109411698,-232.089123198,4613.68032214,43.7106445967,4657.39096673,1,10,10,43.7106445967,7.27595761418e-12,7.36122274247e-12
2025-07-29,52887.1667292,49852.1396595,405.354247217,2629.67282246,951.966333611,53839.1330628,139.837574469,10151.777487,10224.9711384,754.471806057,0,19828.1850572,15994.9556101,77902.9250279,50662.8481539,77928.2127616,80517.1096287,1873.47093157,1873.47093157,1873.47093157,1595.69634221,1200.68486164,-841.256918577,720.744042672,-1038.66635032,269.053786455,-232.889555635,3236.31882077,622.134219999,3858.45304076,5,9,14,622.134219999,7.27595761418e-12,-1.02318153949e-12
2025-07-30,52617.5034894,48206.8148227,458.906412163,3951.78225453,36.8997684845,52654.4032579,5.32167244296,10224.9711384,10262.5608083,561.862258859,583.409297382,19901.5187628,16086.399495,75037.0376541,49110.0346899,75000.6427194,79058.3232016,1872.74650544,1872.74650544,1872.74650544,2433.00089281,1166.82724567,-1594.17123691,709.791906415,-1584.62950924,267.998161212,-464.088539315,4881.69903045,860.413482882,5742.11251334,2,1,3,827.33037885,0,-1.86872739505e-12
2025-07-31,51844.8313463,48772.0765715,7.89343584965,3064.86133887,1050.89331655,52895.7246628,154.997907853,10262.5608083,9759.65972986,1118.90725582,0,20216.0173999,16827.5850645,75206.0728018,48787.8634432,75224.0392891,79047.3379501,1875.64420997,1875.64420997,1875.64420997,2908.00793834,1132.9696297,1725.98126484,698.839770158,362.93633802,266.942535969,144.69598888,3875.79946574,34.5343174572,3910.3337832,8,9,10,34.5343174572,7.27595761418e-12,-2.50111042988e-12
2025-08-01,26039.2865645,24738.8788546,414.466207235,885.941502679,0,26039.2865645,0,9759.65972986,9945.56086794,634.0022166,16678.3358414,18519.7855947,14833.7153074,41997.425866,25567.8112691,41791.4047919,42249.7680119,1884.74489294,1884.74489294,1884.74489294,-4246.50196252,1268.40009358,-500.296384082,696.173154208,-744.144915606,265.966766144,-183.728864195,1075.85689766,823.514751747,1899.37164941,0,0,14,823.514751747,7.27595761418e-12,0
2025-08-02,25702.4994159,24979.5475313,423.18542833,299.766456238,0,25702.4994159,0,9945.56086794,9946.95934969,316.608095627,17302.9937184,18213.2902106,14751.506437,42300.5563217,25825.918388,42317.3206313,42008.410521,1882.46972219,1882.46972219,1882.46972219,-7041.40490155,1234.54247761,-954.835723783,693.506538258,443.695189632,264.990996318,-157.637408787,470.793579043,762.939379723,1233.73295877,0,9,30,762.939379723,0,0
2025-08-03,44820.3902252,43714.2406204,503.711148774,602.438456001,1757.65551011,46578.0457353,260.634723353,9946.95934969,9706.84066144,260.136902634,1203.94869821,18569.6142515,15257.4943632,67610.9828105,44721.662918,67804.9353201,67355.0507492,1880.19455145,1880.19455145,1880.19455145,-1228.24595585,1200.68486164,-265.111748281,690.839922308,1424.47640011,264.015226493,448.700276432,893.030710232,1148.96277151,2041.99348175,6,9,31,1148.96277151,7.27595761418e-12,5.00222085975e-12
2025-08-04,46660.3867412,43952.8038286,737.925772493,1969.65714015,179.167628781,46839.55437,26.5398850223,9706.84066144,10161.8195244,113.536023386,0,19815.9685184,15641.4535232,68579.9525216,45428.6553736,68581.3365063,69677.1662169,1877.91938071,1877.91938071,1877.91938071,699.482740991,1166.82724567,-588.860208627,709.791906415,1736.79588515,267.998161212,-183.20435491,2590.27259143,1493.05889619,4083.33148761,2,17,36,1493.05889619,1.45519152284e-11,-2.04636307899e-12
2025-08-05,45767.160835,44283.7513658,480.265708823,1003.14376039,250.775974475,46017.9368095,37.1727795293,10161.8195244,10039.139808,544.370693342,0,18697.4136959,15255.3168385,68274.4779884,45244.2827834,68249.2291402,69101.6045046,1875.64420997,1875.64420997,1875.64420997,656.767627921,1132.9696297,-911.955772594,753.600451444,-382.197972241,266.942535969,-3.71023102729,1572.53193467,745.405418533,2317.9373532,3,0,26,745.405418533,7.27595761418e-12,-4.26325641456e-13
2025-08-06,47592.910089,46095.61438,87.9508244005,1409.34488463,187.482143596,47780.3922326,27.5333995121,10039.139808,9711.5220676,339.273386116,0,18769.1448445,15497.8632904,69635.0004209,46271.0672315,69631.7823991,71697.4208074,1874.91978383,1874.91978383,1874.91978383,1685.23223865,1132.79455344,1896.93698008,742.648315186,15.0010938504,265.966766144,246.268100735,2206.68486275,144.264476268,2350.94933902,2,9,26,143.190868746,-7.27595761418e-12,-2.44426701101e-12
2025-08-07,46457.252437,44324.0155029,1398.56837871,734.668555399,437.312138927,46894.5645759,64.7779545798,9711.5220676,9815.30585195,338.956225304,1516.9645698,18873.2360456,15193.915791,72594.3079039,47121.1522603,72572.6394589,68858.4483451,1874.1953577,1874.1953577,1874.1953577,-5618.20920929,1234.54247761,-2404.01304229,731.696178929,-702.298085817,264.990996318,318.538958393,989.780661087,4725.6402199,5715.42088099,4,0,10,4725.6402199,-7.27595761418e-12,2.8990143619e-12
2025-08-08,24990.3898985,24617.5332615,176.158018449,196.698618497,0,24990.3898985,0,9815.30585195,9829.86957713,222.263796659,21982.5743771,18028.4687284,14589.9523173,41453.0201577,24969.8492984,41308.7989158,41418.5258348,1873.47093157,1873.47093157,1873.47093157,-1430.26343807,1200.68486164,434.16424713,720.744042672,-567.129740918,269.053786455,126.472605548,309.46977827,343.964101135,653.433879405,0,9,21,343.964101135,1.81898940355e-11,0
2025-08-09,24809.4963671,24544.8520776,65.8817154133,198.762574105,0,24809.4963671,0,9829.86957713,9629.28999833,114.117438556,18779.8750158,17948.5926245,14718.8816468,40848.1650536,24676.6155084,40844.0284826,41045.6324321,1872.74650544,1872.74650544,1872.74650544,1131.49004843,1166.82724567,2284.37488894,709.791906415,-698.32566673,267.998161212,357.026872669,312.016121155,114.548742669,426.564863824,0,9,20,114.548742669,3.63797880709e-12,0
2025-08-10,46147.0859723,44530.5257843,122.548151063,1494.01203686,468.589304728,46615.675277,68.3530496793,9629.28999833,10177.4711796,155.029674651,0,18634.1530516,14600.3009087,67413.4424453,44775.6220865,67604.9657266,69425.1478179,1872.0220793,1872.0220793,1872.0220793,1614.03960478,1302.25770955,2945.04414735,698.839770158,654.022182691,272.220662184,-204.391987134,2234.26749132,222.562118725,2456.82961005,3,17,31,222.562118725,-7.27595761418e-12,1.53477230924e-12
2025-08-11,45679.1373573,43731.6103802,368.01437619,1579.51260094,1299.41597094,46978.5533283,192.252868034,10177.4711796,9811.27606446,331.449057952,821.582158721,19342.2371011,15996.7876555,67690.9720598,44426.78266,67691.0565266,68867.4811276,1854.49577199,1854.49577199,1854.49577199,132.105869459,1374.79904318,-1484.16130953,696.173154208,-957.703054578,271.165036941,293.114078277,2192.6902211,1016.18115332,3208.87137442,5,2,4,922.532216504,7.27595761418e-12,-9.09494701773e-13
2025-08-12,47285.6066773,44982.9906208,141.443021115,2161.17303541,1080.22147993,48365.8281572,159.995989805,9811.27606446,9891.79387279,262.816428087,0,18957.0324606,15282.7302656,69408.0354114,45265.876663,69385.7633925,71537.6662833,1836.96946468,1836.96946468,1836.96946468,1736.77008282,1356.66370977,445.712878456,693.506538258,-89.6237069325,273.747714464,201.112486915,2524.12183301,394.490961093,2918.6127941,7,0,4,394.490961093,1.45519152284e-11,2.95585778076e-12
2025-08-13,46194.6735785,43828.5717796,409.728858229,1956.37294066,892.390861726,47087.0644402,131.126280903,9891.79387279,10048.0599107,489.888069171,0,19151.231399,15371.8579991,67980.0285561,44648.0294961,67973.1879079,70259.1146382,1819.44315737,1819.44315737,1819.44315737,1578.11655066,1338.52837637,-152.915554147,690.839922308,-1095.13680469,273.238697037,-63.2868520669,2887.80454482,608.718462686,3496.52300751,5,0,2,608.718462686,0,7.95807864051e-13
2025-08-14,47558.0470277,44036.7966152,331.293588882,3189.95682362,899.28771212,48457.3347398,131.066344335,10048.0599107,9697.71949461,541.52594471,1317.67680769,19407.527086,16035.4033141,67512.7149004,44699.3837929,67517.431242,71026.5511633,1801.91685006,1801.91685006,1801.91685006,1742.33441448,1320.39304296,-2002.22681673,688.173306358,-398.225089638,272.729679611,222.897251729,4166.86975877,653.03349591,4819.90325468,3,0,11,653.03349591,0,-1.00044417195e-11
2025-08-15,25128.3763962,24517.0523858,266.28697489,345.037035476,0,25128.3763962,0,9697.71949461,9443.01596542,474.105988406,20404.470622,18440.1615726,15165.7640501,41424.307301,25049.6263356,41249.8153993,41312.7010163,1784.39054275,1784.39054275,1784.39054275,-5327.13249843,1302.25770955,-2894.50422616,685.506690408,306.65918127,272.220662184,371.828751326,386.635075866,498.241360579,884.876436445,0,0,19,498.241360579,0,0
2025-08-16,25427.5290893,24530.2792534,316.774234816,580.475601056,0,25427.5290893,0,9443.01596542,9739.93858359,283.253162598,20437.9238394,18558.9774161,14765.5413507,41441.8886512,25163.8277231,41448.6828773,41443.8934341,1782.36624202,1782.36624202,1782.36624202,-3271.05752159,1268.40009358,-4.07910980728,682.447425562,-409.120998733,274.25673189,264.446524032,637.485533337,635.480750379,1272.96628372,0,0,15,635.480750379,-7.27595761418e-12,0
2025-08-17,45488.6946939,44699.6459525,432.334667319,356.714074088,718.814844024,46207.5095379,106.538434795,9739.93858359,10041.3032054,196.875784303,1187.94063196,19184.7572213,15268.4251896,69557.6050749,45564.3152871,69745.2193973,68360.0036298,1780.34194128,1780.34194128,1780.34194128,-2710.1038769,1234.54247761,-2071.61434376,679.388160716,-205.566328585,273.747714464,-105.376264625,559.581679933,1757.18312503,2316.76480496,4,9,28,1757.18312503,-7.27595761418e-12,1.81898940355e-12
2025-08-18,46391.8396769,44400.528409,442.57859132,1548.73267654,1393.05399594,47784.8936728,204.804802846,10041.3032054,10247.085182,947.132245206,953.400723251,19468.914261,15584.6167725,68446.3183611,45285.6855917,68435.6233818,69974.1412708,1778.31764054,1778.31764054,1778.31764054,-278.309182345,1200.68486164,-2133.16328389,676.32889587,-28.1793489093,273.238697037,-289.454522831,2243.47830395,715.655394288,2959.13369823,4,0,20,715.655394288,7.27595761418e-12,-6.36646291241e-12
2025-08-19,45257.6752444,44246.0425778,342.664371596,668.968295047,1412.05332669,46669.7285711,209.325922412,10247.085182,9947.08684511,546.95478106,366.149726743,18426.7822546,15195.6921294,67754.6633911,44931.371321,67776.6485783,68252.5287606,1776.29333981,1776.29333981,1776.29333981,-168.94792128,1166.82724567,-288.812185625,673.269631024,-894.306230534,272.729679611,134.7431048,1008.30116848,510.435799047,1518.73696753,5,0,9,510.435799047,-7.27595761418e-12,-2.50111042988e-12
2025-08-20,50081.5788679,46115.2880242,228.21114616,3738.07969753,1118.86575185,51200.4446198,165.799506811,9947.08684511,9864.48288551,127.94811188,0,19260.4683492,15675.3229265,71527.2403567,46571.7103166,71475.3750839,74197.9850945,1774.26903907,1774.26903907,1774.26903907,2656.85430559,1132.9696297,2517.81352911,670.210366178,1452.47049925,272.220662184,259.846560961,3495.62067324,824.87593549,4320.49660874,5,14,25,824.87593549,0,2.72848410532e-12
2025-08-21,46261.759563,44907.6552691,760.1705164,593.933777494,390.002976045,46651.762539,57.8439873785,9864.48288551,9791.83348437,136.999012456,1.13686837722e-12,17766.8765636,14456.5544775,71047.3075394,46427.9963019,71084.6224037,69233.8955945,1782.36624202,1782.36624202,1782.36624202,-1652.54144557,1268.40009358,-441.741201303,682.447425562,188.150526118,271.165036941,195.543712693,757.001787238,2570.41373215,3327.41551939,4,0,16,2570.41373215,-1.45519152284e-11,2.10320649785e-12
2025-08-22,25478.5523488,24583.7561863,36.5713451822,858.224817317,0,25478.5523488,0,9791.83348437,9347.58160596,323.706803637,17177.735113,18783.9577225,15614.8324458,40936.6780532,24656.8988767,40741.7990704,41901.1365934,1780.34194128,1780.34194128,1780.34194128,1301.94268468,1234.54247761,2914.47549198,679.388160716,844.06409415,270.109411698,573.535621428,1032.61706689,68.1585266569,1100.77559354,0,0,5,68.1585266569,7.27595761418e-12,0
2025-08-23,25332.1479476,24761.6494411,57.7421418594,512.756364654,0,25332.1479476,0,9347.58160596,9770.38693032,111.708844977,15620.072052,18357.7405345,14489.245041,41495.9091386,24877.1337248,41519.3533705,42130.2825404,1778.31764054,1778.31764054,1778.31764054,2291.86847607,1338.52837637,3107.17428606,690.839922308,327.581615277,273.238697037,156.537205807,720.555703074,86.1823012827,806.738004357,0,0,1,86.1823012827,0,0
2025-08-24,47091.0506975,44264.740399,705.02088155,2121.28941696,53.1675689974,47144.2182665,7.89246181213,9770.38693032,10005.2425659,407.949354995,1472.2015931,20423.0982799,16331.3395347,68863.9479235,45674.7821621,69013.7949226,69697.6067148,1801.91685006,1801.91685006,1801.91685006,-1499.35849609,1395.62303735,1515.83631213,688.173306358,-1198.41355801,272.729679611,-189.192852103,2475.11785832,1641.45906706,4116.57692538,1,24,46,1641.45906706,2.18278728426e-11,-3.23296944771e-12
2025-08-25,50980.9544486,47872.1396646,1396.47224215,1712.34254183,338.610494428,51319.564943,50.2142389346,10005.2425659,10160.413102,894.690635596,0,19321.6223509,15510.8606217,78199.3715444,50665.0841489,78235.1887121,75428.3251425,1784.39054275,1784.39054275,1784.39054275,-3833.54916773,1406.3776804,1632.11645563,685.506690408,-280.837605071,272.220662184,-192.1803923,2488.46257681,5259.50897873,7747.97155554,2,14,28,5259.50897873,-2.18278728426e-11,2.04636307899e-12
2025-08-26,46740.6323223,46389.8808815,241.640398955,109.111041826,306.931032029,47047.5633543,44.6982781529,10160.413102,10365.5120634,670.284876388,0,18493.4741633,14795.1250071,70494.2798657,46855.2744465,70488.6443247,69852.7541378,1782.36624202,1782.36624202,1782.36624202,-1568.88001318,1411.62819486,-1166.87150617,682.447425562,-412.589378046,271.165036941,-478.326200502,173.529042982,815.054770867,988.58381385,4,10,22,771.565267003,-7.27595761418e-12,-1.25055521494e-12
2025-08-27,49906.6829549,46687.2335769,409.846117248,2809.60326083,410.563748367,50317.2467033,60.9020977047,10365.5120634,9961.52733361,1633.45239598,1041.37133805,18486.7878429,15337.8844095,71404.2819629,47361.7868389,71348.4481663,73676.9739364,1780.34194128,1780.34194128,1780.34194128,-124.262049639,1410.31556625,-3268.75705279,679.388160716,-966.788837362,270.109411698,71.8192382007,3658.56089388,1385.86892038,5044.42981427,4,2,28,1044.6586305,-1.45519152284e-11,-3.97903932026e-13
2025-08-28,50016.4760933,45842.6537561,318.944722018,3854.87761514,988.085651601,51004.5617449,146.557747159,9961.52733361,10103.5769858,331.514972118,0,20721.3526775,16656.4509818,70657.7820415,46480.5432002,70700.9842757,75017.653904,1778.31764054,1778.31764054,1778.31764054,3596.48128724,1409.00293763,610.330739645,676.32889587,-620.255160414,269.053786455,-73.3034988751,4848.26635775,488.394495256,5336.660853,3,9,11,488.394495256,1.45519152284e-11,1.93267624127e-12
2025-08-29,26164.2780647,24817.2152256,741.440222646,605.622616416,0,26164.2780647,0,10103.5769858,9881.80232919,631.870706128,16108.2076106,18691.1219521,15339.4059722,43082.1417063,26300.0956709,42878.1225881,42647.0146467,1801.91685006,1801.91685006,1801.91685006,-4306.94378176,1407.69030902,1187.74105253,673.269631024,-604.127914997,267.998161212,139.917212218,948.904449616,1384.03150924,2332.93595886,0,9,30,1384.03150924,0,0
2025-08-30,25679.09494,25154.0877237,223.00252991,302.004686435,0,25679.09494,0,9881.80232919,9642.33569348,35.9406265465,20451.9463196,17884.3118216,14701.8125476,42084.6445428,25600.0927835,42113.0767137,42183.1060535,1784.39054275,1784.39054275,1784.39054275,-4771.80439057,1406.3776804,-1692.69445424,670.210366178,543.961288983,266.942535969,366.336167073,474.280043717,375.818533099,850.098576816,0,0,18,375.818533099,3.63797880709e-12,0
2025-08-31,47644.9936931,45738.9636953,21.2851610563,1884.74483669,687.714653151,48332.7083462,100.717287594,9642.33569348,10321.289264,576.297754988,0,19922.9386056,15526.5220571,68840.187351,45781.5340174,69002.3062866,71518.6200992,1782.36624202,1782.36624202,1782.36624202,1623.76990255,1403.68901964,733.54767517,667.631814379,340.916094371,271.165036941,-481.764612588,2745.44841723,67.0156690308,2812.46408626,4,12,12,67.0156690308,0,2.27373675443e-12
2025-09-01,46805.6230223,40921.4691409,3551.82122615,2332.33265524,0,46805.6230223,0,10321.289264,10800,7734.63062164,1358.61524095,16519.519465,12949.9711042,73532.5522127,48025.1115932,73534.5490323,66236.9287567,1780.34194128,1780.34194128,1780.34194128,-16469.2292582,1401.00035888,-2987.69627997,665.053262579,-6596.03187972,270.109411698,-3401.83304683,2386.80345189,9682.42690788,12069.2303598,0,30,57,9682.42690788,-7.27595761418e-12,0
2025-09-02,40860.9852624,39839.0477797,419.249937711,602.68754501,0,40860.9852624,0,10800,10800,4519.75883757,0,18961.2798628,15358.6366888,61962.9454544,40677.5476551,61903.6374518,62180.1578615,1778.31764054,1778.31764054,1778.31764054,-3894.69054322,1398.31169811,-2991.96782473,662.474710779,-3399.19422904,269.053786455,-2045.10738447,957.764996653,740.552589599,1698.31758625,0,9,25,740.552589599,7.27595761418e-12,0
2025-09-03,40879.5711183,38754.19559,486.314775587,1639.06075279,0,40879.5711183,0,10800,10800,2523.00049163,103.137848632,18949.1751159,15348.8318439,60300.5331058,39726.8251411,60269.5935761,61774.1988623,1776.29333981,1776.29333981,1776.29333981,-1445.99208541,1395.62303735,1373.84523912,659.896158979,-2444.73443796,267.998161212,-1595.95763915,2289.61305021,815.947293712,3105.56034392,0,11,15,815.947293712,-1.45519152284e-11,0
2025-09-04,40182.527111,38680.1456661,380.252131253,1122.1293137,834.483686061,41017.0107971,158.573826496,10800,10800,2754.05101735,203.908133333,20121.985919,16298.8085944,59752.4803743,39440.6499286,59746.8990331,60548.1281988,1774.26903907,1774.26903907,1774.26903907,-785.952222184,1392.93437658,2699.19855733,657.317607179,-1755.41103944,266.942535969,-1593.73234317,1544.98431326,749.33648875,2294.32080201,2,10,23,749.33648875,0,7.27595761418e-12
2025-09-05,21503.4481018,20351.7642346,787.156099752,364.527767466,0,21503.4481018,0,10800,10800,3033.09548777,22651.1032049,17605.4716527,14260.4320387,36798.6197405,21926.0764341,36638.8326078,35853.4999734,1767.88211415,1767.88211415,1767.88211415,-4209.48223704,1403.68901964,-602.696307778,656.658522281,-2566.01630505,266.443333581,-1372.60360402,573.817816242,1518.93758335,2092.75539959,0,9,27,1518.93758335,0,0
2025-09-06,21345.1095332,20178.997161,623.305329389,542.807042791,0,21345.1095332,0,10800,10800,3386.55035929,21312.6574522,17989.6390422,14571.6076241,36148.0522543,21425.6078198,36180.9670263,35838.3229295,1761.49518923,1761.49518923,1761.49518923,-2429.08560938,1401.00035888,-1271.61319452,655.999437384,-3554.21284913,265.944131194,-1784.75619794,852.600648345,1162.32997311,2014.93062145,0,9,27,1162.32997311,0,0
2025-09-07,40515.8842165,36687.9076695,0,3827.97654698,309.73111214,40825.6153286,60.9385023484,10800,10771.8751153,1741.39028904,0,19779.0089196,16046.3096211,55905.8873073,36687.9076695,56002.7702264,60374.1347018,1755.10826432,1755.10826432,1755.10826432,6470.96418851,1398.31169811,761.033521518,655.340352486,-1419.35521234,265.444928806,-1474.41558618,4468.24739454,0,4468.24739454,2,0,0,0,0,-3.29691829393e-12
2025-09-08,44918.5396471,32381.9126153,0,12536.6270318,2730.13655645,47648.6762035,508.585284973,10771.8751153,9475.74612562,893.114250867,0,19585.8044448,17031.017691,50725.1171382,32381.9126153,50658.5843578,62334.8852531,1776.29333981,1776.29333981,1776.29333981,13952.2184608,1395.62303735,6363.76255561,654.681267588,2419.62667992,264.945726419,1058.08010668,11609.7681148,0,11609.7681148,8,0,0,0,-7.27595761418e-12,-3.18323145621e-12
2025-09-09,39623.498639,34801.1353115,1.57441036208e-10,4822.36332753,15.8683994167,39639.3670384,2.35261666667,9475.74612562,9159.85653482,319.415614605,1829.47552221,19889.541675,16394.8293885,54151.5392093,34801.1353115,54193.8057069,58744.0850733,1784.39054275,1784.39054275,1784.39054275,6405.52982779,1406.3776804,545.412746574,657.317607179,1150.94651112,266.942535969,762.410615374,4592.54586402,4.30873114965e-10,4592.54586402,1,0,0,0,1.45519152284e-11,-2.70361510957e-12
2025-09-10,44423.8025878,37246.7527305,56.3300910828,7120.71976617,847.292297086,45271.0948849,173.791511793,9159.85653482,9806.44883086,271.984443189,0,21693.970071,16990.1826911,58505.3857983,37359.4129127,58511.2896249,66117.9789613,1854.49577199,1854.49577199,1854.49577199,7085.55867419,1403.68901964,5552.97665609,667.631814379,469.795635101,271.165036941,59.3959380651,7836.84424014,224.251077123,8061.09531727,3,11,12,224.251077123,0,2.6147972676e-12
2025-09-11,39140.0795342,37369.4219249,585.41283816,1185.24477117,0,39140.0795342,0,9806.44883086,9812.86557109,190.012517489,1356.77285788,19706.5542238,15956.5338551,59716.1613242,38540.2476012,59676.6691562,58792.8915274,1874.1953577,1874.1953577,1874.1953577,-2695.50889844,1410.31556625,620.251722435,665.053262579,138.106590928,270.109411698,38.2754293635,1305.2391473,2228.50894403,3533.74809132,0,0,20,2228.50894403,0,0
2025-09-12,20550.1465554,19459.1683841,538.382925063,552.595246314,0,20550.1465554,0,9812.86557109,10525.0022368,458.094045122,19167.848612,18725.2986691,14526.5689228,35482.7870256,20535.9342342,35393.3828022,35376.3286035,1873.47093157,1873.47093157,1873.47093157,1609.26140782,1409.00293763,3825.76793862,662.474710779,-1555.59235861,269.053786455,-704.741507003,866.653476078,973.11189826,1839.76537434,0,9,26,973.11189826,3.63797880709e-12,0
2025-09-13,21203.7341288,20098.4847317,487.137934344,618.111462685,0,21203.7341288,0,10525.0022368,10752.5578253,1864.79865079,22750.7807936,17954.3801081,14338.2478579,36227.1501149,21072.7606004,36250.5772341,36238.8131779,1872.74650544,1872.74650544,1872.74650544,-3174.10340655,1423.246692,-1716.15655394,659.896158979,-826.446913585,267.998161212,-1129.15525866,969.842265735,958.179202713,1928.02146845,0,9,26,958.179202713,-3.63797880709e-12,0
2025-09-14,42524.0412077,39330.428732,730.908208703,2462.70426703,0,42524.0412077,0,10752.5578253,10006.1983619,1156.38614943,0,18416.3033634,15588.9292414,62432.7051616,40792.2451494,62555.3432622,64083.0850214,1872.0220793,1872.0220793,1872.0220793,800.159562371,1412.94082348,3312.99135706,657.317607179,278.908806933,266.942535969,-84.6600623604,3657.14792071,2006.76806094,5663.91598165,0,13,45,2006.76806094,2.18278728426e-11,0
2025-09-15,38807.589725,37155.2175947,0,1652.37213031,7.89360615,38815.4833312,1.17176666667,10006.1983619,9241.8651364,134.627724909,1391.46165005,19996.5770217,16885.1272905,57756.8907584,37155.2175947,57726.3467781,59703.3979728,1854.49577199,1854.49577199,1854.49577199,3630.59412691,1454.16429755,2412.40423841,656.658522281,1414.11625915,266.443333581,623.47477053,1946.50721436,0,1946.50721436,1,0,0,0,-1.45519152284e-11,-1.35091937636e-12
2025-09-16,42237.9852647,40094.0701854,709.423428377,1434.49165088,0,42237.9852647,0,9241.8651364,9512.97066791,161.598717745,359.566846095,19012.3054384,15155.9724267,64309.383087,41477.2487216,64344.8135364,63869.2685588,1874.1953577,1874.1953577,1874.1953577,-636.828671247,1471.63592387,-1945.49215663,665.053262579,410.948541658,270.109411698,503.019187381,1875.05340103,2315.16792918,4190.2213302,0,3,17,2233.20864788,1.45519152284e-11,0
2025-09-17,41715.6725886,41026.714493,75.0053021492,613.952793411,34.70889375,41750.3814824,7.62916666667,9512.97066791,9667.7846499,36.3486216682,0,18322.9083746,14702.2231997,63168.4537447,41174.1539304,63147.5840411,63609.52303,1873.47093157,1873.47093157,1873.47093157,686.265228865,1469.24733794,553.144290259,662.474710779,539.318740637,273.238697037,312.675627807,666.849385452,225.78010017,892.629485622,1,9,24,219.630392781,-1.45519152284e-11,9.09494701773e-13
2025-09-18,43194.2959136,39323.5941705,274.496455575,3596.20528743,17.1846784,43211.480592,2.4634,9667.7846499,9374.3797116,1053.80338083,1949.30734063,18635.4052686,15358.7427121,60865.0922019,39872.5870817,60853.6486463,65233.3609947,1872.74650544,1872.74650544,1872.74650544,3059.76773499,1466.858752,-2682.99816188,659.896158979,-78.2335646315,278.435415109,529.002961658,4779.19330064,410.924507823,5190.11780846,1,0,12,410.924507823,2.18278728426e-11,9.98312543743e-13
2025-09-19,20200.0959578,19281.958506,187.71055222,730.426899573,0,20200.0959578,0,9374.3797116,9885.2756328,345.953145483,14560.4816782,18392.787125,14438.3512422,34373.9679847,19657.3796104,34213.7854175,34962.2230232,1875.64420997,1875.64420997,1875.64420997,2695.01140647,1464.47016607,637.81936061,657.317607179,324.289317229,293.114078277,33.8136205475,887.514587609,299.259549175,1186.77413678,0,0,1,299.259549175,0,0
2025-09-20,19609.2610997,19215.5083933,82.9516912354,310.801015112,0,19609.2610997,0,9885.2756328,9808.88089707,157.105297351,14907.533924,18697.8140201,15213.9846185,33893.567279,19381.4117758,33901.5981607,34193.9023563,1884.74489294,1884.74489294,1884.74489294,3570.32649965,1454.16429755,-155.354816902,656.658522281,687.677780617,289.444412485,10.061541994,485.709147624,185.374070312,671.083217936,0,0,11,185.374070312,-3.63797880709e-12,0
2025-09-21,42055.1747084,40463.7238274,931.219543142,660.231337852,0,42055.1747084,0,9808.88089707,9684.09150292,676.46515333,792.643406087,17301.6686537,14126.6620642,64919.233625,42227.8087224,65109.3946353,62931.6026322,1909.86575059,1909.86575059,1909.86575059,-3046.71123358,1443.85842903,-3964.43985973,665.053262579,257.25437458,285.774746693,120.259806235,1033.08996078,3020.72095359,4053.81091437,0,11,32,2788.95877678,1.45519152284e-11,0
2025-09-22,42486.5390657,41660.0963894,512.697460503,313.745215749,131.78740035,42618.326466,19.5559,9684.09150292,9693.45834946,115.976062221,0,18473.4886949,14955.095681,65563.0517555,42685.4913104,65553.0189024,64228.8330595,1902.25052162,1902.25052162,1902.25052162,-1261.70604966,1433.55256051,570.606835575,662.474710779,572.72343686,282.105080901,237.635224189,492.605136392,1826.82383238,2319.42896877,2,0,33,1826.82383238,-1.45519152284e-11,3.29691829393e-12
2025-09-23,43661.6127646,42754.9597284,444.787308654,461.865727601,42.9961875,43704.6089521,6.375,9693.45834946,9741.32020345,800.676935306,0,19299.9835921,15589.911041,66931.4709308,43644.5343457,66950.7612867,66620.9900697,1894.63529265,1894.63529265,1894.63529265,-1054.36318099,1423.246692,499.634541363,659.896158979,398.741508612,278.435415109,37.9978925488,724.851241316,1035.33210235,1760.18334367,1,9,34,1035.33210235,7.27595761418e-12,-6.46593889542e-12
2025-09-24,42754.4561412,41472.0783025,1.20418837566,1281.1736503,0,42754.4561412,0,9741.32020345,9942.70983775,207.010483989,0,18617.9478082,14899.2870538,63053.3674851,41474.4866793,63012.1481968,64988.8963384,1887.02006368,1887.02006368,1887.02006368,2394.35193705,1412.94082348,399.574988086,657.317607179,10.4817372758,274.765749317,-60.3607258927,1937.3479105,1.81905716112,1939.16696766,0,0,3,1.81905716112,7.27595761418e-12,0
