date,t,time_end,price_actual,price_fixed,price_fc
2025-10-03,72,12:00,0.1377,0.4432,0.234896536327
2025-10-03,73,12:10,0.1022,0.4411,0.252459385057
2025-10-03,74,12:20,0.1007,0.4551,0.218679319902
2025-10-03,75,12:30,0.1322,0.4463,0.189842093103
2025-10-03,76,12:40,0.1328,0.4113,0.191454338046
2025-10-03,77,12:50,0.2361,0.5682,0.352283967323
2025-10-03,78,13:00,0.4072,0.8279,0.550727376611
2025-10-03,79,13:10,0.4606,0.8636,0.553502615094
2025-10-03,80,13:20,0.482,0.8416,0.548182375423
2025-10-03,81,13:30,0.5427,0.8618,0.610408359725
2025-10-03,82,13:40,0.6179,0.8623,0.624199982681
2025-10-03,83,13:50,0.6405,0.9026,0.624911495704
2025-10-03,84,14:00,0.6368,0.9754,0.640586509809
2025-10-03,85,14:10,0.6845,1.0002,0.637328513616
2025-10-03,86,14:20,0.6676,0.9978,0.637379181884
2025-10-03,87,14:30,0.6305,1.0271,0.684147361593
2025-10-03,88,14:40,0.7159,1.0906,0.743003298671
2025-10-03,89,14:50,0.6375,0.9376,0.648870369667
2025-10-03,90,15:00,0.4334,0.6694,0.465871156316
2025-10-03,91,15:10,0.443,0.66,0.462445708796
2025-10-03,92,15:20,0.4865,0.7217,0.5088959098
2025-10-03,93,15:30,0.4636,0.7308,0.523051685686
2025-10-03,94,15:40,0.4661,0.7534,0.543923554155
2025-10-03,95,15:50,0.4945,0.7823,0.557728444302
2025-10-03,96,16:00,0.511,0.8055,0.578803376055
2025-10-03,97,16:10,0.4976,0.8271,0.614564542828
2025-10-03,98,16:20,0.5612,0.8519,0.669251052888
2025-10-03,99,16:30,0.658,0.8791,0.704827535028
2025-10-03,100,16:40,0.6308,0.9024,0.72524576563
2025-10-03,101,16:50,0.591,0.9163,0.710450884306
2025-10-03,102,17:00,0.6104,0.9264,0.702735633745
2025-10-03,103,17:10,0.6558,0.9462,0.705371160671
2025-10-03,104,17:20,0.709,0.9742,0.751367606361
2025-10-03,105,17:30,0.7297,0.9862,0.791171516508
2025-10-03,106,17:40,0.7096,0.976,0.758121015316
2025-10-03,107,17:50,0.8569,1.0742,0.870666067924
2025-10-03,108,18:00,1.1004,1.2313,1.11520871947
2025-10-03,109,18:10,1.1413,1.2561,1.1575285984
2025-10-03,110,18:20,1.1013,1.2447,1.13907016963
2025-10-03,111,18:30,1.0939,1.2545,1.12204184899
2025-10-03,112,18:40,1.1092,1.2522,1.11455797635
2025-10-03,113,18:50,1.1154,1.2881,1.12087169626
2025-10-03,114,19:00,1.1009,1.3466,1.1310526356
2025-10-03,115,19:10,1.0845,1.3523,1.15163149696
2025-10-03,116,19:20,1.106,1.3445,1.159100237
2025-10-03,117,19:30,1.1366,1.3483,1.15764836727
2025-10-03,118,19:40,1.1116,1.349,1.15659681131
2025-10-03,119,19:50,1.1104,1.3473,1.16146285579
2025-10-03,120,20:00,1.1367,1.3482,1.15417015067
2025-10-03,121,20:10,1.115,1.3513,1.12829840048
2025-10-03,122,20:20,1.1014,1.34,1.11347184051
2025-10-03,123,20:30,1.1374,1.3489,1.13245964362
2025-10-03,124,20:40,1.1747,1.3952,1.17403361961
2025-10-03,125,20:50,1.0164,1.2226,1.03402388467
2025-10-03,126,21:00,0.7722,0.9332,0.791931960079
2025-10-03,127,21:10,0.7595,0.9068,0.776748303659
2025-10-03,128,21:20,0.7661,0.9371,0.800945200445
2025-10-03,129,21:30,0.739,0.9371,0.801900816208
2025-10-03,130,21:40,0.802,0.9871,0.870197138276
2025-10-03,131,21:50,0.6261,0.7764,0.67322364215
2025-10-03,132,22:00,0.293,0.4209,0.331071891259
2025-10-03,133,22:10,0.2493,0.3859,0.298190769458
2025-10-03,134,22:20,0.3008,0.4368,0.349613831667
2025-10-03,135,22:30,0.307,0.4198,0.324066797819
2025-10-03,136,22:40,0.326,0.4186,0.328185499069
2025-10-03,137,22:50,0.3343,0.4241,0.33442483178
2025-10-03,138,23:00,0.3319,0.4237,0.34483167119
2025-10-03,139,23:10,0.3479,0.4248,0.347610407828
2025-10-03,140,23:20,0.3461,0.424,0.333567684816
2025-10-03,141,23:30,0.3326,0.422,0.316012477231
2025-10-03,142,23:40,0.3443,0.424,0.322488605165
2025-10-03,143,23:50,0.312,0.4271,0.327904391274
2025-10-03,144,00:00+1,0.2564,0.4276,0.331749463946
2025-10-04,1,00:10,0.2778,0.4248,0.335106931643
2025-10-04,2,00:20,0.3301,0.4245,0.332315734594
2025-10-04,3,00:30,0.35,0.4269,0.328518693032
2025-10-04,4,00:40,0.3159,0.4272,0.333787811291
2025-10-04,5,00:50,0.2893,0.4271,0.339503968378
2025-10-04,6,01:00,0.3088,0.4285,0.336737969747
2025-10-04,7,01:10,0.3586,0.4311,0.340677058036
2025-10-04,8,01:20,0.3816,0.4302,0.334389543938
2025-10-04,9,01:30,0.3704,0.4279,0.327187274862
2025-10-04,10,01:40,0.3645,0.4312,0.323700729331
2025-10-04,11,01:50,0.3515,0.4333,0.332607793298
2025-10-04,12,02:00,0.3381,0.4311,0.343613077144
2025-10-04,13,02:10,0.3447,0.4293,0.335105696301
2025-10-04,14,02:20,0.3178,0.4324,0.314656833576
2025-10-04,15,02:30,0.2836,0.4367,0.33300850796
2025-10-04,16,02:40,0.3241,0.4348,0.336054767837
2025-10-04,17,02:50,0.3525,0.4335,0.333868936817
2025-10-04,18,03:00,0.3318,0.4357,0.339970136022
2025-10-04,19,03:10,0.3149,0.4374,0.369184658934
2025-10-04,20,03:20,0.343,0.4371,0.347173116883
2025-10-04,21,03:30,0.3811,0.4356,0.293285098543
2025-10-04,22,03:40,0.3574,0.4353,0.340534458025
2025-10-04,23,03:50,0.3344,0.436,0.36465054178
2025-10-04,24,04:00,0.3352,0.4378,0.343924500408
2025-10-04,25,04:10,0.3218,0.4401,0.317006926788
2025-10-04,26,04:20,0.3082,0.4389,0.312337573922
2025-10-04,27,04:30,0.3203,0.4364,0.313619936587
2025-10-04,28,04:40,0.3672,0.4393,0.33912270874
2025-10-04,29,04:50,0.4004,0.4422,0.346414352349
2025-10-04,30,05:00,0.3945,0.4395,0.337088402737
2025-10-04,31,05:10,0.3691,0.4333,0.349587511159
2025-10-04,32,05:20,0.3705,0.4439,0.356178354886
2025-10-04,33,05:30,0.3603,0.4301,0.33416787714
2025-10-04,34,05:40,0.3016,0.3713,0.283627856556
2025-10-04,35,05:50,0.5023,0.5708,0.482445833981
2025-10-04,36,06:00,0.8369,0.9099,0.753991715553
2025-10-04,37,06:10,0.843,0.9368,0.782044172562
2025-10-04,38,06:20,0.7794,0.8758,0.74098331214
2025-10-04,39,06:30,0.7903,0.8759,0.743103034638
2025-10-04,40,06:40,0.7606,0.8601,0.715243828764
2025-10-04,41,06:50,0.737,0.8442,0.698963149931
2025-10-04,42,07:00,0.7285,0.8334,0.705643610545
2025-10-04,43,07:10,0.6918,0.8092,0.70200709809
2025-10-04,44,07:20,0.6934,0.7972,0.658299589539
2025-10-04,45,07:30,0.6955,0.7644,0.587413833409
2025-10-04,46,07:40,0.6189,0.6899,0.526986975228
2025-10-04,47,07:50,0.7316,0.86,0.669112226739
2025-10-04,48,08:00,0.9583,1.1617,0.865313729222
2025-10-04,49,08:10,0.9309,1.1683,0.859116400604
2025-10-04,50,08:20,0.8302,1.0956,0.801677906554
2025-10-04,51,08:30,0.7795,1.0849,0.794038161539
2025-10-04,52,08:40,0.7289,1.061,0.713427542476
2025-10-04,53,08:50,0.7288,1.043,0.711831938245
2025-10-04,54,09:00,0.7725,1.036,0.7686188502
2025-10-04,55,09:10,0.7852,1.0147,0.738821516658
2025-10-04,56,09:20,0.7601,0.9922,0.696486696997
2025-10-04,57,09:30,0.722,0.97,0.688897328293
2025-10-04,58,09:40,0.7003,0.9422,0.669507336335
2025-10-04,59,09:50,0.6871,0.9569,0.641137554171
2025-10-04,60,10:00,0.6706,0.9977,0.604364044616
2025-10-04,61,10:10,0.6474,0.9919,0.590326593777
2025-10-04,62,10:20,0.6282,0.9588,0.600141525482
2025-10-04,63,10:30,0.6337,0.9549,0.621382538788
2025-10-04,64,10:40,0.6486,0.9839,0.582661306726
2025-10-04,65,10:50,0.5001,0.799,0.43044880774
2025-10-04,66,11:00,0.2683,0.5025,0.21277599365
2025-10-04,67,11:10,0.2251,0.4662,0.203851638197
2025-10-04,68,11:20,0.2491,0.5007,0.210630035618
2025-10-04,69,11:30,0.2382,0.4827,0.192479337338
2025-10-04,70,11:40,0.2077,0.4785,0.194965671768
2025-10-04,71,11:50,0.16,0.4662,0.200304782145
2025-10-04,72,12:00,0.132,0.4432,0.195107893578
2025-10-04,73,12:10,0.1699,0.4411,0.188645126098
2025-10-04,74,12:20,0.204,0.4551,0.188227042457
2025-10-04,75,12:30,0.1877,0.4463,0.189254536008
2025-10-04,76,12:40,0.1656,0.4113,0.193028221115
2025-10-04,77,12:50,0.3184,0.5682,0.335035215257
2025-10-04,78,13:00,0.549,0.8279,0.514525472708
2025-10-04,79,13:10,0.5696,0.8636,0.540735467516
2025-10-04,80,13:20,0.5658,0.8416,0.565970458999
2025-10-04,81,13:30,0.6161,0.8618,0.636085736651
2025-10-04,82,13:40,0.6123,0.8623,0.625177204881
2025-10-04,83,13:50,0.6144,0.9026,0.62509110205
2025-10-04,84,14:00,0.6444,0.9754,0.669042074572
2025-10-04,85,14:10,0.6533,1.0002,0.698699867638
2025-10-04,86,14:20,0.6408,0.9978,0.684598501854
2025-10-04,87,14:30,0.6569,1.0271,0.687954561212
2025-10-04,88,14:40,0.7237,1.0906,0.748867621309
2025-10-04,89,14:50,0.6181,0.9376,0.657626223814
2025-10-04,90,15:00,0.413,0.6694,0.472864793338
2025-10-04,91,15:10,0.4217,0.66,0.460559562658
2025-10-04,92,15:20,0.4914,0.7217,0.514250860094
2025-10-04,93,15:30,0.5178,0.7308,0.520021559942
2025-10-04,94,15:40,0.548,0.7534,0.499908563231
2025-10-04,95,15:50,0.5639,0.7823,0.540358715432
2025-10-04,96,16:00,0.5679,0.8055,0.631679064777
2025-10-04,97,16:10,0.5864,0.8271,0.625194630092
2025-10-04,98,16:20,0.5928,0.8519,0.625775914026
2025-10-04,99,16:30,0.6128,0.8791,0.679886240977
2025-10-04,100,16:40,0.6912,0.9024,0.705897468698
2025-10-04,101,16:50,0.6934,0.9163,0.684838523526
2025-10-04,102,17:00,0.6392,0.9264,0.668787473443
2025-10-04,103,17:10,0.6854,0.9462,0.70947787309
2025-10-04,104,17:20,0.7387,0.9742,0.757391488126
2025-10-04,105,17:30,0.7357,0.9862,0.738502164091
2025-10-04,106,17:40,0.7382,0.976,0.760490153952
2025-10-04,107,17:50,0.9185,1.0742,0.928049238973
2025-10-04,108,18:00,1.1548,1.2313,1.125687413
2025-10-04,109,18:10,1.1377,1.2561,1.15515676184
2025-10-04,110,18:20,1.0791,1.2447,1.14232727433
2025-10-04,111,18:30,1.1079,1.2545,1.14899559895
2025-10-04,112,18:40,1.1416,1.2522,1.13541281025
2025-10-04,113,18:50,1.1233,1.2881,1.12510552938
2025-10-04,114,19:00,1.077,1.3466,1.13684679334
2025-10-04,115,19:10,1.0766,1.3523,1.13161629821
2025-10-04,116,19:20,1.1071,1.3445,1.14531808852
2025-10-04,117,19:30,1.1476,1.3483,1.16148155963
2025-10-04,118,19:40,1.1845,1.349,1.13840209054
2025-10-04,119,19:50,1.166,1.3473,1.13575020443
2025-10-04,120,20:00,1.1179,1.3482,1.15946131677
2025-10-04,121,20:10,1.1193,1.3513,1.16289292943
2025-10-04,122,20:20,1.1178,1.34,1.14764009873
2025-10-04,123,20:30,1.1197,1.3489,1.15544456023
2025-10-04,124,20:40,1.1566,1.3952,1.15739340866
2025-10-04,125,20:50,1.0098,1.2226,1.00822184767
2025-10-04,126,21:00,0.7719,0.9332,0.785572962992
2025-10-04,127,21:10,0.7704,0.9068,0.785093604567
2025-10-04,128,21:20,0.7863,0.9371,0.793386365962
2025-10-04,129,21:30,0.7677,0.9371,0.778600346347
2025-10-04,130,21:40,0.8445,0.9871,0.851488495452
2025-10-04,131,21:50,0.666,0.7764,0.662596010737
2025-10-04,132,22:00,0.3249,0.4209,0.326644067033
2025-10-04,133,22:10,0.3001,0.3859,0.282765357911
2025-10-04,134,22:20,0.36,0.4368,0.338922124643
2025-10-04,135,22:30,0.3456,0.4198,0.333491229438
2025-10-04,136,22:40,0.3307,0.4186,0.334768472752
2025-10-04,137,22:50,0.2963,0.4241,0.334176304821
2025-10-04,138,23:00,0.2688,0.4237,0.319467281193
2025-10-04,139,23:10,0.313,0.4248,0.324784738007
2025-10-04,140,23:20,0.3647,0.424,0.335384770257
2025-10-04,141,23:30,0.362,0.422,0.338108396694
2025-10-04,142,23:40,0.3127,0.424,0.357754192988
2025-10-04,143,23:50,0.3523,0.4271,0.382227780351
2025-10-04,144,00:00+1,0.4384,0.4276,0.404132179115
2025-10-05,1,00:10,0.4012,0.4248,0.438098945771
2025-10-05,2,00:20,0.3917,0.4245,0.423538122106
2025-10-05,3,00:30,0.4384,0.4269,0.42712721303
2025-10-05,4,00:40,0.4212,0.4272,0.447208258441
2025-10-05,5,00:50,0.439,0.4271,0.459329217033
2025-10-05,6,01:00,0.4907,0.4285,0.448046365436
2025-10-05,7,01:10,0.467,0.4311,0.43132223893
2025-10-05,8,01:20,0.4496,0.4302,0.435175796626
2025-10-05,9,01:30,0.4556,0.4279,0.446268803508
2025-10-05,10,01:40,0.4192,0.4312,0.451525249091
2025-10-05,11,01:50,0.3954,0.4333,0.446764503446
2025-10-05,12,02:00,0.4214,0.4311,0.446596540401
2025-10-05,13,02:10,0.47,0.4293,0.466455020763
2025-10-05,14,02:20,0.4591,0.4324,0.44741309594
2025-10-05,15,02:30,0.4148,0.4367,0.41760778901
2025-10-05,16,02:40,0.4392,0.4348,0.44032920886
2025-10-05,17,02:50,0.4559,0.4335,0.445128683628
2025-10-05,18,03:00,0.4409,0.4357,0.416953100348
2025-10-05,19,03:10,0.4474,0.4374,0.419522826872
2025-10-05,20,03:20,0.4473,0.4371,0.446639611919
2025-10-05,21,03:30,0.4321,0.4356,0.46944057768
2025-10-05,22,03:40,0.4288,0.4353,0.43783327092
2025-10-05,23,03:50,0.4419,0.436,0.428994083349
2025-10-05,24,04:00,0.4579,0.4378,0.455172651507
2025-10-05,25,04:10,0.4566,0.4401,0.44116409828
2025-10-05,26,04:20,0.438,0.4389,0.448983257946
2025-10-05,27,04:30,0.4305,0.4364,0.465748102464
2025-10-05,28,04:40,0.4643,0.4393,0.434572452174
2025-10-05,29,04:50,0.4871,0.4422,0.437668689892
2025-10-05,30,05:00,0.4655,0.4395,0.472833069949
2025-10-05,31,05:10,0.4208,0.4333,0.462128645035
2025-10-05,32,05:20,0.4266,0.4439,0.45765268321
2025-10-05,33,05:30,0.4529,0.4301,0.455697836265
2025-10-05,34,05:40,0.436,0.3713,0.424305220428
2025-10-05,35,05:50,0.6272,0.5708,0.633430952169
2025-10-05,36,06:00,0.9396,0.9099,0.953871696088
2025-10-05,37,06:10,1.0038,0.9368,0.970764660621
2025-10-05,38,06:20,0.9848,0.8758,0.91669815301
2025-10-05,39,06:30,0.9813,0.8759,0.941229790507
2025-10-05,40,06:40,0.9201,0.8601,0.917634531473
2025-10-05,41,06:50,0.8561,0.8442,0.896421920917
2025-10-05,42,07:00,0.8224,0.8334,0.879561900837
2025-10-05,43,07:10,0.8058,0.8092,0.837675827241
2025-10-05,44,07:20,0.8265,0.7972,0.824832388665
2025-10-05,45,07:30,0.8065,0.7644,0.809146964279
2025-10-05,46,07:40,0.6871,0.6899,0.726988991161
2025-10-05,47,07:50,0.8856,0.86,0.870681747699
2025-10-05,48,08:00,1.272,1.1617,1.1469528949
2025-10-05,49,08:10,1.2627,1.1683,1.16914415377
2025-10-05,50,08:20,1.1196,1.0956,1.08720451097
2025-10-05,51,08:30,1.0577,1.0849,1.0683412491
2025-10-05,52,08:40,1.0409,1.061,1.05804573695
2025-10-05,53,08:50,1.0869,1.043,1.0452373146
2025-10-05,54,09:00,1.1213,1.036,1.03811811797
2025-10-05,55,09:10,1.0276,1.0147,1.01970836812
2025-10-05,56,09:20,0.9491,0.9922,1.00868135854
2025-10-05,57,09:30,0.9409,0.97,0.973229468235
2025-10-05,58,09:40,0.9248,0.9422,0.914989878952
2025-10-05,59,09:50,0.9045,0.9569,0.889987437124
2025-10-05,60,10:00,0.8864,0.9977,0.903888250279
2025-10-05,61,10:10,0.8584,0.9919,0.900058214361
2025-10-05,62,10:20,0.8168,0.9588,0.875375348058
2025-10-05,63,10:30,0.804,0.9549,0.863328414272
2025-10-05,64,10:40,0.8346,0.9839,0.858398509908
2025-10-05,65,10:50,0.6585,0.799,0.730617117936
2025-10-05,66,11:00,0.4,0.5025,0.511934075179
2025-10-05,67,11:10,0.4498,0.4662,0.472128474666
2025-10-05,68,11:20,0.5125,0.5007,0.472671424856
2025-10-05,69,11:30,0.4457,0.4827,0.454075382234
2025-10-05,70,11:40,0.4,0.4785,0.429503785795
2025-10-05,71,11:50,0.3787,0.4662,0.417063361465
2025-10-05,72,12:00,0.3545,0.4432,0.423294591657
2025-10-05,73,12:10,0.3247,0.4411,0.415240340034
2025-10-05,74,12:20,0.3397,0.4551,0.420846785782
2025-10-05,75,12:30,0.3594,0.4463,0.428978260382
2025-10-05,76,12:40,0.3272,0.4113,0.422816505386
2025-10-05,77,12:50,0.5167,0.5682,0.578598901789
2025-10-05,78,13:00,0.8186,0.8279,0.844330885697
2025-10-05,79,13:10,0.8264,0.8636,0.84359748919
2025-10-05,80,13:20,0.7966,0.8416,0.814905664242
2025-10-05,81,13:30,0.8371,0.8618,0.859839215715
2025-10-05,82,13:40,0.7996,0.8623,0.878038253876
2025-10-05,83,13:50,0.7828,0.9026,0.85721586538
2025-10-05,84,14:00,0.8539,0.9754,0.829380078814
2025-10-05,85,14:10,0.9577,1.0002,0.867163446857
2025-10-05,86,14:20,0.9493,0.9978,0.90355613374
2025-10-05,87,14:30,0.8937,1.0271,0.925775417557
2025-10-05,88,14:40,0.9675,1.0906,0.968086421732
2025-10-05,89,14:50,0.8885,0.9376,0.860600193008
2025-10-05,90,15:00,0.6794,0.6694,0.69490082265
2025-10-05,91,15:10,0.673,0.66,0.693224905809
2025-10-05,92,15:20,0.7567,0.7217,0.71313421024
2025-10-05,93,15:30,0.7807,0.7308,0.689957225416
2025-10-05,94,15:40,0.7225,0.7534,0.745343450133
2025-10-05,95,15:50,0.7448,0.7823,0.777940364765
2025-10-05,96,16:00,0.8325,0.8055,0.777764279813
2025-10-05,97,16:10,0.8213,0.8271,0.832115689908
2025-10-05,98,16:20,0.8352,0.8519,0.875741473664
2025-10-05,99,16:30,0.8955,0.8791,0.918198217256
2025-10-05,100,16:40,0.8983,0.9024,0.964174595962
2025-10-05,101,16:50,0.9395,0.9163,0.985658684005
2025-10-05,102,17:00,1.0161,0.9264,0.970149222283
2025-10-05,103,17:10,1.0185,0.9462,1.00931320935
2025-10-05,104,17:20,1.0134,0.9742,1.05606716785
2025-10-05,105,17:30,1.0445,0.9862,1.07702010282
2025-10-05,106,17:40,1.0943,0.976,1.06968948619
2025-10-05,107,17:50,1.1744,1.0742,1.14595431567
2025-10-05,108,18:00,1.2517,1.2313,1.28548006412
2025-10-05,109,18:10,1.2649,1.2561,1.30519962869
2025-10-05,110,18:20,1.2512,1.2447,1.28432974759
2025-10-05,111,18:30,1.2501,1.2545,1.26417072578
2025-10-05,112,18:40,1.2694,1.2522,1.28464198933
2025-10-05,113,18:50,1.2811,1.2881,1.30563080888
2025-10-05,114,19:00,1.2734,1.3466,1.30564314562
2025-10-05,115,19:10,1.259,1.3523,1.26990848031
2025-10-05,116,19:20,1.2493,1.3445,1.28129871315
2025-10-05,117,19:30,1.2502,1.3483,1.3151985071
2025-10-05,118,19:40,1.2628,1.349,1.30896538124
2025-10-05,119,19:50,1.2855,1.3473,1.30682138297
2025-10-05,120,20:00,1.303,1.3482,1.30576574015
2025-10-05,121,20:10,1.2899,1.3513,1.29489773442
2025-10-05,122,20:20,1.2353,1.34,1.28107566008
2025-10-05,123,20:30,1.2057,1.3489,1.2955463092
2025-10-05,124,20:40,1.2618,1.3952,1.32807157323
2025-10-05,125,20:50,1.1594,1.2226,1.19006333892
2025-10-05,126,21:00,0.9653,0.9332,0.984333665835
2025-10-05,127,21:10,0.9897,0.9068,0.937344558522
2025-10-05,128,21:20,0.9824,0.9371,0.926781072062
2025-10-05,129,21:30,0.911,0.9371,0.927830023298
2025-10-05,130,21:40,0.9592,0.9871,1.0053328217
2025-10-05,131,21:50,0.753,0.7764,0.823921697654
2025-10-05,132,22:00,0.3776,0.4209,0.455443312928
2025-10-05,133,22:10,0.3349,0.3859,0.41650262794
2025-10-05,134,22:20,0.3959,0.4368,0.457502075223
2025-10-05,135,22:30,0.415,0.4198,0.44642114283
2025-10-05,136,22:40,0.4689,0.4186,0.42677225036
2025-10-05,137,22:50,0.4435,0.4241,0.43481632597
2025-10-05,138,23:00,0.3758,0.4237,0.450673591152
2025-10-05,139,23:10,0.4254,0.4248,0.437327143148
2025-10-05,140,23:20,0.4425,0.424,0.44232871637
2025-10-05,141,23:30,0.4001,0.422,0.462688598619
2025-10-05,142,23:40,0.4236,0.424,0.43218184912
2025-10-05,143,23:50,0.4404,0.4271,0.433705407954
2025-10-05,144,00:00+1,0.4222,0.4276,0.466875016619
2025-10-06,1,00:10,0.4215,0.4248,0.448046710802
2025-10-06,2,00:20,0.4315,0.4245,0.430276111742
2025-10-06,3,00:30,0.4412,0.4269,0.428741392878
2025-10-06,4,00:40,0.4476,0.4272,0.435873573104
2025-10-06,5,00:50,0.4362,0.4271,0.441158161016
2025-10-06,6,01:00,0.4182,0.4285,0.435897943148
2025-10-06,7,01:10,0.421,0.4311,0.429566590973
2025-10-06,8,01:20,0.4223,0.4302,0.441475336948
2025-10-06,9,01:30,0.4295,0.4279,0.463413204627
2025-10-06,10,01:40,0.4689,0.4312,0.441345532438
2025-10-06,11,01:50,0.4779,0.4333,0.426569914736
2025-10-06,12,02:00,0.4452,0.4311,0.438298273775
2025-10-06,13,02:10,0.4254,0.4293,0.439310419043
2025-10-06,14,02:20,0.4391,0.4324,0.457220234404
2025-10-06,15,02:30,0.4633,0.4367,0.472860733183
2025-10-06,16,02:40,0.4578,0.4348,0.463831287385
2025-10-06,17,02:50,0.4509,0.4335,0.46014712927
2025-10-06,18,03:00,0.4726,0.4357,0.465413044211
2025-10-06,19,03:10,0.5151,0.4374,0.447483964559
2025-10-06,20,03:20,0.4874,0.4371,0.437445866591
2025-10-06,21,03:30,0.4077,0.4356,0.445063245529
2025-10-06,22,03:40,0.392,0.4353,0.442542296703
2025-10-06,23,03:50,0.4284,0.436,0.438468037602
2025-10-06,24,04:00,0.4728,0.4378,0.434680144224
2025-10-06,25,04:10,0.4884,0.4401,0.446144660104
2025-10-06,26,04:20,0.4658,0.4389,0.453001536579
2025-10-06,27,04:30,0.4413,0.4364,0.453128860113
2025-10-06,28,04:40,0.4639,0.4393,0.435995428824
2025-10-06,29,04:50,0.4797,0.4422,0.439040768837
2025-10-06,30,05:00,0.4747,0.4395,0.445342379926
2025-10-06,31,05:10,0.4888,0.4333,0.448734236044
2025-10-06,32,05:20,0.5142,0.4439,0.449141320924
2025-10-06,33,05:30,0.4983,0.4301,0.43606651227
2025-10-06,34,05:40,0.4386,0.3713,0.406780438435
2025-10-06,35,05:50,0.6374,0.5708,0.644832949023
2025-10-06,36,06:00,0.9869,0.9099,0.989129132588
2025-10-06,37,06:10,1.0454,0.9368,1.01393338893
2025-10-06,38,06:20,0.9757,0.8758,0.941071175065
2025-10-06,39,06:30,0.9307,0.8759,0.943395701897
2025-10-06,40,06:40,0.8973,0.8601,0.914024934307
2025-10-06,41,06:50,0.8641,0.8442,0.899660571904
2025-10-06,42,07:00,0.8323,0.8334,0.892030556907
2025-10-06,43,07:10,0.8092,0.8092,0.831929449017
2025-10-06,44,07:20,0.7876,0.7972,0.807588340318
2025-10-06,45,07:30,0.7467,0.7644,0.808882939242
2025-10-06,46,07:40,0.7116,0.6899,0.706594229229
2025-10-06,47,07:50,0.913,0.86,0.881166242396
2025-10-06,48,08:00,1.2098,1.1617,1.20232771412
2025-10-06,49,08:10,1.2027,1.1683,1.19300675542
2025-10-06,50,08:20,1.1377,1.0956,1.10144713099
2025-10-06,51,08:30,1.1403,1.0849,1.11648216422
2025-10-06,52,08:40,1.0875,1.061,1.07685848708
2025-10-06,53,08:50,1.0057,1.043,1.0576078159
2025-10-06,54,09:00,0.9776,1.036,1.04308115529
2025-10-06,55,09:10,1.0457,1.0147,1.00117431823
2025-10-06,56,09:20,1.0387,0.9922,0.981348775436
2025-10-06,57,09:30,0.9581,0.97,0.972369482949
2025-10-06,58,09:40,0.9604,0.9422,0.943743109839
2025-10-06,59,09:50,0.9268,0.9569,0.931073108705
2025-10-06,60,10:00,0.8517,0.9977,0.898996595673
2025-10-06,61,10:10,0.8613,0.9919,0.879337924449
2025-10-06,62,10:20,0.8768,0.9588,0.86111357622
2025-10-06,63,10:30,0.8568,0.9549,0.859572158672
2025-10-06,64,10:40,0.8291,0.9839,0.893063551924
2025-10-06,65,10:50,0.7354,0.799,0.770772290198
2025-10-06,66,11:00,0.5775,0.5025,0.485092768053
2025-10-06,67,11:10,0.4416,0.4662,0.446439272395
2025-10-06,68,11:20,0.4155,0.5007,0.454222494303
2025-10-06,69,11:30,0.486,0.4827,0.439649716195
2025-10-06,70,11:40,0.5486,0.4785,0.433674557214
2025-10-06,71,11:50,0.5387,0.4662,0.416112183891
2025-10-06,72,12:00,0.4761,0.4432,0.38985038644
2025-10-06,73,12:10,0.4341,0.4411,0.384502409097
2025-10-06,74,12:20,0.4078,0.4551,0.411864768977
2025-10-06,75,12:30,0.3936,0.4463,0.435504029458
2025-10-06,76,12:40,0.42,0.4113,0.421577650391
2025-10-06,77,12:50,0.551,0.5682,0.540422931287
2025-10-06,78,13:00,0.7318,0.8279,0.803521985209
2025-10-06,79,13:10,0.8245,0.8636,0.835596034053
2025-10-06,80,13:20,0.8666,0.8416,0.838628576651
2025-10-06,81,13:30,0.8917,0.8618,0.87382315623
2025-10-06,82,13:40,0.8898,0.8623,0.872897155403
2025-10-06,83,13:50,0.8719,0.9026,0.858446614162
2025-10-06,84,14:00,0.8717,0.9754,0.855500674579
2025-10-06,85,14:10,0.9172,1.0002,0.893910977593
2025-10-06,86,14:20,0.9497,0.9978,0.909895821541
2025-10-06,87,14:30,0.97,1.0271,0.9264469123
2025-10-06,88,14:40,1.0095,1.0906,1.00273272615
2025-10-06,89,14:50,0.9083,0.9376,0.868470155775
2025-10-06,90,15:00,0.7183,0.6694,0.647385622568
2025-10-06,91,15:10,0.6755,0.66,0.682435876249
2025-10-06,92,15:20,0.7121,0.7217,0.793631306334
2025-10-06,93,15:30,0.7448,0.7308,0.799405276198
2025-10-06,94,15:40,0.7631,0.7534,0.775250982165
2025-10-06,95,15:50,0.792,0.7823,0.795385211836
2025-10-06,96,16:00,0.8334,0.8055,0.848856033441
2025-10-06,97,16:10,0.8666,0.8271,0.869455007955
2025-10-06,98,16:20,0.9024,0.8519,0.898636422043
2025-10-06,99,16:30,0.9369,0.8791,0.947421536496
2025-10-06,100,16:40,0.9583,0.9024,0.921171976733
2025-10-06,101,16:50,1.0128,0.9163,0.94658176816
2025-10-06,102,17:00,1.0631,0.9264,1.02339167297
2025-10-06,103,17:10,1.0296,0.9462,1.02647998207
2025-10-06,104,17:20,1.0461,0.9742,1.0404480961
2025-10-06,105,17:30,1.114,0.9862,1.0679389756
2025-10-06,106,17:40,1.1087,0.976,1.08086808183
2025-10-06,107,17:50,1.1443,1.0742,1.15981167536
2025-10-06,108,18:00,1.2187,1.2313,1.28936032528
