price,purchase_kwh,charge_kwh,discharge_kwh,soc_kwh,emergency_kwh,discarded_kwh
0.9253,0,0,514.262633333,5508.57748148,0,0
1.2056,0,0,638.648333333,4798.96822222,0,0
1.2888,0,0,637.192183333,4090.97690741,0,0
1.2212,0,0,569.388966667,3458.3225,0,0
1.1422,0,0,488.209166667,2915.86787037,0,0
1.1442,0,0,391.339016667,2481.04674074,0,0
1.1627,0,0,340.800716667,2102.37927778,0,0
1.1355,0,0,309.0325,1759.00983333,0,0
1.0649,0,0,209.208583333,1526.55585185,0,0
1.0408,0,0,137.70775,1373.54724074,0,0
1.0431,0,0,110.486666667,1250.78427778,0,0
0.9721,0,0,45.70585,1200,0,0
0.9306,0,22.1619166667,0,1219.945725,0,0
0.9453,0,75.3845833333,0,1287.79185,0,0
0.9402,0,130.5841,0,1405.31754,0,0
0.9376,0,154.599566667,0,1544.45715,0,0
0.956,0,139.444166667,0,1669.9569,0,0
0.9492,0,125.975466667,0,1783.33482,0,0
0.7484,0,192.096483333,0,1956.221655,0,0
0.4751,540.215833333,833.333333333,0,2706.221655,0,0
0.4514,532.324966667,833.333333333,0,3456.221655,0,0
0.5254,555.858583333,833.333333333,0,4206.221655,0,0
0.5603,0,272.992083333,0,4451.91453,0,0
0.555,464.798716667,742.214383333,0,5119.907475,0,0
0.5082,553.7118,833.333333333,0,5869.907475,0,0
0.4577,540.158333333,833.333333333,0,6619.907475,0,0
0.4624,500.313533333,833.333333333,0,7369.907475,0,0
0.5031,505.603266667,833.333333333,0,8119.907475,0,0
0.4932,530.758333333,833.333333333,0,8869.907475,0,0
0.3982,485.01935,833.333333333,0,9619.907475,0,0
0.5561,0,349.491466667,0,9934.449795,0,0
0.8727,0,275.246666667,0,10182.171795,0,0
0.8995,0,208.390216667,0,10369.72299,0,0
0.8626,0,138.782683333,0,10494.627405,0,0
0.8973,0,80.8979166667,0,10567.43553,0,0
0.9034,0,79.1510166667,0,10638.671445,0,0
0.8986,0,99.8460333333,0,10728.532875,0,0
0.9254,0,79.4079166667,0,10800,0,0
0.9954,0,0,20.8326333333,10776.8526296,0,0
1.0316,0,0,104.508116667,10660.7325,0,0
1.0303,0,0,128.347916667,10518.1237037,0,0
1.0349,0,0,138.7578,10363.9483704,0,0
0.9077,0,0,189.9434,10152.9001481,0,0
0.73,986.712752058,718.999835391,0,10800,0,0
0.7467,310.7012,0,0,10800,0,0
0.8019,345.5848,0,0,10800,0,0
0.8209,402.884166667,0,0,10800,0,0
0.8741,485.21955,0,0,10800,0,0
0.8841,560.430116667,0,0,10800,0,0
0.8664,612.973333333,0,0,10800,0,0
0.9267,654.913566667,0,-0,10800,0,0
1.0039,707.217183333,0,-0,10800,0,0
1.0378,767.687916667,0,-0,10800,0,0
1.0287,816.714283333,0,0,10800,0,0
1.0403,864.841983333,0,0,10800,0,0
1.088,916.094583333,0,0,10800,0,0
1.1292,960.415333333,0,0,10800,0,0
1.1403,989.8508,0,0,10800,0,0
1.1225,1021.60333333,0,0,10800,0,0
1.1118,1055.60051667,0,0,10800,0,0
1.1962,943.873366667,0,0,10800,0,0
1.299,0,0,733.313333333,9985.20740741,0,0
1.2533,654.1468,0,0,9985.20740741,0,0
1.2355,692.98605,0,0,9985.20740741,0,0
1.2999,0,0,749.793333333,9152.1037037,0,0
1.3188,0,0,737.45515,8332.70909259,0,0
1.2781,0,0,708.411366667,7545.58535185,0,0
1.2361,698.91,0,0,7545.58535185,0,0
1.2601,697.41735,0,0,7545.58535185,0,0
1.2902,0,0,705.83765,6761.3212963,0,0
1.2877,0,0,716.541666667,5965.16388889,0,0
1.2708,715.617983333,0,0,5965.16388889,0,0
1.2727,14.01645,0,703.233916667,5183.79287037,0,0
1.2876,0,0,729.508333333,4373.22805556,0,0
1.2818,0,0,742.410633333,3548.32735185,0,0
1.277,0,0,728.6589,2738.70635185,0,0
1.2901,0,0,696.425,1964.9007963,0,0
1.2956,0,0,688.410716667,1200,0,0
1.1805,724.074466667,0,-0,1200,0,0
0.9956,754.078333333,0,0,1200,0,0
0.9234,712.5876,0,0,1200,0,0
0.9323,711.663333333,0,0,1200,0,0
0.9854,764.838333333,0,0,1200,0,0
1.0353,760.324183333,0,-0,1200,0,0
0.8121,663.585566667,0,-0,1200,0,0
0.4322,546.981666667,0,0,1200,0,0
0.3217,1356.70603333,833.333333333,0,1950,0,0
0.379,1089.77985679,562.71845679,0,2456.44661111,0,0
0.4368,525.181666667,0,0,2456.44661111,0,0
0.4323,547.028833333,0,0,2456.44661111,0,0
0.4346,558.9509,0,0,2456.44661111,0,0
0.4688,0,0,557.786666667,1836.68364815,0,0
0.4844,0,0,573.015283333,1200,0,0
0.4364,578.0398,0,-0,1200,0,0
0.3724,570.851666667,0,0,1200,0,0
0.384,569.114933333,0,0,1200,0,0
0.3845,516.827583333,0,0,1200,0,0
0.3481,433.381666667,0,0,1200,0,0
0.3341,405.644383333,0,0,1200,0,0
0.3177,1096.33332778,682.387777778,0,1814.149,0,0
0.2901,1256.20166667,833.333333333,0,2564.149,0,0
0.2801,1251.8518,833.333333333,0,3314.149,0,0
0.3119,1257.0169,833.333333333,0,4064.149,0,0
0.3474,431.168333333,0,0,4064.149,0,0
0.3243,412.904166667,0,0,4064.149,0,0
0.3244,411.046733333,0,0,4064.149,0,0
0.3655,431.775,0,0,4064.149,0,0
0.3823,436.585166667,0,0,4064.149,0,0
0.3768,424.311433333,0,0,4064.149,0,0
0.3462,408.786666667,0,0,4064.149,0,0
0.2867,1238.46355,833.333333333,0,4814.149,0,0
0.2738,1246.49101667,833.333333333,0,5564.149,0,0
0.311,1258.375,833.333333333,0,6314.149,0,0
0.3329,431.138433333,0,0,6314.149,0,0
0.3674,430.041833333,0,0,6314.149,0,0
0.3945,0,0,432.86,5833.19344444,0,0
0.3565,450.160533333,0,0,5833.19344444,0,0
0.3291,450.486133333,0,0,5833.19344444,0,0
0.3284,432.506666667,0,0,5833.19344444,0,0
0.3053,1261.99598333,833.333333333,0,6583.19344444,0,0
0.3203,442.8464,0,0,6583.19344444,0,0
0.3723,456.818333333,0,0,6583.19344444,0,0
0.3845,447.085633333,0,0,6583.19344444,0,0
0.3415,427.687966667,0,0,6583.19344444,0,0
0.3028,1263.665,833.333333333,0,7333.19344444,0,0
0.3439,469.933133333,0,0,7333.19344444,0,0
0.3745,466.60605,0,0,7333.19344444,0,0
0.3571,427.056666667,0,0,7333.19344444,0,0
0.3452,438.270216667,0,0,7333.19344444,0,0
0.3759,468.134,0,0,7333.19344444,0,0
0.3949,0,0,483.146666667,6796.36381481,0,0
0.3484,481.2557,0,0,6796.36381481,0,0
0.5072,0,0,467.945166667,6276.42474074,0,0
0.7851,0,0,450.44,5775.93585185,0,0
0.8077,0,0,438.8984,5288.27096296,0,0
0.7951,0,0,454.26825,4783.52846296,0,0
0.8439,0,0,474.505,4256.30068519,0,0
0.8228,0,0,449.568783333,3756.77981481,0,0
0.7913,0,0,436.18275,3272.13231481,0,0
0.77,0,0,433.626666667,2790.32490741,0,0
0.721,0,0,383.948983333,2363.71492593,0,0
0.7241,0,0,329.3518,1997.76848148,0,0
0.7234,0,0,281.31375,1685.19764815,0,0
0.6126,0,0,207.061916667,1455.12885185,0,0
0.722,0,0,123.463683333,1317.94698148,0,0
0.9623,0,0,59.4166666667,1251.92846296,0,0
0.9042,0,0,31.98755,1216.38674074,0,0
0.8637,0,0,14.7480666667,1200,0,0
0.9225,0,-0,0,1200,0,33.7279166667
0.8491,0,0,0,1200,0,123.035416667
0.8505,0,0,0,1200,0,126.970916667
0.9313,0,0,0,1200,0,68.8370833333
0.8692,0,0,0,1200,0,104.113733333
0.792,0,0,0,1200,0,184.522983333
0.7669,0,0,0,1200,0,243.8375
0.7338,0,-0,0,1200,0,270.511916667
0.7255,0,-0,0,1200,0,327.833683333
0.7356,0,-0,0,1200,0,409.379166667
0.7123,0,0,0,1200,0,450.261016667
0.6777,0,-0,0,1200,0,500.21745
0.6751,0,-0,0,1200,0,555.385
0.7016,0,-0,0,1200,0,558.762883333
0.5738,0,0,0,1200,0,569.965433333
0.3555,0,-0,0,1200,0,593.6525
0.3085,0,-0,0,1200,0,574.057333333
0.3219,0,367.523266667,0,1530.77094,0,184.494866667
0.3143,0,552.978333333,0,2028.45144,0,0
0.3192,0,563.2523,0,2535.37851,0,0
0.3277,0,574.316716667,0,3052.263555,0,0
0.3213,0,573.855416667,0,3568.73343,0,0
0.2915,0,557.860716667,0,4070.808075,0,0
0.2612,0,574.2309,0,4587.615885,0,0
0.2277,0,605.614166667,0,5132.668635,0,0
0.2016,0,588.471983333,0,5662.29342,0,0
0.3637,0,583.689966667,0,6187.61439,0,0
0.6201,0,593.614166667,0,6721.86714,0,0
0.6701,0,559.23585,0,7225.179405,0,0
0.6468,0,534.52945,0,7706.25591,0,0
0.6756,0,520.3175,0,8174.54166,0,0
0.7386,0,465.089133333,0,8593.12188,0,0
0.7318,0,433.876816667,0,8983.611015,0,0
0.6838,0,437.755,0,9377.590515,0,0
0.7222,0,415.43785,0,9751.48458,0,0
0.7628,0,352.819783333,0,10069.022385,0,0
0.788,0,262.708333333,0,10305.459885,0,0
0.8397,0,174.038733333,0,10462.094745,0,0
0.7304,0,121.938766667,0,10571.839635,0,0
0.5347,0,107.936666667,0,10668.982635,0,0
0.5337,0,96.8273,0,10756.127205,0,0
0.5614,0,48.74755,0,10800,0,0
0.5475,24.4391666667,0,-0,10800,0,0
0.5905,73.64525,0,-0,10800,0,0
0.6255,110.573616667,0,-0,10800,0,0
0.6272,154.985,0,-0,10800,0,0
0.6454,215.954216667,0,-0,10800,0,0
0.6969,290.242433333,0,-0,10800,0,0
0.7564,361.660416667,0,-0,10800,0,0
0.7793,404.2665,0,-0,10800,0,0
0.7742,395.0111,0,0,10800,0,0
0.7488,358.874166667,0,0,10800,0,0
0.7174,357.642483333,0,0,10800,0,0
0.7719,408.93565,0,0,10800,0,0
0.8254,459.533333333,0,-0,10800,0,0
0.728,435.82315,0,0,10800,0,0
0.845,422.355283333,0,-0,10800,0,0
1.1319,0,0,453.71,10295.8777778,0,0
1.1601,0,0,484.2271,9757.84766667,0,0
1.1202,0,0,475.333883333,9229.69890741,0,0
1.14,0,0,449.315,8730.46001852,0,0
1.1473,0,0,460.592116667,8218.691,0,0
1.1599,0,0,460.495916667,7707.02887037,0,0
1.156,0,0,435.738333333,7222.87516667,0,0
1.0929,0,0,428.534083333,6746.72618519,0,0
1.096,0,0,454.328116667,6241.91716667,0,0
1.1641,0,0,487.621666667,5700.11531481,0,0
1.1689,0,0,483.532883333,5162.85655556,0,0
1.1487,0,0,454.332683333,4658.04246296,0,0
1.1421,0,0,436.301666667,4173.26283333,0,0
1.1359,0,0,454.58475,3668.16866667,0,0
1.0889,0,0,455.4126,3162.15466667,0,0
1.0553,0,0,434.328333333,2679.56762963,0,0
1.1047,0,0,440.465266667,2190.16177778,0,0
0.9803,0,0,460.99465,1677.9455,0,0
0.7591,472.585,0,0,1677.9455,0,0
0.7913,467.4216,0,0,1677.9455,0,0
0.862,44.83065,0,430.15095,1200,0,0
0.848,493.396666667,0,-0,1200,0,0
0.8087,484.662733333,0,-0,1200,0,0
0.598,431.321616667,0,-0,1200,0,0
0.3242,382.186666667,0,0,1200,0,0
0.287,1239.91458333,833.333333333,0,1950,0,0
0.3231,417.812616667,0,0,1950,0,0
0.3158,396.423333333,0,0,1950,0,0
0.3078,402.852283333,0,0,1950,0,0
0.3142,392.73105,0,0,1950,0,0
0.3285,367.843333333,0,0,1950,0,0
0.3311,378.27465,0,0,1950,0,0
0.3055,976.232995267,599.668045267,0,2489.70124074,0,0
0.2927,1199.89666667,833.333333333,0,3239.70124074,0,0
0.347,401.080916667,0,0,3239.70124074,0,0
0.3556,425.2093,0,0,3239.70124074,0,0
0.3065,411.918333333,0,0,3239.70124074,0,0
0.3001,1223.70753333,833.333333333,0,3989.70124074,0,0
0.3141,390.4433,0,0,3989.70124074,0,0
0.3125,407.663333333,0,0,3989.70124074,0,0
0.2929,1246.05876667,833.333333333,0,4739.70124074,0,0
0.3123,411.963483333,0,0,4739.70124074,0,0
0.3551,408.713333333,0,0,4739.70124074,0,0
0.3467,399.723566667,0,0,4739.70124074,0,0
0.3256,403.4425,0,0,4739.70124074,0,0
0.3197,419.401666667,0,0,4739.70124074,0,0
0.3193,428.760633333,0,0,4739.70124074,0,0
0.3234,436.598166667,0,0,4739.70124074,0,0
0.3271,442.87,0,0,4739.70124074,0,0
0.3241,438.935333333,0,0,4739.70124074,0,0
0.3316,427.781083333,0,0,4739.70124074,0,0
0.3423,427.391666667,0,0,4739.70124074,0,0
0.3349,453.264116667,0,0,4739.70124074,0,0
0.3471,465.099716667,0,0,4739.70124074,0,0
0.3718,454.386666667,0,0,4739.70124074,0,0
0.362,453.726883333,0,0,4739.70124074,0,0
0.3497,475.374383333,0,0,4739.70124074,0,0
0.3645,495.655,0,0,4739.70124074,0,0
0.3956,0,0,475.393733333,4211.48598148,0,0
0.3661,434.6788,0,0,4211.48598148,0,0
0.3002,1240.21333333,833.333333333,0,4961.48598148,0,0
0.3029,1246.28491667,833.333333333,0,5711.48598148,0,0
0.3351,432.29015,0,0,5711.48598148,0,0
0.3466,448.35,0,0,5711.48598148,0,0
0.3243,455.889616667,0,0,5711.48598148,0,0
0.2961,1272.4215,833.333333333,0,6461.48598148,0,0
0.2925,1256.12,833.333333333,0,7211.48598148,0,0
0.327,450.682033333,0,0,7211.48598148,0,0
0.376,470.601783333,0,0,7211.48598148,0,0
0.3818,0,0,464.073333333,6695.84894444,0,0
0.3362,462.638633333,0,0,6695.84894444,0,0
0.51,0,0,465.295583333,6178.85385185,0,0
0.7959,0,0,459.446666667,5668.35755556,0,0
0.7981,0,0,438.189883333,5181.47990741,0,0
0.7471,0,0,428.348583333,4705.53703704,0,0
0.758,0,0,425.333333333,4232.94444444,0,0
0.7202,0,0,400.044483333,3788.45057407,0,0
0.7198,0,0,411.430083333,3331.30603704,0,0
0.7543,0,0,433.2725,2849.89214815,0,0
0.7263,0,0,374.996533333,2433.22933333,0,0
0.7156,0,0,310.272566667,2088.48203704,0,0
0.701,0,0,280.202083333,1777.14638889,0,0
0.6052,0,0,248.978583333,1500.50351852,0,0
0.6923,0,0,175.033933333,1306.02137037,0,0
0.9097,0,0,77.1466666667,1220.30285185,0,0
0.9234,0,0,18.2725666667,1200,0,0
0.8791,0,-0,0,1200,0,7.02553333333
0.8682,0,-0,0,1200,0,50.1966666667
0.8282,0,0,0,1200,0,147.8741
0.7911,0,0,0,1200,0,172.63995
0.782,0,0,0,1200,0,142.014583333
0.7918,0,-0,0,1200,0,195.496983333
0.8044,0,0,0,1200,0,223.1936
0.7887,0,-0,0,1200,0,226.86875
0.7263,0,0,0,1200,0,321.858
0.702,0,0,0,1200,0,381.040633333
0.7109,0,-0,0,1200,0,384.702083333
0.6738,0,0,0,1200,0,438.420316667
0.6668,0,-0,0,1200,0,473.7135
0.7087,0,0,0,1200,0,481.119583333
0.704,0,-0,0,1200,0,533.98315
0.5032,0,0,0,1200,0,618.270983333
0.237,0,0,0,1200,0,674.332916667
0.2088,0,0,0,1200,0,655.8032
0.2493,0,0,0,1200,0,655.014233333
0.2389,0,387.552666667,0,1548.7974,0,299.255666667
0.2265,0,680.2283,0,2161.00287,0,0
0.2473,0,669.091966667,0,2763.18564,0,0
0.2866,0,676.431666667,0,3371.97414,0,0
0.2961,0,686.277333333,0,3989.62374,0,0
0.274,0,679.890266667,0,4601.52498,0,0
0.2437,0,646.963333333,0,5183.79198,0,0
0.2563,0,596.019733333,0,5720.20974,0,0
0.4113,0,573.1712,0,6236.06382,0,0
0.6125,0,567.46875,0,6746.785695,0,0
0.6459,0,528.593066667,0,7222.519455,0,0
0.6481,0,510.78755,0,7682.22825,0,0
0.6725,0,517.694166667,0,8148.153,0,0
0.6428,0,492.132766667,0,8591.07249,0,0
0.654,0,443.217016667,0,8989.967805,0,0
0.7221,0,390.597916667,0,9341.50593,0,0
0.7592,0,345.302683333,0,9652.278345,0,0
0.7577,0,310.929316667,0,9932.11473,0,0
0.7816,0,278.290416667,0,10182.576105,0,0
0.8653,0,234.88455,0,10393.9722,0,0
0.7466,0,197.41535,0,10571.646015,0,0
0.5199,0,154.662916667,0,10710.84264,0,0
0.5554,0,79.4484,0,10782.3462,0,0
0.6096,0,19.6153333333,0,10800,0,0
0.5571,15.2933333333,0,-0,10800,0,0
0.5267,58.2879833333,0,0,10800,0,0
0.557,85.8162333333,0,0,10800,0,0
0.6476,127.871666667,0,-0,10800,0,0
0.7582,237.160283333,0,-0,10800,0,0
0.7497,291.407066667,0,0,10800,0,0
0.6754,293.102083333,0,0,10800,0,0
0.7199,359.268033333,0,0,10800,0,0
0.7366,393.901166667,0,0,10800,0,0
0.6926,379.824583333,0,0,10800,0,0
0.7199,406.279216667,0,0,10800,0,0
0.8096,452.419483333,0,-0,10800,0,0
0.8367,468.776666667,0,-0,10800,0,0
0.7239,431.085216667,0,0,10800,0,0
0.8737,0,0,415.764833333,10338.0390741,0,0
1.193,0,0,435.973333333,9853.62425926,0,0
1.1716,0,0,441.0067,9363.61681481,0,0
1.0861,0,0,448.680616667,8865.0827963,0,0
1.1129,0,0,455.536666667,8358.93094444,0,0
1.1378,0,0,435.9628,7874.52783333,0,0
1.1016,0,0,429.131466667,7397.71509259,0,0
1.0568,0,0,433.311666667,6916.25768519,0,0
1.0979,0,0,411.118033333,6459.45987037,0,0
1.1134,0,0,410.030116667,6003.87085185,0,0
1.0842,0,0,441.621666667,5513.18011111,0,0
1.099,0,0,461.557133333,5000.33885185,0,0
1.102,0,0,436.14215,4515.73646296,0,0
1.0971,0,0,409.443333333,4060.79942593,0,0
1.1438,0,0,454.068116667,3556.2792963,0,0
1.1411,0,0,465.195033333,3039.39592593,0,0
1.1122,0,0,435.511666667,2555.49407407,0,0
1.1578,0,0,460.218733333,2044.13992593,0,0
1.0435,0,0,477.173783333,1513.94683333,0,0
0.8004,459.373333333,0,0,1513.94683333,0,0
0.7212,448.187,0,0,1513.94683333,0,0
0.745,453.992066667,0,0,1513.94683333,0,0
0.7994,471.443333333,0,0,1513.94683333,0,0
0.8398,200.126433333,0,282.55215,1200,0,0
0.6295,451.245316667,0,-0,1200,0,0
0.3095,1235.94833333,833.333333333,0,1950,0,0
0.2839,1232.88213333,833.333333333,0,2700,0,0
0.3159,1224.53716667,833.333333333,0,3450,0,0
0.2784,1203.96166667,833.333333333,0,4200,0,0
0.2834,1217.39901667,833.333333333,0,4950,0,0
0.3045,1233.37273333,833.333333333,0,5700,0,0
0.303,1236.36666667,833.333333333,0,6450,0,0
0.2813,1242.55405,833.333333333,0,7200,0,0
0.3052,1249.74916667,833.333333333,0,7950,0,0
0.3503,1242.90833333,833.333333333,0,8700,0,0
0.3356,1224.31505,833.333333333,0,9450,0,0
0.3694,1290.0667,833.333333333,0,10200,0,0
0.4385,567.745,0,0,10200,0,0
0.4193,579.444666667,0,0,10200,0,0
0.4167,557.425266667,0,0,10200,0,0
0.4411,558.405,0,0,10200,0,0
0.4,573.398916667,0,0,10200,0,0
0.3968,1250.68946667,666.666666667,0,10800,0,0
0.4418,587.831666667,0,0,10800,0,0
0.4362,592.868433333,0,0,10800,0,0
0.4214,580.604633333,0,0,10800,0,0
0.4245,567.905,0,0,10800,0,0
0.4278,592.21705,0,0,10800,0,0
0.4374,606.809233333,0,0,10800,0,0
0.4528,598.218333333,0,0,10800,0,0
0.4642,598.901833333,0,0,10800,0,0
0.474,606.10915,0,0,10800,0,0
0.4766,612.641666667,0,0,10800,0,0
0.4601,617.20005,0,0,10800,0,0
0.433,622.012516667,0,0,10800,0,0
0.4338,624.531666667,0,0,10800,0,0
0.4884,617.0123,0,0,10800,0,0
0.4797,594.414516667,0,0,10800,0,0
0.4251,577.118333333,0,0,10800,0,0
0.4532,592.594716667,0,0,10800,0,0
0.4612,600.016516667,0,0,10800,0,0
0.4321,588.205,0,0,10800,0,0
0.4585,586.189316667,0,0,10800,0,0
0.4907,595.619283333,0,-0,10800,0,0
0.4922,605.461666667,0,-0,10800,0,0
0.4757,607.208383333,0,0,10800,0,0
0.4498,622.222066667,0,0,10800,0,0
0.4295,644.88,0,0,10800,0,0
0.4365,643.554533333,0,0,10800,0,0
0.4792,620.69995,0,0,10800,0,0
0.4877,588.781666667,0,0,10800,0,0
0.417,576.230033333,0,0,10800,0,0
0.5985,664.2553,0,-0,10800,0,0
0.9397,794.99,0,-0,10800,0,0
0.996,0,0,816.489116667,9892.78987037,0,0
0.9785,0,0,806.369483333,8996.82377778,0,0
1.0105,0,0,810.711666667,8096.03303704,0,0
0.993,0,0,790.7181,7217.45737037,0,0
0.9614,192.231883333,0,556.269983333,6599.37961111,0,0
0.9438,697.8825,0,0,6599.37961111,0,0
0.9322,655.687316667,0,0,6599.37961111,0,0
0.9458,642.344516667,0,0,6599.37961111,0,0
0.9159,603.282083333,0,0,6599.37961111,0,0
0.7928,486.488233333,0,0,6599.37961111,0,0
0.9571,536.928716667,0,0,6599.37961111,0,0
1.2816,0,0,692.23875,5830.22544444,0,0
1.2467,0,0,633.177416667,5126.69498148,0,0
1.2062,0,0,533.88315,4533.49148148,0,0
1.2805,0,0,496.950416667,3981.32435185,0,0
1.2226,0,0,449.477016667,3481.90544444,0,0
1.1478,0,0,411.057,3025.17544444,0,0
1.124,0,0,383.775833333,2598.75785185,0,0
1.093,0,0,334.6507,2226.92374074,0,0
1.0637,0,0,263.168916667,1934.51383333,0,0
1.0614,0,0,210.652083333,1700.45596296,0,0
1.0891,0,0,214.139933333,1462.5227037,0,0
1.073,0,0,166.660283333,1277.34461111,0,0
1.0208,0,0,63.6583333333,1206.61312963,0,0
1.002,0,0,5.95181666667,1200,0,0
0.9377,0,36.7104833333,0,1233.039435,0,0
0.8975,0,70.0933333333,0,1296.123435,0,0
1.0024,0,67.0356333333,0,1356.455505,0,0
0.8574,0,99.2404833333,0,1445.77194,0,0
0.5375,673.019166667,833.333333333,0,2195.77194,0,0
0.5248,657.060783333,833.333333333,0,2945.77194,0,0
0.541,621.752916667,833.333333333,0,3695.77194,0,0
0.467,581.170833333,833.333333333,0,4445.77194,0,0
0.4705,613.082316667,833.333333333,0,5195.77194,0,0
0.4486,599.127683333,833.333333333,0,5945.77194,0,0
0.3899,513.065416667,833.333333333,0,6695.77194,0,0
0.4125,463.070016667,833.333333333,0,7445.77194,0,0
0.4968,519.9387,833.333333333,0,8195.77194,0,0
0.5323,620.312083333,833.333333333,0,8945.77194,0,0
0.4541,631.68025,833.333333333,0,9695.77194,0,0
0.5763,634.2798,833.333333333,0,10445.77194,0,0
0.879,0,153.270416667,0,10583.715315,0,0
1.0055,0,93.4207333333,0,10667.793975,0,0
0.972,0,40.7285833333,0,10704.4497,0,0
0.9181,0,0,6.20458333333,10697.5557185,0,0
0.9548,0,0,56.3595666667,10634.9339778,0,0
0.9836,0,0,72.6793833333,10554.1791074,0,0
0.9858,0,0,65.3166666667,10481.6050333,0,0
1.032,0,0,86.0503166667,10385.9935704,0,0
1.0307,0,0,118.349066667,10254.4946074,0,0
1.0278,0,0,149.06875,10088.862663,0,0
1.1304,0,0,180.58855,9888.20871852,0,0
0.9983,0,0,195.37225,9671.12844074,0,0
0.7175,1059.52833333,833.333333333,0,10421.1284407,0,0
0.7362,745.24563251,420.968399177,0,10800,0,0
0.8048,397.0101,0,0,10800,0,0
0.8003,417.107083333,0,0,10800,0,0
0.8534,449.365816667,0,0,10800,0,0
0.8844,517.528716667,0,0,10800,0,0
0.8829,592.265,0,0,10800,0,0
0.9287,629.471383333,0,-0,10800,0,0
0.9691,688.85265,0,-0,10800,0,0
0.9771,768.689583333,0,-0,10800,0,0
0.989,808.663866667,0,-0,10800,0,0
1.0479,862.15885,0,0,10800,0,0
1.1238,938.285416667,0,0,10800,0,0
1.138,984.958466667,0,0,10800,0,0
1.1145,1000.82238333,0,0,10800,0,0
1.086,1017.62833333,0,0,10800,0,0
1.0809,1039.69206667,0,0,10800,0,0
1.1745,899.685016667,0,0,10800,0,0
1.2847,0,0,687.036666667,10036.6259259,0,0
1.2469,683.738033333,0,0,10036.6259259,0,0
1.23,731.860566667,0,0,10036.6259259,0,0
1.2761,0,0,728.911666667,9226.72407407,0,0
1.2608,727.1128,0,0,9226.72407407,0,0
1.242,722.650183333,0,0,9226.72407407,0,0
1.2702,0,0,717.881666667,8429.07777778,0,0
1.3226,0,0,727.950233333,7620.24418519,0,0
1.3079,0,0,732.4498,6806.41107407,0,0
1.2507,736.37,0,0,6806.41107407,0,0
1.2617,115.79795,0,644.2827,6090.54140741,0,0
1.27,0,0,750.9319,5256.17262963,0,0
1.2636,0,0,718.79,4457.51707407,0,0
1.3032,0,0,728.483116667,3648.09138889,0,0
1.3248,0,0,741.890466667,2823.76864815,0,0
1.3082,0,0,735.34,2006.7242037,0,0
1.2762,0,0,726.051783333,1200,0,0
1.1274,729.405633333,0,-0,1200,0,0
0.9289,734.901666667,0,0,1200,0,0
0.8781,717.9497,0,0,1200,0,0
0.8943,697.5898,0,0,1200,0,0
0.9328,706.741666667,0,0,1200,0,0
0.9883,746.418566667,0,-0,1200,0,0
0.8024,687.743166667,0,-0,1200,0,0
0.4718,563.3,0,0,1200,0,0
0.3823,1372.79503333,833.333333333,0,1950,0,0
0.4039,1378.8239,833.333333333,0,2700,0,0
0.4095,1364.33166667,833.333333333,0,3450,0,0
0.4108,1358.04416667,833.333333333,0,4200,0,0
0.425,543.282816667,0,0,4200,0,0
0.435,565.471666667,0,0,4200,0,0
0.4116,1386.43155,833.333333333,0,4950,0,0
0.4095,1368.75058333,833.333333333,0,5700,0,0
0.4306,541.986666667,0,0,5700,0,0
0.4202,570.996116667,0,0,5700,0,0
0.3959,1399.87691667,833.333333333,0,6450,0,0
0.4004,1376.12666667,833.333333333,0,7200,0,0
0.4556,567.117533333,0,0,7200,0,0
0.4785,588.487983333,0,0,7200,0,0
0.4531,579.528333333,0,0,7200,0,0
0.4394,567.312716667,0,0,7200,0,0
0.43,578.14195,0,0,7200,0,0
0.4306,594.273333333,0,0,7200,0,0
0.4534,575.422333333,0,0,7200,0,0
0.4173,562.370633333,0,0,7200,0,0
0.3502,1409.33666667,833.333333333,0,7950,0,0
0.37,1429.11011667,833.333333333,0,8700,0,0
0.4238,599.015216667,0,0,8700,0,0
0.4449,586.368333333,0,0,8700,0,0
0.4237,581.022,0,0,8700,0,0
0.4542,600.916316667,0,0,8700,0,0
0.5071,622.768333333,0,0,8700,0,0
0.4619,605.48435,0,0,8700,0,0
0.422,593.30605,0,0,8700,0,0
0.4379,605.853333333,0,0,8700,0,0
0.4592,619.016333333,0,0,8700,0,0
0.4726,619.489716667,0,0,8700,0,0
0.468,600.765,0,0,8700,0,0
0.4379,572.036366667,0,0,8700,0,0
0.4148,1420.54756667,833.333333333,0,9450,0,0
0.42,626.008333333,0,0,9450,0,0
0.4454,613.024833333,0,0,9450,0,0
0.4501,592.038633333,0,0,9450,0,0
0.4282,597.106666667,0,0,9450,0,0
0.4153,1282.82536667,666.666666667,0,10050,0,0
0.4363,616.568333333,0,0,10050,0,0
0.4564,610.165,0,0,10050,0,0
0.425,634.638316667,0,0,10050,0,0
0.4447,637.0944,0,0,10050,0,0
0.4668,599.996666667,0,0,10050,0,0
0.3909,1411.1949,833.333333333,0,10800,0,0
0.6392,671.2178,0,-0,10800,0,0
1.0561,0,0,808.015,9902.20555556,0,0
1.0291,0,0,805.20795,9007.53005556,0,0
0.9411,0,0,765.922866667,8156.50464815,0,0
0.9921,0,0,773.475,7297.08798148,0,0
0.9901,0,0,802.27325,6405.67325926,0,0
0.9327,13.8341666667,0,765.601816667,5555.00457407,0,0
0.8701,707.72125,0,0,5555.00457407,0,0
