price,purchase_kwh,charge_kwh,discharge_kwh,soc_kwh,emergency_kwh,discarded_kwh
0.9754,0,136.388333333,0,10483.1493,0,0
1.0002,0,147.78285,0,10616.153865,0,0
0.9978,0,136.784733333,0,10739.260125,0,0
1.0271,0,67.48875,0,10800,0,0
1.0906,0,0,14.6091666667,10783.7675926,0,0
0.9376,0,0,48.4745333333,10729.907,0,0
0.6694,47.03625,0,0,10729.907,0,0
0.66,160.686344444,77.8811111111,0,10800,0,0
0.7217,157.312966667,0,0,10800,0,0
0.7308,224.2575,0,0,10800,0,0
0.7534,242.0883,0,0,10800,0,0
0.7823,300.391,0,0,10800,0,0
0.8055,411.76125,0,0,10800,0,0
0.8271,497.537883333,0,-0,10800,0,0
0.8519,554.177383333,0,-0,10800,0,0
0.8791,592.74875,0,-0,10800,0,0
0.9024,625.897633333,0,-0,10800,0,0
0.9163,691.66555,0,-0,10800,0,0
0.9264,779.50875,0,-0,10800,0,0
0.9462,839.1163,-0,0,10800,0,0
0.9742,881.484216667,0,0,10800,0,0
0.9862,942.685833333,0,0,10800,0,0
0.976,1017.98128333,0,0,10800,0,0
1.0742,915.943766667,0,0,10800,0,0
1.2313,697.55,0,-0,10800,0,0
1.2561,580.034533333,0,58.6443833333,10734.8395741,0,0
1.2447,681.2093,0,0,10734.8395741,0,0
1.2545,716.671666667,0,0,10734.8395741,0,0
1.2522,701.71685,0,0,10734.8395741,0,0
1.2881,0,0,696.39675,9961.06540741,0,0
1.3466,0,0,709.998333333,9172.17837037,0,0
1.3523,0,0,696.801833333,8397.95411111,0,0
1.3445,0,0,693.446766667,7627.4577037,0,0
1.3483,0,0,711.943333333,6836.40955556,0,0
1.349,0,0,725.2576,6030.56777778,0,0
1.3473,0,0,734.023916667,5214.98564815,0,0
1.3482,0,0,738.306666667,4394.64490741,0,0
1.3513,0,0,733.240783333,3579.93292593,0,0
1.34,0,0,725.7716,2773.52003704,0,0
1.3489,0,0,715.858333333,1978.12188889,0,0
1.3952,0,0,700.3097,1200,0,0
1.2226,701.923033333,0,-0,1200,0,0
0.9332,715.618333333,0,0,1200,0,0
0.9068,712.982416667,0,0,1200,0,0
0.9371,709.90035,0,0,1200,0,0
0.9371,726.698333333,0,0,1200,0,0
0.9871,748.687833333,0,-0,1200,0,0
0.7764,658.269816667,0,-0,1200,0,0
0.4209,1352.525,833.333333333,0,1950,0,0
0.3859,1358.55213333,833.333333333,0,2700,0,0
0.4368,566.749133333,0,0,2700,0,0
0.4198,1392.86166667,833.333333333,0,3450,0,0
0.4186,1364.7343,833.333333333,0,4200,0,0
0.4241,1374.45716667,833.333333333,0,4950,0,0
0.4237,1404.88833333,833.333333333,0,5700,0,0
0.4248,1221.02655,666.666666667,0,6300,0,0
0.424,1377.03551667,833.333333333,0,7050,0,0
0.422,1397.40166667,833.333333333,0,7800,0,0
0.424,1416.66353333,833.333333333,0,8550,0,0
0.4271,588.4149,0,0,8550,0,0
0.4276,587.163333333,0,0,8550,0,0
0.4248,1424.81031667,833.333333333,0,9300,0,0
0.4245,1403.59525,833.333333333,0,10050,0,0
0.4269,542.275,0,0,10050,0,0
0.4272,561.017533333,0,0,10050,0,0
0.4271,578.186366667,0,0,10050,0,0
0.4285,571.6,0,0,10050,0,0
0.4311,569.238666667,0,0,10050,0,0
0.4302,589.267183333,0,0,10050,0,0
0.4279,612.706666667,0,0,10050,0,0
0.4312,602.611083333,0,0,10050,0,0
0.4333,585.86185,0,0,10050,0,0
0.4311,588.226666667,0,0,10050,0,0
0.4293,611.510533333,0,0,10050,0,0
0.4324,631.774783333,0,0,10050,0,0
0.4367,626.235,0,0,10050,0,0
0.4348,594.453583333,0,0,10050,0,0
0.4335,592.39475,0,0,10050,0,0
0.4357,612.89,0,0,10050,0,0
0.4374,597.783466667,0,0,10050,0,0
0.4371,590.908683333,0,0,10050,0,0
0.4356,601.721666667,0,0,10050,0,0
0.4353,595.982916667,0,0,10050,0,0
0.436,604.8664,0,0,10050,0,0
0.4378,615.24,0,0,10050,0,0
0.4401,583.610783333,0,0,10050,0,0
0.4389,585.751533333,0,0,10050,0,0
0.4364,623.333333333,0,0,10050,0,0
0.4393,618.875233333,0,0,10050,0,0
0.4422,595.8457,0,0,10050,0,0
0.4395,585.673333333,0,0,10050,0,0
0.4333,594.40415,0,0,10050,0,0
0.4439,600.786116667,0,0,10050,0,0
0.4301,588.418333333,0,0,10050,0,0
0.3713,1411.82768333,833.333333333,0,10800,0,0
0.5708,687.102666667,0,-0,10800,0,0
0.9099,0,0,828.911666667,9878.98703704,0,0
0.9368,0,0,789.86475,9001.35953704,0,0
0.8758,0,0,730.143166667,8190.08935185,0,0
0.8759,0,0,717.72375,7392.61851852,0,0
0.8601,0,0,665.187016667,6653.52183333,0,0
0.8442,0,0,613.469266667,5971.88931481,0,0
0.8334,0,0,568.369166667,5340.36801852,0,0
0.8092,0,0,488.7988,4797.25824074,0,0
0.7972,0,0,419.530616667,4331.11311111,0,0
0.7644,8.33283333333,0,333.3655,3960.707,0,0
0.6899,222.655366667,0,0,3960.707,0,0
0.86,0,0,300.482233333,3626.83785185,0,0
1.1617,0,0,481.207083333,3092.16331481,0,0
1.1683,0,0,416.737116667,2629.12207407,0,0
1.0956,0,0,332.824333333,2259.31725926,0,0
1.0849,0,0,321.372916667,1902.23624074,0,0
1.061,0,0,240.310133333,1635.22498148,0,0
1.043,0,0,137.3338,1482.63187037,0,0
1.036,0,0,84.0625,1389.22909259,0,0
1.0147,0,0,95.9125166667,1282.65962963,0,0
0.9922,0,0,74.3936666667,1200,0,0
0.97,0,-0,0,1200,0,6.32666666667
0.9422,0,-0,0,1200,0,87.9631166667
0.9569,0,0,0,1200,0,176.493666667
0.9977,0,-0,0,1200,0,235.205
0.9919,0,93.8433333333,0,1284.459,0,117.445433333
0.9588,0,221.320966667,0,1483.64787,0,0
0.9549,0,295.283333333,0,1749.40287,0,0
0.9839,0,347.19755,0,2061.880665,0,0
0.799,0,348.513233333,0,2375.542575,0,0
0.5025,0,351.8825,0,2692.236825,0,0
0.4662,0,424.900483333,0,3074.64726,0,0
0.5007,0,440.800233333,0,3471.36747,0,0
0.4827,0,395.312083333,0,3827.148345,0,0
0.4785,0,420.163366667,0,4205.295375,0,0
0.4662,0,502.866016667,0,4657.87479,0,0
0.4432,0,570.777083333,0,5171.574165,0,0
0.4411,0,560.5674,0,5676.084825,0,0
0.4551,0,533.726883333,0,6156.43902,0,0
0.4463,0,553.87,0,6654.92202,0,0
0.4113,0,617.127633333,0,7210.33689,0,0
0.5682,0,576.054583333,0,7728.786015,0,0
0.8279,0,453.785833333,0,8137.193265,0,0
0.8636,0,417.37575,0,8512.83144,0,0
0.8416,0,390.30575,0,8864.106615,0,0
0.8618,0,354.786666667,0,9183.414615,0,0
0.8623,0,370.3588,0,9516.737535,0,0
0.9026,0,325.826433333,0,9809.981325,0,0
0.9754,0,236.55625,0,10022.88195,0,0
1.0002,0,233.524566667,0,10233.05406,0,0
0.9978,0,232.143083333,0,10441.982835,0,0
1.0271,0,190.822916667,0,10613.72346,0,0
1.0906,0,146.644133333,0,10745.70318,0,0
0.9376,0,60.3298,0,10800,0,0
0.6694,35.9304166667,0,-0,10800,0,0
0.66,58.84695,0,0,10800,0,0
0.7217,83.4954333333,0,-0,10800,0,0
0.7308,139.120416667,0,-0,10800,0,0
0.7534,186.519566667,0,-0,10800,0,0
0.7823,255.942566667,0,-0,10800,0,0
0.8055,339.564583333,0,-0,10800,0,0
0.8271,398.3668,0,-0,10800,0,0
0.8519,489.86615,0,-0,10800,0,0
0.8791,599.9325,0,-0,10800,0,0
0.9024,646.519916667,0,-0,10800,0,0
0.9163,661.653783333,0,-0,10800,0,0
0.9264,709.942083333,0,-0,10800,0,0
0.9462,823.222683333,0,-0,10800,0,0
0.9742,896.57755,0,0,10800,0,0
0.9862,935.252916667,0,0,10800,0,0
0.976,1012.97811667,0,0,10800,0,0
1.0742,915.3047,0,-0,10800,0,0
1.2313,705.283333333,0,-0,10800,0,0
1.2561,600.55295,0,83.6835,10707.0183333,0,0
1.2447,709.578616667,0,0,10707.0183333,0,0
1.2545,697.295,0,0,10707.0183333,0,0
1.2522,712.083516667,0,0,10707.0183333,0,0
1.2881,0,0,724.754166667,9901.73592593,0,0
1.3466,0,0,709.136666667,9113.8062963,0,0
1.3523,0,0,678.9749,8359.38974074,0,0
1.3445,0,0,690.2399,7592.45651852,0,0
1.3483,0,0,730.193333333,6781.13059259,0,0
1.349,0,0,731.667916667,5968.16624074,0,0
1.3473,0,0,723.69655,5164.05896296,0,0
1.3482,0,0,717.78,4366.52562963,0,0
1.3513,0,0,698.622666667,3590.27822222,0,0
1.34,0,0,710.135633333,2801.23862963,0,0
1.3489,0,0,733.971666667,1985.71455556,0,0
1.3952,0,0,707.1431,1200,0,0
1.2226,694.772266667,0,-0,1200,0,0
0.9332,716.723333333,0,0,1200,0,0
0.9068,726.9515,0,0,1200,0,0
0.9371,728.160383333,0,0,1200,0,0
0.9371,732.32,0,0,1200,0,0
0.9871,730.31245,0,-0,1200,0,0
0.7764,650.095583333,0,-0,1200,0,0
0.4209,1380.83333333,833.333333333,0,1950,0,0
0.3859,1392.62113333,833.333333333,0,2700,0,0
0.4368,577.153116667,0,0,2700,0,0
0.4198,1387.37166667,833.333333333,0,3450,0,0
0.4186,1382.6197,833.333333333,0,4200,0,0
0.4241,552.457133333,0,0,4200,0,0
0.4237,556.741666667,0,0,4200,0,0
0.4248,567.7944,0,0,4200,0,0
0.424,554.204233333,0,0,4200,0,0
0.422,649.439917695,109.708251029,0,4298.73742593,0,0
0.424,568.192683333,0,0,4298.73742593,0,0
0.4271,513.276433333,0,0,4298.73742593,0,0
0.4276,396.278333333,0,0,4298.73742593,0,0
0.4248,374.851916667,0,0,4298.73742593,0,0
0.4245,391.776916667,0,0,4298.73742593,0,0
0.4269,404.281666667,0,0,4298.73742593,0,0
0.4272,427.673366667,0,0,4298.73742593,0,0
0.4271,430.295633333,0,0,4298.73742593,0,0
0.4285,408.435,0,0,4298.73742593,0,0
0.4311,396.790783333,0,0,4298.73742593,0,0
0.4302,419.669033333,0,0,4298.73742593,0,0
0.4279,447.806666667,0,0,4298.73742593,0,0
0.4312,428.29715,0,0,4298.73742593,0,0
0.4333,413.140833333,0,0,4298.73742593,0,0
0.4311,421.42,0,0,4298.73742593,0,0
0.4293,420.248833333,0,0,4298.73742593,0,0
0.4324,408.438783333,0,0,4298.73742593,0,0
0.4367,410.88,0,0,4298.73742593,0,0
0.4348,447.415866667,0,0,4298.73742593,0,0
0.4335,451.542466667,0,0,4298.73742593,0,0
0.4357,422.185,0,0,4298.73742593,0,0
0.4374,424.91205,0,0,4298.73742593,0,0
0.4371,443.3021,0,0,4298.73742593,0,0
0.4356,445.598333333,0,0,4298.73742593,0,0
0.4353,423.699783333,0,0,4298.73742593,0,0
0.436,435.785133333,0,0,4298.73742593,0,0
0.4378,468.681666667,0,0,4298.73742593,0,0
0.4401,454.51045,0,0,4298.73742593,0,0
0.4389,453.964766667,0,0,4298.73742593,0,0
0.4364,469.41,0,0,4298.73742593,0,0
0.4393,441.577566667,0,0,4298.73742593,0,0
0.4422,427.153416667,0,0,4298.73742593,0,0
0.4395,438.808333333,0,0,4298.73742593,0,0
0.4333,431.708766667,0,0,4298.73742593,0,0
0.4439,426.0554,0,0,4298.73742593,0,0
0.4301,435.73,0,0,4298.73742593,0,0
0.3713,1284.30083333,833.333333333,0,5048.73742593,0,0
0.5708,0,0,461.789483333,4535.638,0,0
0.9099,0,0,462.708333333,4021.51762963,0,0
0.9368,0,0,451.313216667,3520.0585,0,0
0.8758,0,0,415.573933333,3058.30968519,0,0
0.8759,0,0,357.632083333,2660.9407037,0,0
0.8601,0,0,303.60005,2323.60731481,0,0
0.8442,0,0,304.133516667,1985.68118519,0,0
0.8334,0,0,303.68,1648.25896296,0,0
0.8092,0,0,195.86125,1430.63535185,0,0
0.7972,0,0,112.477633333,1305.6602037,0,0
0.7644,0,0,83.0883333333,1213.33983333,0,0
0.6899,0,0,12.00585,1200,0,0
0.86,0,-0,0,1200,0,48.92515
1.1617,0,0,0,1200,0,90.0475
1.1683,0,-0,0,1200,0,164.256183333
1.0956,0,0,0,1200,0,251.261016667
1.0849,0,0,0,1200,0,312.83375
1.061,0,0,0,1200,0,327.1886
1.043,0,0,0,1200,0,332.097333333
1.036,0,0,0,1200,0,352.328333333
1.0147,0,0,0,1200,0,383.228883333
0.9922,0,-0,0,1200,0,414.086433333
0.97,0,-0,0,1200,0,435.453333333
0.9422,0,-0,0,1200,0,454.80075
0.9569,0,-0,0,1200,0,532.517716667
0.9977,0,0,0,1200,0,631.577083333
0.9919,0,-0,0,1200,0,651.434066667
0.9588,0,-0,0,1200,0,676.092666667
0.9549,0,-0,0,1200,0,749.20125
0.9839,0,0,0,1200,0,823.79825
0.799,0,0,-0,1200,0,844.663416667
0.5025,0,831.619166667,0,1948.45725,0,0
0.4662,0,0,673.611525,1200,0,1524.904175
0.5007,0,0,-0,1200,0,857.22945
0.4827,0,0,-0,1200,0,871.08625
0.4785,0,0,-0,1200,0,955.280183333
0.4662,0,0,-0,1200,0,956.6452
0.4432,0,0,-0,1200,0,900.192083333
0.4411,0,0,-0,1200,0,958.362916667
0.4551,0,0,-0,1200,0,970.2299
0.4463,0,0,-0,1200,0,904.37125
0.4113,0,708.464966667,0,1837.61847,0,195.4863
0.5682,0,833.333333333,0,2587.61847,0,115.00685
0.8279,0,833.333333333,0,3337.61847,0,128.952916667
0.8636,0,833.333333333,0,4087.61847,0,61.64365
0.8416,0,833.265566667,0,4837.55748,0,0
0.8618,0,777.584583333,0,5537.383605,0,0
0.8623,0,662.129133333,0,6133.299825,0,0
0.9026,0,630.022583333,0,6700.32015,0,0
0.9754,0,651.20625,0,7286.405775,0,0
1.0002,0,554.525016667,0,7785.47829,0,0
0.9978,0,501.4842,0,8236.81407,0,0
1.0271,0,513.39375,0,8698.868445,0,0
1.0906,0,442.186783333,0,9096.83655,0,0
0.9376,0,361.876333333,0,9422.52525,0,0
0.6694,0,317.549166667,0,9708.3195,0,0
0.66,0,278.3287,0,9958.81533,0,0
0.7217,0,255.62705,0,10188.879675,0,0
0.7308,0,236.665,0,10401.878175,0,0
0.7534,0,188.112933333,0,10571.179815,0,0
0.7823,0,135.9206,0,10693.508355,0,0
0.8055,0,89.5433333333,0,10774.097355,0,0
0.8271,0,28.7807166667,0,10800,0,0
0.8519,56.92325,0,-0,10800,0,0
0.8791,142.609166667,0,-0,10800,0,0
0.9024,183.636783333,0,-0,10800,0,0
0.9163,188.402216667,0,-0,10800,0,0
0.9264,195.6575,0,-0,10800,0,0
0.9462,244.882766667,0,-0,10800,0,0
0.9742,312.117266667,0,-0,10800,0,0
0.9862,370.862916667,0,-0,10800,0,0
0.976,410.4413,0,0,10800,0,0
1.0742,0,0,429.572483333,10322.6972407,0,0
1.2313,0,0,432.515,9842.12501852,0,0
1.2561,0,0,428.069616667,9366.49211111,0,0
1.2447,0,0,429.167533333,8889.6392963,0,0
1.2545,0,0,438.085,8402.87818519,0,0
1.2522,0,0,446.453083333,7906.8192037,0,0
1.2881,0,0,456.175666667,7399.95735185,0,0
1.3466,0,0,460.803333333,6887.95364815,0,0
1.3523,0,0,452.380383333,6385.30877778,0,0
1.3445,0,0,458.355183333,5876.02524074,0,0
1.3483,0,0,467.756666667,5356.29561111,0,0
1.349,0,0,444.2993,4862.62972222,0,0
1.3473,0,0,436.825533333,4377.26801852,0,0
1.3482,0,0,445.028333333,3882.79209259,0,0
1.3513,0,0,424.338833333,3411.3045,0,0
1.34,0,0,433.471933333,2929.66901852,0,0
1.3489,0,0,478.583333333,2397.90975926,0,0
1.3952,0,0,498.67565,1843.8257037,0,0
1.2226,0,0,481.78,1308.51459259,0,0
0.9332,451.835,0,0,1308.51459259,0,0
0.9068,442.469766667,0,0,1308.51459259,0,0
0.9371,436.53615,0,0,1308.51459259,0,0
0.9371,439.943333333,0,0,1308.51459259,0,0
0.9871,368.25485,0,97.6631333333,1200,0,0
0.7764,419.99235,0,-0,1200,0,0
0.4209,1173.95333333,833.333333333,0,1950,0,0
0.3859,1198.42173333,833.333333333,0,2700,0,0
0.4368,390.54835,0,0,2700,0,0
0.4198,1210.575,833.333333333,0,3450,0,0
0.4186,1221.3361,833.333333333,0,4200,0,0
0.4241,398.032666667,0,0,4200,0,0
0.4237,394.305,0,0,4200,0,0
0.4248,396.3975,0,0,4200,0,0
0.424,413.28365,0,0,4200,0,0
0.422,1188.16425926,755.632592593,0,4880.06933333,0,0
0.424,431.161666667,0,0,4880.06933333,0,0
0.4271,417.444033333,0,0,4880.06933333,0,0
0.4276,406.91,0,0,4880.06933333,0,0
0.4248,409.794866667,0,0,4880.06933333,0,0
0.4245,418.2708,0,0,4880.06933333,0,0
0.4269,422.421666667,0,0,4880.06933333,0,0
0.4272,419.379016667,0,0,4880.06933333,0,0
0.4271,423.64215,0,0,4880.06933333,0,0
0.4285,427.953333333,0,0,4880.06933333,0,0
0.4311,411.603366667,0,0,4880.06933333,0,0
0.4302,403.11465,0,0,4880.06933333,0,0
0.4279,415.113333333,0,0,4880.06933333,0,0
0.4312,429.824633333,0,0,4880.06933333,0,0
0.4333,423.226016667,0,0,4880.06933333,0,0
0.4311,401.735,0,0,4880.06933333,0,0
0.4293,397.542466667,0,0,4880.06933333,0,0
0.4324,418.25305,0,0,4880.06933333,0,0
0.4367,443.941666667,0,0,4880.06933333,0,0
0.4348,444.181016667,0,0,4880.06933333,0,0
0.4335,430.707766667,0,0,4880.06933333,0,0
0.4357,426.796666667,0,0,4880.06933333,0,0
0.4374,443.261616667,0,0,4880.06933333,0,0
0.4371,440.404516667,0,0,4880.06933333,0,0
0.4356,420.368333333,0,0,4880.06933333,0,0
0.4353,425.634433333,0,0,4880.06933333,0,0
0.436,442.40815,0,0,4880.06933333,0,0
0.4378,448.618333333,0,0,4880.06933333,0,0
0.4401,440.57865,0,0,4880.06933333,0,0
0.4389,459.368216667,0,0,4880.06933333,0,0
0.4364,484.183333333,0,0,4880.06933333,0,0
0.4393,456.565733333,0,0,4880.06933333,0,0
0.4422,454.7196,0,0,4880.06933333,0,0
0.4395,483.95,0,0,4880.06933333,0,0
0.4333,471.89715,0,0,4880.06933333,0,0
0.4439,463.881233333,0,0,4880.06933333,0,0
0.4301,462.723333333,0,0,4880.06933333,0,0
0.3713,1262.64901667,833.333333333,0,5630.06933333,0,0
0.5708,0,0,445.12395,5135.48716667,0,0
0.9099,0,0,501.82,4577.90938889,0,0
0.9368,0,0,498.430266667,4024.09798148,0,0
0.8758,0,0,449.611083333,3524.53011111,0,0
0.8759,0,0,387.383333333,3094.10418519,0,0
0.8601,0,0,342.192933333,2713.88981481,0,0
0.8442,0,0,312.75735,2366.38164815,0,0
0.8334,0,0,292.640833333,2041.22516667,0,0
0.8092,0,0,274.0374,1736.73916667,0,0
0.7972,0,0,235.039083333,1475.58462963,0,0
0.7644,0,0,167.018333333,1290.0087037,0,0
0.6899,0,0,81.0078333333,1200,0,0
0.86,0,-0,0,1200,0,1.05371666667
1.1617,0,0,0,1200,0,63.97125
1.1683,0,0,0,1200,0,108.1394
1.0956,0,-0,0,1200,0,158.6565
1.0849,0,0,0,1200,0,234.993333333
1.061,0,-0,0,1200,0,322.33885
1.043,0,-0,0,1200,0,322.519283333
1.036,0,-0,0,1200,0,274.9625
1.0147,0,-0,0,1200,0,318.342516667
0.9922,0,-0,0,1200,0,360.448983333
0.97,0,-0,0,1200,0,372.141666667
0.9422,0,-0,0,1200,0,422.635466667
0.9569,0,-0,0,1200,0,485.705983333
0.9977,0,0,0,1200,0,538.670416667
0.9919,0,-0,0,1200,0,584.906766667
0.9588,0,0,0,1200,0,617.5931
0.9549,0,-0,0,1200,0,639.5275
0.9839,0,-0,0,1200,0,662.790533333
0.799,0,-0,0,1200,0,686.563333333
0.5025,0,-0,0,1200,0,704.74375
0.4662,0,-0,0,1200,0,714.981766667
0.5007,0,-0,0,1200,0,736.343416667
0.4827,0,0,0,1200,0,764.211666667
0.4785,0,-0,0,1200,0,780.455483333
0.4662,0,825.7712,0,1943.19408,0,0
0.4432,0,0,668.874672,1200,0,1548.54258867
0.4411,0,0,-0,1200,0,874.3628
0.4551,0,80.8872666667,0,1272.79854,0,774.403766667
0.4463,0,833.333333333,0,2022.79854,0,7.56375
0.4113,0,806.049,0,2748.24264,0,0
0.5682,0,774.789333333,0,3445.55304,0,0
0.8279,0,760.140833333,0,4129.67979,0,0
0.8636,0,746.502733333,0,4801.53225,0,0
0.8416,0,701.4082,0,5432.79963,0,0
0.8618,0,631.833333333,0,6001.44963,0,0
0.8623,0,580.723633333,0,6524.1009,0,0
0.9026,0,560.479533333,0,7028.53248,0,0
0.9754,0,556.359166667,0,7529.25573,0,0
1.0002,0,544.924083333,0,8019.687405,0,0
0.9978,0,542.249283333,0,8507.71176,0,0
1.0271,0,533.166666667,0,8987.56176,0,0
1.0906,0,480.352333333,0,9419.87886,0,0
0.9376,0,421.143783333,0,9798.908265,0,0
0.6694,0,365.638333333,0,10127.982765,0,0
0.66,0,289.724666667,0,10388.734965,0,0
0.7217,0,216.371483333,0,10583.4693,0,0
0.7308,0,146.15125,0,10715.005425,0,0
0.7534,0,63.7029166667,0,10772.33805,0,0
0.7823,0,24.4350833333,0,10794.329625,0,0
0.8055,0,6.30041666667,0,10800,0,0
0.8271,66.54475,0,-0,10800,0,0
0.8519,109.202916667,0,-0,10800,0,0
0.8791,136.39,0,-0,10800,0,0
0.9024,237.667116667,0,-0,10800,0,0
0.9163,249.576583333,0,-0,10800,0,0
0.9264,193.98875,0,-0,10800,0,0
0.9462,263.826483333,0,-0,10800,0,0
0.9742,341.812666667,0,-0,10800,0,0
0.9862,369.420416667,0,-0,10800,0,0
0.976,405.560583333,0,0,10800,0,0
1.0742,0,0,423.096783333,10329.892463,0,0
1.2313,0,0,425.585,9857.02024074,0,0
1.2561,0,0,440.912233333,9367.11775926,0,0
1.2447,0,0,454.70655,8861.88825926,0,0
1.2545,0,0,464.686666667,8345.56974074,0,0
1.2522,0,0,479.4843,7812.80940741,0,0
1.2881,0,0,459.632033333,7302.10714815,0,0
1.3466,0,0,427.453333333,6827.159,0,0
1.3523,0,0,446.621433333,6330.91296296,0,0
1.3445,0,0,452.7543,5827.85262963,0,0
1.3483,0,0,441.515,5337.28040741,0,0
1.349,0,0,469.806116667,4815.27361111,0,0
1.3473,0,0,472.020283333,4290.80662963,0,0
1.3482,0,0,444.76,3796.62885185,0,0
1.3513,0,0,454.093783333,3292.0802037,0,0
1.34,0,0,469.86585,2770.00703704,0,0
1.3489,0,0,467.566666667,2250.48851852,0,0
1.3952,0,0,454.914483333,1745.02798148,0,0
1.2226,0,0,445.566466667,1249.95412963,0,0
0.9332,453.473333333,0,0,1249.95412963,0,0
0.9068,480.022883333,0,0,1249.95412963,0,0
0.9371,482.590783333,0,0,1249.95412963,0,0
0.9371,471.853333333,0,0,1249.95412963,0,0
0.9871,443.01245,0,44.9587166667,1200,0,0
0.7764,438.96495,0,-0,1200,0,0
0.4209,1193.97,833.333333333,0,1950,0,0
0.3859,1220.0363,833.333333333,0,2700,0,0
0.4368,402.949683333,0,0,2700,0,0
0.4198,1212.66333333,833.333333333,0,3450,0,0
0.4186,1231.71681667,833.333333333,0,4200,0,0
0.4241,1238.41353333,833.333333333,0,4950,0,0
0.4237,1227.80833333,833.333333333,0,5700,0,0
0.4248,1085.4289,666.666666667,0,6300,0,0
0.424,1251.52366667,833.333333333,0,7050,0,0
0.422,1226.28333333,833.333333333,0,7800,0,0
0.424,1248.99871667,833.333333333,0,8550,0,0
0.4271,491.532916667,0,0,8550,0,0
0.4276,570.106666667,0,0,8550,0,0
0.4248,1422.42133333,833.333333333,0,9300,0,0
0.4245,1421.40151667,833.333333333,0,10050,0,0
0.4269,588.523333333,0,0,10050,0,0
0.4272,578.543183333,0,0,10050,0,0
0.4271,586.927233333,0,0,10050,0,0
0.4285,613.165,0,0,10050,0,0
0.4311,622.333983333,0,0,10050,0,0
0.4302,602.797333333,0,0,10050,0,0
0.4279,573.053333333,0,0,10050,0,0
0.4312,566.557633333,0,0,10050,0,0
0.4333,580.68115,0,0,10050,0,0
0.4311,594.05,0,0,10050,0,0
0.4293,586.309583333,0,0,10050,0,0
0.4324,578.309283333,0,0,10050,0,0
0.4367,584.97,0,0,10050,0,0
0.4348,602.904083333,0,0,10050,0,0
0.4335,620.497116667,0,0,10050,0,0
0.4357,616.833333333,0,0,10050,0,0
0.4374,583.309833333,0,0,10050,0,0
0.4371,586.21525,0,0,10050,0,0
0.4356,618.348333333,0,0,10050,0,0
0.4353,608.388816667,0,0,10050,0,0
0.436,595.831366667,0,0,10050,0,0
0.4378,605.965,0,0,10050,0,0
0.4401,620.34445,0,0,10050,0,0
0.4389,618.518216667,0,0,10050,0,0
0.4364,608.146666667,0,0,10050,0,0
0.4393,616.25825,0,0,10050,0,0
0.4422,634.48815,0,0,10050,0,0
0.4395,638.298333333,0,0,10050,0,0
0.4333,612.73745,0,0,10050,0,0
0.4439,605.964866667,0,0,10050,0,0
0.4301,604.215,0,0,10050,0,0
0.3713,1399.04628333,833.333333333,0,10800,0,0
0.5708,639.2426,0,-0,10800,0,0
0.9099,0,0,789.883333333,9922.35185185,0,0
0.9368,0,0,814.7684,9017.05362963,0,0
0.8758,0,0,781.29405,8148.94912963,0,0
0.8759,0,0,735.549583333,7331.67181481,0,0
0.8601,0,0,677.625816667,6578.75424074,0,0
0.8442,0,0,614.8724,5895.56268519,0,0
0.8334,0,0,549.117916667,5285.43166667,0,0
0.8092,0,0,479.529633333,4752.62096296,0,0
0.7972,0,0,428.2873,4276.74618519,0,0
0.7644,61.5063,0,307.595783333,3934.97309259,0,0
0.6899,279.693516667,0,0,3934.97309259,0,0
0.86,0,0,356.51955,3538.84025926,0,0
1.1617,0,0,519.676666667,2961.42174074,0,0
1.1683,0,0,468.353533333,2441.02892593,0,0
1.0956,0,0,338.9869,2064.37681481,0,0
1.0849,0,0,251.449583333,1784.98838889,0,0
1.061,0,0,193.01845,1570.52344444,0,0
1.043,0,0,139.924816667,1415.05142593,0,0
1.036,0,0,95.6608333333,1308.76161111,0,0
1.0147,0,0,74.6279166667,1225.8417037,0,0
0.9922,0,0,23.2575333333,1200,0,0
0.97,0,65.8783333333,0,1259.2905,0,0
0.9422,0,135.478066667,0,1381.22076,0,0
0.9569,0,127.502216667,0,1495.972755,0,0
0.9977,0,84.33375,0,1571.87313,0,0
0.9919,0,114.6037,0,1675.01646,0,0
0.9588,0,192.9345,0,1848.65751,0,0
0.9549,0,273.85125,0,2095.123635,0,0
0.9839,0,330.866933333,0,2392.903875,0,0
0.799,0,355.932466667,0,2713.243095,0,0
0.5025,0,356.7575,0,3034.324845,0,0
0.4662,0,353.2672,0,3352.265325,0,0
0.5007,0,368.251616667,0,3683.69178,0,0
0.4827,0,407.75,0,4050.66678,0,0
0.4785,0,457.721216667,0,4462.615875,0,0
0.4662,0,493.866766667,0,4907.095965,0,0
0.4432,310.739283333,816.030533333,0,5641.523445,0,0
0.4411,332.440866667,833.333333333,0,6391.523445,0,0
0.4551,0,504.185716667,0,6845.29059,0,0
0.4463,0,509.208333333,0,7303.57809,0,0
0.4113,343.966566667,833.333333333,0,8053.57809,0,0
0.5682,0,465.969433333,0,8472.95058,0,0
0.8279,0,440.581666667,0,8869.47408,0,0
0.8636,0,389.0099,0,9219.58299,0,0
0.8416,0,314.264416667,0,9502.420965,0,0
0.8618,0,270.117916667,0,9745.52709,0,0
0.8623,0,307.535416667,0,10022.308965,0,0
0.9026,0,297.882066667,0,10290.402825,0,0
0.9754,0,205.155833333,0,10475.043075,0,0
