date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-09-10,40829.1166076,40829.1166076,0,0,26449.5567935,67278.6734011,4540.08431606,7155.88128377,8088.92944937,92.9330798416,0,17579.9753032,13400.0366465,61048.7860704,40829.1166076,60220.9873534,61048.7860704,2590.31404694,2590.31404694,2590.31404694,10274.150757,0,0,0,46,0,0,0,0,3.63797880709e-12
2025-09-11,41064.2546374,41064.2546374,0,0,9.35367205959,41073.6083095,1.40056480641,8088.92944937,9180.71807164,464.367961667,2076.02779965,19437.1257543,14761.462101,60710.7446332,41064.2546374,61502.4701256,60710.7446332,2654.26697019,2654.26697019,2654.26697019,-1390.43415822,0,0,0,1,0,0,0,2.18278728426e-11,7.73603403559e-12
2025-09-12,18406.9564371,18406.9564371,0,0,0,18406.9564371,0,9180.71807164,10745.4344611,642.511098529,19989.8410816,17212.0317773,12533.5009891,36862.5391683,18406.9564371,36777.1905749,36862.5391683,2637.18486273,2637.18486273,2637.18486273,-336.332528052,0,0,0,0,0,0,0,0,0
2025-09-13,18324.7580234,18324.7580234,0,0,0,18324.7580234,0,10745.4344611,10800,1696.87831384,24083.948111,15375.8376842,12405.3195392,36758.4460532,18324.7580234,36777.5675253,36758.4460532,2620.10275526,2620.10275526,2620.10275526,-5667.46260702,0,0,0,0,0,0,0,0,0
2025-09-14,41218.4116377,41218.4116377,0,0,4712.10592648,45930.5175642,891.948892903,10800,7355.60548075,1151.61967509,0,14161.1884245,14570.5176912,59949.6662655,41218.4116377,60070.4342114,59949.6662655,2603.0206478,2603.0206478,2603.0206478,6243.32631132,0,0,0,20,0,0,0,0,5.45696821064e-12
2025-09-15,41643.3006487,41643.3006487,0,0,7.87661553333,41651.1772642,1.17176666667,7355.60548075,8178.73440751,74.4937838406,2040.91025421,20956.632775,16234.0565137,61903.8391661,41643.3006487,61877.0097323,61903.8391661,2671.34907765,2671.34907765,2671.34907765,444.306228063,0,0,0,1,0,0,0,2.91038304567e-11,-4.91251483936e-12
2025-09-16,43718.832375,43718.832375,0,0,55.5217982,43774.3541732,8.23826666667,8178.73440751,8566.75729776,18.7431555517,0,17617.4425691,13920.9078797,63198.8095616,43718.832375,63233.7102742,63198.8095616,2654.26697019,2654.26697019,2654.26697019,2938.12411657,0,0,0,1,0,0,0,-1.45519152284e-11,2.65742983174e-12
2025-09-17,44064.0393972,44064.0393972,0,0,38.1954229167,44102.2348202,7.62916666667,8566.75729776,9428.69655097,69.0292112378,0,18655.0622418,14334.855088,64341.7255984,44064.0393972,63486.3628966,64341.7255984,2703.9467158,2703.9467158,2703.9467158,1918.52772565,0,0,0,1,0,0,0,7.27595761418e-12,-8.37019342725e-12
2025-09-18,43048.4558529,43048.4558529,0,0,17.5160057,43065.9718586,2.4634,9428.69655097,9828.18400963,109.370975017,0,18015.4664048,14232.9890751,62845.4360214,43048.4558529,63009.8406544,62845.4360214,2696.18895046,2696.18895046,2696.18895046,1018.55210069,0,0,0,1,0,0,0,0,-4.11759515373e-12
2025-09-19,17466.5735719,17466.5735719,0,0,0,17466.5735719,0,9828.18400963,9833.74592579,99.1346985053,15774.6089534,16242.6230733,13151.5189648,35066.2000771,17466.5735719,35571.5495376,35066.2000771,2688.43118512,2688.43118512,2688.43118512,2337.69566732,0,0,0,0,0,0,0,0,0
2025-09-20,17333.2025277,17333.2025277,0,0,0,17333.2025277,0,9833.74592579,10423.2352989,186.738814723,16043.4222407,17959.306438,14016.4977789,35818.4034478,17333.2025277,34990.9539019,35818.4034478,2671.34907765,2671.34907765,2671.34907765,1516.93933259,0,0,0,0,0,0,0,0,0
2025-09-21,44659.7602486,44659.7602486,0,0,0,44659.7602486,0,10423.2352989,10118.9727038,1356.31866683,2167.14365819,15539.9842204,12861.2235541,64489.7104746,44659.7602486,64888.9142579,64489.7104746,2654.26697019,2654.26697019,2654.26697019,-2793.5791948,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-09-22,44775.643908,44775.643908,0,0,128.013695183,44903.6576032,19.5559,10118.9727038,9835.14824532,207.208624478,10.7042785293,17175.8788238,14167.9038599,63820.3518502,44775.643908,63596.9859227,63820.3518502,2637.18486273,2637.18486273,2637.18486273,639.206608756,0,0,0,2,0,0,0,0,0
2025-09-23,45929.6770305,45929.6770305,0,0,73.78176635,46003.4587968,11.3177,9835.14824532,9685.14249908,879.807713874,0,17697.3444355,14469.8541644,66212.5958683,45929.6770305,66232.5976043,66212.5958683,2620.10275526,2620.10275526,2620.10275526,179.069513345,0,0,0,2,0,0,0,-2.18278728426e-11,1.5916157281e-12
2025-09-24,45397.8862404,45397.8862404,0,0,0,45397.8862404,0,9685.14249908,10021.5653897,658.797974616,0,18082.3946403,14343.9590571,65460.4586578,45397.8862404,66253.4952226,65460.4586578,2603.0206478,2603.0206478,2603.0206478,-817.675529824,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-09-25,45059.0973226,45059.0973226,0,0,106.256645833,45165.3539685,15.3716666667,10021.5653897,9736.17943263,149.023748228,1269.82621439,16637.0418885,13732.851291,64643.1177934,45059.0973226,64652.6108375,64643.1177934,2590.31404694,2590.31404694,2590.31404694,-1099.96157771,0,0,0,1,0,0,0,0,-9.36495325732e-12
2025-09-26,17612.3314158,17612.3314158,0,0,0,17612.3314158,0,9736.17943263,10281.5846994,574.80106167,14644.1387188,17467.7528764,13658.0150898,36722.921067,17612.3314158,36540.2960403,36722.921067,2577.60744607,2577.60744607,2577.60744607,1429.92381023,0,0,0,0,0,0,0,0,0
2025-09-27,17869.6880204,17869.6880204,0,0,0,17869.6880204,0,10281.5846994,9681.34865176,413.106777228,15270.9886045,17628.7115877,14819.4688289,36294.6403906,17869.6880204,35489.5529229,36294.6403906,2564.90084521,2564.90084521,2564.90084521,1107.97089459,0,0,0,0,0,0,0,0,0
2025-09-28,45800.7939468,45800.7939468,0,0,40.0719141667,45840.865861,5.86833333333,9681.34865176,8506.61671809,135.209423057,0,17307.1136595,15076.0208045,65848.0631114,45800.7939468,66816.5396467,65848.0631114,2552.19424435,2552.19424435,2552.19424435,1259.79409539,0,0,0,1,0,0,0,-7.27595761418e-12,-3.51718654201e-12
2025-09-29,47273.7081669,47273.7081669,0,0,142.855383367,47416.5635503,26.0150166667,8506.61671809,9622.75863014,949.748332528,322.816042936,19166.6143905,14520.4299355,68652.6254138,47273.7081669,68692.3059252,68652.6254138,2539.48764348,2539.48764348,2539.48764348,-961.063967603,0,0,0,2,0,0,0,7.27595761418e-12,-5.40012479178e-13
2025-09-30,47173.4109746,47173.4109746,0,0,0,47173.4109746,0,9622.75863014,8423.45871571,537.54698388,0,17641.5967982,15369.0633296,68232.2552192,47173.4109746,68201.6975395,68232.2552192,2499.12924825,2499.12924825,2499.12924825,869.762434384,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-10-01,45749.5705996,45749.5705996,0,0,0,45749.5705996,0,8423.45871571,10800,6665.61817313,8280.39611595,16500.8473107,11226.7991658,69881.5839673,45749.5705996,69875.1250178,69881.5839673,2458.77085302,2458.77085302,2458.77085302,-15132.4340444,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-10-02,41589.3147008,41589.3147008,0,0,0,41589.3147008,0,10800,10800,4479.52640319,3071.91250518,16263.3668622,13173.3271584,62372.2617289,41589.3147008,62358.5381834,62372.2617289,2418.41245779,2418.41245779,2418.41245779,-6579.4030328,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-10-03,15596.3892629,15596.3892629,0,0,0,15596.3892629,0,10800,10800,3197.33278002,20783.5343892,15158.3439411,12278.2585923,34678.1062181,15596.3892629,34521.7305034,34678.1062181,2378.05406256,2378.05406256,2378.05406256,-2500.93619401,0,0,0,0,0,0,0,0,0
2025-10-04,15970.0184276,15970.0184276,0,0,0,15970.0184276,0,10800,10790.5419706,2264.05218665,15992.5208318,16161.1342334,13099.0309555,34414.6587297,15970.0184276,34421.8012108,34414.6587297,2337.69566732,2337.69566732,2337.69566732,3024.60811202,0,0,0,0,0,0,0,0,0
2025-10-05,39832.3092044,39832.3092044,0,0,0,39832.3092044,0,10790.5419706,10800,1017.57492783,478.803467816,16922.2331336,13698.4966118,59456.0759841,39832.3092044,59602.0315055,59456.0759841,2499.12924825,2499.12924825,2499.12924825,-290.045010255,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-10-06,40658.7910703,40658.7910703,0,0,0,40658.7910703,0,10800,9181.55284051,998.57077654,0,16649.0797793,14942.3570648,60438.4027411,40658.7910703,60059.800783,60438.4027411,2458.77085302,2458.77085302,2458.77085302,2775.2639624,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-10-07,40746.035406,40746.035406,0,0,109.760260516,40855.7956665,19.7257664378,9181.55284051,8571.47868131,88.2898686827,0,18356.1422733,15417.5419846,60778.7273909,40746.035406,61172.9885142,60778.7273909,2564.90084521,2564.90084521,2564.90084521,2863.88345146,0,0,0,2,0,0,0,2.18278728426e-11,8.2280848801e-12
2025-10-08,38950.7358088,38950.7358088,0,0,0,38950.7358088,0,8571.47868131,8061.79644911,68.5817359283,0,18771.6616207,15663.7599218,59654.9791015,38950.7358088,59028.0937231,59654.9791015,2620.10275526,2620.10275526,2620.10275526,4240.66752388,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-10-09,39609.8901666,39609.8901666,0,0,0,39609.8901666,0,8061.79644911,8443.8191363,84.3618204032,439.941703933,20046.5452919,15893.8812679,60436.9492316,39609.8901666,61037.7803209,60436.9492316,2688.43118512,2688.43118512,2688.43118512,2522.21291524,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-10-10,15540.9371743,15540.9371743,0,0,0,15540.9371743,0,8443.8191363,9858.03666491,194.922678449,20747.1317765,17771.9416002,13122.4769205,34935.1300514,15540.9371743,34765.7417234,34935.1300514,2671.34907765,2671.34907765,2671.34907765,-1048.97568188,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-10-11,15557.95482,15557.95482,0,0,0,15557.95482,0,9858.03666491,10158.1668159,189.533369986,16520.0665447,16029.4545523,12713.7410515,34131.6269988,15557.95482,34152.5049714,34131.6269988,2654.26697019,2654.26697019,2654.26697019,3585.75043758,0,0,0,0,0,0,0,1.81898940355e-12,0
2025-10-12,40673.9962579,40673.9962579,0,0,105.120590167,40779.1168481,20.9299333333,10158.1668159,9050.03748587,426.809228043,0,16095.7176389,14034.8476846,60981.7052324,40673.9962579,61156.8313466,60981.7052324,2703.9467158,2703.9467158,2703.9467158,2139.80355181,0,0,0,1,0,0,0,7.27595761418e-12,-4.95958829561e-12
2025-10-13,42818.1049351,42818.1049351,0,0,0,42818.1049351,0,9050.03748587,10800,711.639449033,1179.98721987,18909.3046011,13741.5704642,64086.7561058,42818.1049351,63255.201606,64086.7561058,2696.18895046,2696.18895046,2696.18895046,-1993.42575667,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-10-14,41799.9077423,41799.9077423,0,0,0,41799.9077423,0,10800,8288.10286082,241.453855254,0,16020.7469763,15237.5124761,61798.5176388,41799.9077423,61798.1225183,61798.5176388,2688.43118512,2688.43118512,2688.43118512,2827.39537097,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-10-15,43056.9424345,43056.9424345,0,0,2067.76921776,45124.7116522,410.693621549,8288.10286082,8066.50529146,98.0821241472,0,16883.9384237,13875.4279356,64615.9226407,43056.9424345,64588.02736,64615.9226407,2719.46224648,2719.46224648,2719.46224648,3155.47170812,0,0,0,19,0,0,0,-7.27595761418e-12,0
2025-10-16,44516.441188,44516.441188,0,0,863.482080574,45379.9232686,165.427498557,8066.50529146,8114.66802629,138.484926233,0,19276.7020545,15570.7822028,66645.4502294,44516.441188,66652.9254162,66645.4502294,2730.77218437,2730.77218437,2730.77218437,2464.49494486,0,0,0,9,0,0,0,-7.27595761418e-12,-2.84217094304e-12
2025-10-17,16426.2398255,16426.2398255,0,0,0,16426.2398255,0,8114.66802629,9838.66377168,429.777998308,15253.4567482,16113.358445,11500.2241696,36300.5683386,16426.2398255,36975.4630732,36300.5683386,2729.58812686,2729.58812686,2729.58812686,-1136.18847341,0,0,0,0,0,0,0,0,0
2025-10-18,15406.2420067,15406.2420067,0,0,0,15406.2420067,0,9838.66377168,9873.29031253,76.8170514727,15178.7705569,16419.5156218,13268.6437669,34483.05273,15406.2420067,34490.1102127,34483.05273,2728.40406934,2728.40406934,2728.40406934,-601.528960303,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-10-19,44412.7667527,44412.7667527,0,0,0,44412.7667527,0,9873.29031253,7463.70438445,408.796744242,0,17051.0785772,15980.0009828,65365.596872,44412.7667527,65519.327282,65365.596872,2727.22001183,2727.22001183,2727.22001183,1885.70440947,0,0,0,0,0,0,0,-3.63797880709e-11,0
2025-10-20,46841.1850779,46841.1850779,0,0,0,46841.1850779,0,7463.70438445,9184.20098486,536.260770521,0,20278.5510979,14877.1794489,70378.4147862,46841.1850779,69559.102602,70378.4147862,2719.46224648,2719.46224648,2719.46224648,950.575793651,0,0,0,0,0,0,0,2.18278728426e-11,0
2025-10-21,47274.20509,47274.20509,0,0,0,47274.20509,0,9184.20098486,8714.88142798,309.095905435,0,17266.2335702,14408.0367931,69629.8740326,47274.20509,69755.053804,69629.8740326,2711.70448114,2711.70448114,2711.70448114,1634.83352776,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-10-22,47996.4803673,47996.4803673,0,0,0,47996.4803673,0,8714.88142798,10158.3666926,736.476093139,0,20112.3536885,14991.8697495,71411.8567321,47996.4803673,71275.6203323,71411.8567321,2703.9467158,2703.9467158,2703.9467158,-328.924410427,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-10-23,47516.2648203,47516.2648203,0,0,0,47516.2648203,0,10158.3666926,9970.81055298,1926.41397764,1332.44726667,16498.9949561,13532.9864401,69604.3667936,47516.2648203,70426.9185953,69604.3667936,2696.18895046,2696.18895046,2696.18895046,-3195.04175174,0,0,0,0,0,0,0,0,0
2025-10-24,15973.220795,15973.220795,0,0,0,15973.220795,0,9970.81055298,9769.58392,200.791134765,13791.5311012,16331.846906,13409.8999636,35334.319895,15973.220795,35185.7538814,35334.319895,2688.43118512,2688.43118512,2688.43118512,-2050.27773419,0,0,0,0,0,0,0,-1.81898940355e-12,0
2025-10-25,15547.5907038,15547.5907038,0,0,0,15547.5907038,0,9769.58392,9441.1884789,92.1729247778,12551.8904375,17166.6228119,14200.5203747,35008.5985329,15547.5907038,34991.0263781,35008.5985329,2671.34907765,2671.34907765,2671.34907765,1090.29254495,0,0,0,0,0,0,0,-1.81898940355e-12,0
2025-10-26,47093.961482,47093.961482,0,0,0,47093.961482,0,9441.1884789,10511.6291543,538.737643954,0,18623.1604217,14121.3633337,69584.8467486,47093.961482,68906.6867598,69584.8467486,2654.26697019,2654.26697019,2654.26697019,-315.455531497,0,0,0,0,0,0,0,2.18278728426e-11,0
2025-10-27,46840.6058398,46840.6058398,0,0,103.6609,46944.2667398,19.7449333333,10511.6291543,9352.42005206,1585.65553815,1592.91538333,17020.9384795,14830.2483605,68902.0977739,46840.6058398,68936.1160754,68902.0977739,2637.18486273,2637.18486273,2637.18486273,-1776.73525686,0,0,0,1,0,0,0,-7.27595761418e-12,9.5354835139e-12
2025-10-28,47932.0392376,47932.0392376,0,0,0,47932.0392376,0,9352.42005206,9893.26723793,395.265418407,0,18768.1680622,14715.4536631,70420.4015175,47932.0392376,70389.4940999,70420.4015175,2620.10275526,2620.10275526,2620.10275526,396.138727175,0,0,0,0,0,0,0,0,0
2025-10-29,47744.5369424,47744.5369424,0,0,5642.84106768,53387.3780101,1007.40950645,9893.26723793,7423.01917114,300.529001439,0,15572.6919044,14837.1037027,69340.9644967,47744.5369424,70196.3856381,69340.9644967,2603.0206478,2603.0206478,2603.0206478,3411.10416491,0,0,0,24,0,0,0,0,0
2025-10-30,50955.280133,50955.280133,0,0,18.1326881667,50973.4128211,3.64183333333,7423.01917114,10394.0835049,1706.5765322,1659.5279,20367.6197248,13823.8140767,74694.0858969,50955.280133,73851.5944351,74694.0858969,2671.34907765,2671.34907765,2671.34907765,-2881.91204805,0,0,0,1,0,0,0,0,1.47082346302e-12
2025-10-31,16400.6345957,16400.6345957,0,0,0,16400.6345957,0,10394.0835049,10017.0646961,109.817537781,8884.92441634,15139.0396344,12601.9390318,35436.1346234,16400.6345957,36104.7546985,35436.1346234,2654.26697019,2654.26697019,2654.26697019,1794.95883033,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-11-01,16049.5330279,16049.5330279,0,0,0,16049.5330279,0,10017.0646961,10155.1981215,244.940074373,9754.37241676,16809.9330769,13491.7257094,35861.5582919,16049.5330279,35847.1999228,35861.5582919,2637.18486273,2637.18486273,2637.18486273,-342.264907063,0,0,0,0,0,0,0,0,0
2025-11-02,49774.8021159,49774.8021159,0,0,0,49774.8021159,0,10155.1981215,9512.95451998,422.450149051,0,18372.1895443,15459.4927723,72131.5308545,49774.8021159,71745.3552525,72131.5308545,2620.10275526,2620.10275526,2620.10275526,444.884674215,0,0,0,0,0,0,0,0,0
2025-11-03,50932.789284,50932.789284,0,0,0,50932.789284,0,9512.95451998,9794.50261681,106.007874,0,16635.614334,13221.4543234,73025.0981679,50932.789284,73601.9076748,73025.0981679,2603.0206478,2603.0206478,2603.0206478,205.463138822,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-11-04,51043.855729,51043.855729,0,0,105.307027992,51149.162757,21.9778833333,9794.50261681,10197.8714925,1821.43082856,988.470093788,18369.9646693,14516.639394,74221.3203476,51043.855729,73382.6634335,74221.3203476,2590.31404694,2590.31404694,2590.31404694,-2204.8817378,0,0,0,1,0,0,0,1.45519152284e-11,-2.64321897703e-12
2025-11-05,50993.9119355,50993.9119355,0,0,0,50993.9119355,0,10197.8714925,9672.33821435,69.0653369009,0,17465.6923097,14620.1907211,72592.5869921,50993.9119355,73418.6489001,72592.5869921,2577.60744607,2577.60744607,2577.60744607,107.233880189,0,0,0,0,0,0,0,-2.18278728426e-11,0
2025-11-06,51000.0375443,51000.0375443,0,0,923.768806725,51923.8063511,196.066816667,9672.33821435,7433.00545287,250.081724561,0,17391.0829141,16102.1766458,72712.5057262,51000.0375443,72722.362233,72712.5057262,2564.90084521,2564.90084521,2564.90084521,2411.98342726,0,0,0,1,0,0,0,-2.18278728426e-11,-6.8212102633e-13
2025-11-07,18168.7626483,18168.7626483,0,0,0,18168.7626483,0,7433.00545287,10771.7513095,789.351761942,9859.19383203,18957.0093195,12350.3062778,40573.710419,18168.7626483,39907.4448793,40573.710419,2552.19424435,2552.19424435,2552.19424435,-3441.14808074,0,0,0,0,0,0,0,0,0
2025-11-08,16769.1850355,16769.1850355,0,0,0,16769.1850355,0,10771.7513095,10276.6545002,745.484160002,9620.12211024,15212.4440642,12767.6668204,36601.590614,16769.1850355,37093.263337,36601.590614,2539.48764348,2539.48764348,2539.48764348,-2040.02184886,0,0,0,0,0,0,0,0,0
2025-11-09,51448.4417588,51448.4417588,0,0,0,51448.4417588,0,10276.6545002,8448.33228891,673.1569192,0,17275.3764299,15638.5448983,73656.8056341,51448.4417588,73357.5295693,73656.8056341,2536.03269783,2536.03269783,2536.03269783,1332.46913804,0,0,0,0,0,0,0,0,0
2025-11-10,53860.7412405,53860.7412405,0,0,2936.24692399,56796.9881645,532.889102765,8448.33228891,8339.07891415,478.510926702,0,19361.5721207,15781.2014551,77384.4355896,53860.7412405,77020.0143347,77384.4355896,2532.57775219,2532.57775219,2532.57775219,2454.18696469,0,0,0,21,0,0,0,0,2.72848410532e-12
2025-11-11,53541.9266295,53541.9266295,0,0,10.469655,53552.3962845,2.05166666667,8339.07891415,9494.67280897,613.224462331,0,19357.208608,14639.3044671,76888.0966032,53541.9266295,77734.0409801,76888.0966032,2529.12280654,2529.12280654,2529.12280654,-198.200380123,0,0,0,1,0,0,0,-1.45519152284e-11,7.72004682403e-12
2025-11-12,53128.1405463,53128.1405463,0,0,60.5796866667,53188.7202329,11.7733333333,9494.67280897,9762.5260694,1168.80048334,84.3884370124,19194.0384799,15306.1032343,76085.3385826,53128.1405463,76057.8213369,76085.3385826,2525.66786089,2525.66786089,2525.66786089,-1102.85247283,0,0,0,1,0,0,0,-1.45519152284e-11,-2.93454149869e-12
2025-11-13,53413.0032114,53413.0032114,0,0,10.1260511333,53423.1292625,2.01053333333,9762.5260694,8806.55446529,219.09046394,160.465866667,17496.4697011,15032.5149016,75237.3719134,53413.0032114,75235.875726,75237.3719134,2522.21291524,2522.21291524,2522.21291524,847.378728546,0,0,0,1,0,0,0,-1.45519152284e-11,-2.17426077143e-12
2025-11-14,17306.7613551,17306.7613551,0,0,0,17306.7613551,0,8806.55446529,10609.5007728,331.913815219,6123.06817165,18107.2792915,13044.2445494,39116.472029,17306.7613551,38121.9310876,39116.472029,2510.66932116,2510.66932116,2510.66932116,807.504231201,0,0,0,0,0,0,0,0,0
2025-11-15,16819.5497108,16819.5497108,0,0,0,16819.5497108,0,10609.5007728,10470.4887824,203.232885715,5042.27845743,16755.1018006,13696.7432499,36515.7568105,16819.5497108,36543.3430968,36515.7568105,2499.12572709,2499.12572709,2499.12572709,976.786801327,0,0,0,0,0,0,0,0,0
2025-11-16,54242.1542626,54242.1542626,0,0,0,54242.1542626,0,10470.4887824,8103.60487324,789.310497108,0,17031.5081264,15925.7171006,76329.6459063,54242.1542626,77282.855518,76329.6459063,2487.58213301,2487.58213301,2487.58213301,899.023644912,0,0,0,0,0,0,0,0,0
2025-11-17,56744.3440169,56744.3440169,0,0,0,56744.3440169,0,8103.60487324,10800,1880.68847144,269.16135,21339.9976453,14858.6424786,81326.9593215,56744.3440169,80517.94393,81326.9593215,2476.03853894,2476.03853894,2476.03853894,-2177.51316387,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-11-18,54948.6768979,54948.6768979,0,0,0,54948.6768979,0,10800,8744.041269,109.771099155,0,16668.6995129,15352.0094634,76317.012982,54948.6768979,77163.4694432,76317.012982,2464.49494486,2464.49494486,2464.49494486,1165.85740968,0,0,0,0,0,0,0,2.18278728426e-11,0
2025-11-19,56934.7587405,56934.7587405,0,0,0,56934.7587405,0,8744.041269,9031.50161829,332.955477469,0,20159.2259538,16070.2587082,79790.2343231,56934.7587405,78937.2071776,79790.2343231,2462.43334883,2462.43334883,2462.43334883,1209.36807323,0,0,0,0,0,0,0,0,0
2025-11-20,56291.6928225,56291.6928225,0,0,0,56291.6928225,0,9031.50161829,9097.21514567,1125.28666549,64.9427608978,19311.2506578,15582.9708581,79711.5852593,56291.6928225,80546.5140914,79711.5852593,2460.37175279,2460.37175279,2460.37175279,-307.277593438,0,0,0,0,0,0,0,-2.18278728426e-11,0
2025-11-21,17799.050039,17799.050039,0,0,0,17799.050039,0,9097.21514567,10507.0243419,475.817647554,5024.65991513,17494.4549792,12901.6802565,38957.636352,17799.050039,38399.4964733,38957.636352,2458.31015676,2458.31015676,2458.31015676,-1094.15835262,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-11-22,17257.3319464,17257.3319464,0,0,0,17257.3319464,0,10507.0243419,9681.19232724,422.401037366,4012.32590964,16209.2250837,13872.721131,36991.060383,17257.3319464,37403.4094475,36991.060383,2456.24856072,2456.24856072,2456.24856072,332.187429557,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-11-23,57159.3661253,57159.3661253,0,0,0,57159.3661253,0,9681.19232724,10450.4460046,601.359543933,0,20232.1383859,15695.703783,80369.8904302,57159.3661253,79685.5052029,80369.8904302,2454.18696469,2454.18696469,2454.18696469,-569.485025716,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-11-24,56402.4694438,56402.4694438,0,0,0,56402.4694438,0,10450.4460046,9054.37481962,1978.80152805,349.537886606,16058.1102272,14263.5333504,78284.8599914,56402.4694438,79105.6999342,78284.8599914,2445.7462572,2445.7462572,2445.7462572,-1386.66364816,0,0,0,0,0,0,0,0,0
2025-11-25,56482.0620141,56482.0620141,0,0,0,56482.0620141,0,9054.37481962,8904.56651002,123.443823524,0,19581.0912463,15995.5113882,79877.6841484,56482.0620141,79906.0447884,79877.6841484,2437.30554972,2437.30554972,2437.30554972,924.42310145,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-11-26,58030.752315,58030.752315,0,0,0,58030.752315,0,8904.56651002,9378.66993614,528.632579318,0,20413.597917,16108.3212293,81591.5761504,58030.752315,80741.5534733,81591.5761504,2428.86484223,2428.86484223,2428.86484223,820.07878101,0,0,0,0,0,0,0,-2.18278728426e-11,0
2025-11-27,57978.8422115,57978.8422115,0,0,0,57978.8422115,0,9378.66993614,9322.87348406,1174.49282926,77.0898666667,19042.6094363,15474.7304503,80600.3544153,57978.8422115,81436.7458039,80600.3544153,2420.42413475,2420.42413475,2420.42413475,-546.137347719,0,0,0,0,0,0,0,2.91038304567e-11,0
2025-11-28,17611.6372613,17611.6372613,0,0,0,17611.6372613,0,9322.87348406,10656.260991,527.330769079,3375.99843886,18642.1740052,13900.1121879,39566.6295751,17611.6372613,38562.4099799,39566.6295751,2411.98342726,2411.98342726,2411.98342726,-79.5414247351,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-11-29,17031.1262455,17031.1262455,0,0,0,17031.1262455,0,10656.260991,9677.73272806,250.947199826,0,16037.4958804,13871.0470997,37346.8460805,17031.1262455,38190.2044754,37346.8460805,2397.12587528,2397.12587528,2397.12587528,3565.92664546,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-11-30,60276.4878398,60276.4878398,0,0,0,60276.4878398,0,9677.73272806,8712.5612889,206.129780756,0,18800.1256772,16096.7560937,83154.3274808,60276.4878398,82490.2713763,83154.3274808,2437.30554972,2437.30554972,2437.30554972,1681.78751073,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-12-01,64657.8311659,64657.8311659,0,0,27459.5307851,92117.361951,4451.47886787,8712.5612889,7498.0208825,215.485719204,0,19711.8587097,17059.6919206,84715.1013737,64657.8311659,85548.777537,84715.1013737,2428.86484223,2428.86484223,2428.86484223,6509.6417791,0,0,0,47,0,0,0,0,-2.18278728426e-11
2025-12-02,69270.6688011,69270.6688011,0,0,23333.1641791,92603.8329802,3446.40313674,7498.0208825,8443.63327015,112.542294298,0,20878.3017612,16060.3732777,90121.8775911,69270.6688011,89299.0762857,90121.8775911,2456.24856072,2456.24856072,2456.24856072,5556.18404013,0,0,0,35,0,0,0,-2.91038304567e-11,-1.81898940355e-11
2025-12-03,73210.2336083,73210.2336083,0,0,271.574651554,73481.8082598,38.0501075364,8443.63327015,10349.8200349,214.859329138,0,21773.4180077,15920.900498,93192.075298,73210.2336083,94016.0499579,93192.075298,2464.49494486,2464.49494486,2464.49494486,-643.332738023,0,0,0,2,0,0,0,-1.45519152284e-11,-2.72848410532e-12
2025-12-04,72305.7009932,72305.7009932,0,0,805.50239013,73111.2033833,112.552354842,10349.8200349,10544.7165597,1216.16144915,0,19283.525264,15444.2485915,91714.0945168,72305.7009932,91726.6076916,91714.0945168,2462.43334883,2462.43334883,2462.43334883,-1645.25497471,0,0,0,2,0,0,0,-1.45519152284e-11,-2.04636307899e-12
