date,slot,x0_kwh,x1_kwh,x2_kwh,x3_kwh
2025-09-19,31,440.256896,440.256896,440.256896,440.256896
2025-09-19,32,433.262483,433.262483,433.262483,433.262483
2025-09-19,33,1261.585787,1261.585787,1261.585787,1261.585787
2025-09-19,34,0.000000,0.000000,0.000000,0.000000
2025-09-19,35,0.000000,0.000000,0.000000,0.000000
2025-09-19,36,0.000000,0.000000,0.000000,0.000000
2025-09-19,37,0.000000,0.000000,0.000000,0.000000
2025-09-19,38,0.000000,0.000000,0.000000,0.000000
2025-09-19,39,0.000000,0.000000,0.000000,0.000000
2025-09-19,40,0.000000,0.000000,0.000000,0.000000
2025-09-19,41,0.000000,0.000000,0.000000,0.000000
2025-09-19,42,0.000000,39.498496,39.498496,39.498496
2025-09-19,43,0.000000,93.568563,93.568563,93.568563
2025-09-19,44,0.000000,55.839604,55.839604,55.839604
2025-09-19,45,0.000000,29.773538,29.773538,29.773538
2025-09-19,46,0.000000,0.000000,0.000000,0.000000
2025-09-19,47,0.000000,0.000000,0.000000,0.000000
2025-09-19,48,0.000000,0.000000,0.000000,0.000000
2025-09-19,49,0.000000,0.000000,0.000000,0.000000
2025-09-19,50,0.000000,0.000000,0.000000,0.000000
2025-09-19,51,0.000000,0.000000,0.000000,0.000000
2025-09-19,52,0.000000,0.000000,0.000000,0.000000
2025-09-19,53,0.000000,0.000000,0.000000,0.000000
2025-09-19,54,0.000000,0.000000,0.000000,0.000000
2025-09-19,55,0.000000,0.000000,0.000000,0.000000
2025-09-19,56,0.000000,0.000000,0.000000,0.000000
2025-09-19,57,0.000000,0.000000,0.000000,0.000000
2025-09-19,58,0.000000,0.000000,0.000000,0.000000
2025-09-19,59,0.000000,0.000000,0.000000,0.000000
2025-09-19,60,0.000000,0.000000,0.000000,0.000000
2025-09-19,61,0.000000,0.000000,0.000000,0.000000
2025-09-19,62,0.000000,0.000000,0.000000,0.000000
2025-09-19,63,0.000000,0.000000,0.000000,0.000000
2025-09-19,64,0.000000,0.000000,0.000000,0.000000
2025-09-19,65,0.000000,0.000000,0.000000,0.000000
2025-09-19,66,0.000000,0.000000,0.000000,0.000000
2025-09-19,67,0.000000,0.000000,0.000000,0.000000
2025-09-19,68,0.000000,0.000000,0.000000,0.000000
2025-09-19,69,0.000000,0.000000,0.000000,0.000000
2025-09-19,70,0.000000,0.000000,0.000000,0.000000
2025-09-19,71,0.000000,0.000000,0.000000,0.000000
2025-09-19,72,0.000000,0.000000,0.000000,0.000000
2025-09-19,73,0.000000,0.000000,0.000000,0.000000
2025-09-19,74,0.000000,0.000000,0.000000,0.000000
2025-09-19,75,0.000000,0.000000,0.000000,0.000000
2025-09-19,76,0.000000,0.000000,0.000000,0.000000
2025-09-19,77,0.000000,0.000000,0.000000,0.000000
2025-09-19,78,0.000000,0.000000,0.000000,0.000000
2025-09-19,79,0.000000,0.000000,0.000000,0.000000
2025-09-19,80,0.000000,0.000000,0.000000,0.000000
2025-09-19,81,0.000000,0.000000,0.000000,0.000000
2025-09-19,82,0.000000,0.000000,0.000000,0.000000
2025-09-19,83,0.000000,0.000000,0.000000,0.000000
2025-09-19,84,0.000000,0.000000,0.000000,0.000000
2025-09-19,85,0.000000,0.000000,0.000000,0.000000
2025-09-19,86,0.000000,0.000000,0.000000,0.000000
2025-09-19,87,0.000000,0.000000,0.000000,0.000000
2025-09-19,88,0.000000,0.000000,0.000000,0.000000
2025-09-19,89,0.000000,0.000000,0.000000,0.000000
2025-09-19,90,0.000000,0.000000,0.000000,0.000000
2025-09-19,91,0.000000,0.000000,0.000000,0.000000
2025-09-19,92,0.000000,0.000000,0.000000,0.000000
2025-09-19,93,0.000000,0.000000,0.000000,0.000000
2025-09-19,94,0.000000,0.000000,0.000000,0.000000
2025-09-19,95,0.000000,0.000000,0.000000,0.000000
2025-09-19,96,41.807535,41.807535,41.807535,41.807535
2025-09-19,97,105.596036,105.596036,105.596036,105.596036
2025-09-19,98,163.748992,163.748992,163.748992,163.748992
2025-09-19,99,211.718304,211.718304,210.520070,210.520070
2025-09-19,100,207.414494,207.414494,204.563731,204.563731
2025-09-19,101,204.853738,204.853738,204.853738,204.853738
2025-09-19,102,274.988244,274.988244,274.988244,274.988244
2025-09-19,103,320.124291,320.124291,320.124291,320.124291
2025-09-19,104,359.138329,359.138329,359.138329,359.138329
2025-09-19,105,410.477952,410.477952,410.477952,410.477952
2025-09-19,106,476.543373,476.543373,476.543373,476.543373
2025-09-19,107,0.000000,0.000000,0.000000,0.000000
2025-09-19,108,0.000000,0.000000,0.000000,0.000000
2025-09-19,109,0.000000,0.000000,0.000000,0.000000
2025-09-19,110,0.000000,0.000000,0.000000,0.000000
2025-09-19,111,503.348675,503.348675,503.348675,503.348675
2025-09-19,112,502.568788,502.568788,502.568788,502.568788
2025-09-19,113,0.000000,0.000000,0.000000,0.000000
2025-09-19,114,0.000000,0.000000,0.000000,0.000000
2025-09-19,115,0.000000,0.000000,0.000000,0.000000
2025-09-19,116,0.000000,0.000000,0.000000,0.000000
2025-09-19,117,0.000000,0.000000,0.000000,0.000000
2025-09-19,118,346.478218,346.478218,346.478218,346.478218
2025-09-19,119,503.199735,503.199735,503.199735,503.199735
2025-09-19,120,0.000000,0.000000,0.000000,0.000000
2025-09-19,121,0.000000,0.000000,0.000000,0.000000
2025-09-19,122,0.000000,0.000000,0.000000,0.000000
2025-09-19,123,0.000000,0.000000,0.000000,0.000000
2025-09-19,124,537.811424,537.811424,537.811424,537.811424
2025-09-19,125,507.347557,507.347557,507.347557,507.347557
2025-09-19,126,554.766316,554.766316,554.766316,554.766316
2025-09-19,127,564.182203,564.182203,564.182203,564.182203
2025-09-19,128,530.181983,530.181983,530.181983,530.181983
2025-09-19,129,540.669683,540.669683,540.669683,540.669683
2025-09-19,130,517.003303,517.003303,517.003303,517.003303
2025-09-19,131,1289.331422,1293.976422,1293.976422,1293.976422
2025-09-19,132,1289.263586,1293.907896,1293.907896,1293.907896
2025-09-19,133,463.394673,468.115019,468.115019,468.115019
2025-09-19,134,1285.629522,1290.236814,1290.236814,1290.236814
2025-09-19,135,1281.118140,1285.679477,1285.679477,1285.679477
2025-09-19,136,1275.513209,1280.017451,1280.017451,1280.017451
2025-09-19,137,1269.300742,1273.741701,1273.741701,1273.741701
2025-09-19,138,699.943833,699.943833,770.042499,1085.594938
2025-09-19,139,459.300867,463.979511,463.979511,463.979511
2025-09-19,140,1279.849119,1284.397528,1284.397528,1284.397528
2025-09-19,141,1266.765336,1271.180469,1271.180469,1271.180469
2025-09-19,142,1260.194661,1264.542862,1264.542862,1264.542862
2025-09-19,143,1255.880477,1260.184731,1260.184731,1260.184731
2025-09-20,0,0.000000,0.000000,0.000000,0.000000
2025-09-20,1,0.000000,0.000000,0.000000,0.000000
2025-09-20,2,425.839876,425.839876,425.839876,425.839876
2025-09-20,3,423.090617,423.090617,423.090617,423.090617
2025-09-20,4,428.411292,428.411292,428.411292,428.411292
2025-09-20,5,431.202754,431.202754,431.202754,431.202754
2025-09-20,6,419.449759,419.449759,419.449759,419.449759
2025-09-20,7,418.816676,418.816676,418.816676,418.816676
2025-09-20,8,431.323804,431.323804,431.323804,431.323804
2025-09-20,9,428.524141,428.524141,428.524141,428.524141
2025-09-20,10,424.308617,424.308617,424.308617,424.308617
2025-09-20,11,426.016427,426.016427,426.016427,426.016427
2025-09-20,12,420.282883,420.282883,420.282883,420.282883
2025-09-20,13,423.483488,423.483488,423.483488,423.483488
2025-09-20,14,433.025377,433.025377,433.025377,433.025377
2025-09-20,15,425.834027,425.834027,425.834027,425.834027
2025-09-20,16,424.732036,424.732036,424.732036,424.732036
2025-09-20,17,0.000000,0.000000,0.000000,0.000000
2025-09-20,18,431.216250,431.216250,431.216250,431.216250
2025-09-20,19,426.935887,426.935887,426.935887,426.935887
2025-09-20,20,427.621432,427.621432,427.621432,427.621432
2025-09-20,21,433.810744,433.810744,433.810744,433.810744
2025-09-20,22,433.805454,433.805454,433.805454,433.805454
2025-09-20,23,429.526209,429.526209,429.526209,429.526209
2025-09-20,24,391.955419,391.955419,391.955419,391.955419
2025-09-20,25,0.000000,0.000000,0.000000,0.000000
2025-09-20,26,0.000000,0.000000,0.000000,0.000000
2025-09-20,27,0.000000,0.000000,0.000000,0.000000
2025-09-20,28,0.000000,0.000000,0.000000,0.000000
2025-09-20,29,0.000000,0.000000,0.000000,0.000000
2025-09-20,30,0.000000,0.000000,0.000000,0.000000
2025-09-20,31,0.000000,0.000000,0.000000,0.000000
2025-09-20,32,457.089758,457.089758,457.089758,457.089758
2025-09-20,33,1284.656960,1284.656960,1284.656960,1284.656960
2025-09-20,34,0.000000,0.000000,0.000000,0.000000
2025-09-20,35,0.000000,0.000000,0.000000,0.000000
2025-09-20,36,0.000000,0.000000,0.000000,0.000000
2025-09-20,37,0.000000,0.000000,0.000000,0.000000
2025-09-20,38,0.000000,0.000000,0.000000,0.000000
2025-09-20,39,0.000000,0.000000,0.000000,0.000000
2025-09-20,40,0.000000,0.000000,0.000000,0.000000
2025-09-20,41,0.000000,0.000000,0.000000,0.000000
2025-09-20,42,0.000000,0.000000,0.000000,0.000000
2025-09-20,43,0.000000,0.000000,0.000000,0.000000
2025-09-20,44,0.000000,4.800403,4.800403,4.800403
2025-09-20,45,0.000000,13.490138,13.490138,13.490138
2025-09-20,46,0.000000,0.000000,0.000000,0.000000
2025-09-20,47,0.000000,0.000000,0.000000,0.000000
2025-09-20,48,0.000000,0.000000,0.000000,0.000000
2025-09-20,49,0.000000,0.000000,0.000000,0.000000
2025-09-20,50,0.000000,0.000000,0.000000,0.000000
2025-09-20,51,0.000000,0.000000,0.000000,0.000000
2025-09-20,52,0.000000,0.000000,0.000000,0.000000
2025-09-20,53,0.000000,0.000000,0.000000,0.000000
2025-09-20,54,0.000000,0.000000,0.000000,0.000000
2025-09-20,55,0.000000,0.000000,0.000000,0.000000
2025-09-20,56,0.000000,0.000000,0.000000,0.000000
2025-09-20,57,0.000000,0.000000,0.000000,0.000000
2025-09-20,58,0.000000,0.000000,0.000000,0.000000
2025-09-20,59,0.000000,0.000000,0.000000,0.000000
2025-09-20,60,0.000000,0.000000,0.000000,0.000000
2025-09-20,61,0.000000,0.000000,0.000000,0.000000
2025-09-20,62,0.000000,0.000000,0.000000,0.000000
2025-09-20,63,0.000000,0.000000,0.000000,0.000000
2025-09-20,64,0.000000,0.000000,0.000000,0.000000
2025-09-20,65,0.000000,0.000000,0.000000,0.000000
2025-09-20,66,0.000000,0.000000,0.000000,0.000000
2025-09-20,67,0.000000,0.000000,0.000000,0.000000
2025-09-20,68,0.000000,0.000000,0.000000,0.000000
2025-09-20,69,0.000000,0.000000,0.000000,0.000000
2025-09-20,70,0.000000,0.000000,0.000000,0.000000
2025-09-20,71,0.000000,0.000000,0.000000,0.000000
2025-09-20,72,0.000000,0.000000,0.000000,0.000000
2025-09-20,73,0.000000,0.000000,0.000000,0.000000
2025-09-20,74,0.000000,0.000000,0.000000,0.000000
2025-09-20,75,0.000000,0.000000,0.000000,0.000000
2025-09-20,76,0.000000,0.000000,0.000000,0.000000
2025-09-20,77,0.000000,0.000000,0.000000,0.000000
2025-09-20,78,0.000000,0.000000,0.000000,0.000000
2025-09-20,79,0.000000,0.000000,0.000000,0.000000
2025-09-20,80,0.000000,0.000000,0.000000,0.000000
2025-09-20,81,0.000000,0.000000,0.000000,0.000000
2025-09-20,82,0.000000,0.000000,0.000000,0.000000
2025-09-20,83,0.000000,0.000000,0.000000,0.000000
2025-09-20,84,0.000000,0.000000,0.000000,0.000000
2025-09-20,85,0.000000,0.000000,0.000000,0.000000
2025-09-20,86,0.000000,0.000000,0.000000,0.000000
2025-09-20,87,0.000000,0.000000,0.000000,0.000000
2025-09-20,88,0.000000,0.000000,0.000000,0.000000
2025-09-20,89,0.000000,0.000000,0.000000,0.000000
2025-09-20,90,0.000000,0.000000,0.000000,0.000000
2025-09-20,91,0.000000,0.000000,0.000000,0.000000
2025-09-20,92,0.000000,0.000000,0.000000,0.000000
2025-09-20,93,0.000000,0.000000,0.000000,0.000000
2025-09-20,94,0.000000,0.000000,0.000000,0.000000
2025-09-20,95,15.518305,10.778382,0.000000,0.000000
2025-09-20,96,99.551960,99.551960,99.551960,99.551960
2025-09-20,97,111.843572,111.843572,111.258447,111.258447
2025-09-20,98,147.757343,147.757343,145.193492,145.193492
2025-09-20,99,200.354131,200.354131,196.613255,196.613255
2025-09-20,100,227.615920,227.615920,222.468027,222.468027
2025-09-20,101,231.095018,231.095018,224.322510,224.322510
2025-09-20,102,307.428069,307.428069,307.428069,307.428069
2025-09-20,103,353.351749,353.351749,353.351749,353.351749
2025-09-20,104,376.923744,376.923744,376.923744,376.923744
2025-09-20,105,413.819593,413.819593,413.819593,413.819593
2025-09-20,106,470.953642,470.953642,470.953642,470.953642
2025-09-20,107,510.965168,510.965168,510.965168,510.965168
2025-09-20,108,0.000000,0.000000,0.000000,0.000000
2025-09-20,109,0.000000,0.000000,0.000000,0.000000
2025-09-20,110,0.000000,0.000000,0.000000,0.000000
2025-09-20,111,0.000000,0.000000,0.000000,0.000000
2025-09-20,112,0.000000,0.000000,0.000000,0.000000
2025-09-20,113,210.334095,210.334095,210.334095,210.334095
2025-09-20,114,0.000000,0.000000,0.000000,0.000000
2025-09-20,115,0.000000,0.000000,0.000000,0.000000
2025-09-20,116,495.942312,495.942312,495.942312,495.942312
2025-09-20,117,0.000000,0.000000,0.000000,0.000000
2025-09-20,118,0.000000,0.000000,0.000000,0.000000
2025-09-20,119,0.000000,0.000000,0.000000,0.000000
2025-09-20,120,0.000000,0.000000,0.000000,0.000000
2025-09-20,121,541.037101,541.037101,541.037101,541.037101
2025-09-20,122,0.000000,0.000000,0.000000,0.000000
2025-09-20,123,0.000000,0.000000,0.000000,0.000000
2025-09-20,124,520.451992,520.451992,520.451992,520.451992
2025-09-20,125,541.882264,541.882264,541.882264,541.882264
2025-09-20,126,538.633079,538.633079,538.633079,538.633079
2025-09-20,127,518.624704,518.624704,518.624704,518.624704
2025-09-20,128,520.284751,520.284751,520.284751,520.284751
2025-09-20,129,545.208458,545.208458,545.208458,545.208458
2025-09-20,130,521.533092,521.533092,521.533092,521.533092
2025-09-20,131,455.452147,458.010068,458.543666,458.885846
2025-09-20,132,1282.988504,1285.513868,1286.040674,1286.378499
2025-09-20,133,1273.272525,1275.743322,1276.258746,1276.589271
2025-09-20,134,1261.466630,1263.871123,1264.372714,1264.694370
2025-09-20,135,632.339469,753.040453,766.683243,1009.217432
2025-09-20,136,1292.338691,1294.916567,1295.454328,1295.799177
2025-09-20,137,1271.962778,1274.426220,1274.940108,1275.269649
2025-09-20,138,1269.466294,1271.915714,1272.426678,1272.754343
2025-09-20,139,1268.976622,1271.423292,1271.933682,1272.260980
2025-09-20,140,1264.449184,1266.870427,1267.375513,1267.699409
2025-09-20,141,1257.446666,1259.828581,1260.325463,1260.644098
2025-09-20,142,1282.579699,1285.102767,1285.629094,1285.966612
2025-09-20,143,543.785236,546.839256,547.476343,547.884887
2025-09-21,0,626.018377,626.018377,626.018377,626.018377
2025-09-21,1,596.916901,596.916901,596.916901,596.916901
2025-09-21,2,564.973303,564.973303,564.973303,564.973303
2025-09-21,3,571.045506,571.045506,571.045506,571.045506
2025-09-21,4,576.708078,576.708078,576.708078,576.708078
2025-09-21,5,573.165264,573.165264,573.165264,573.165264
2025-09-21,6,586.224515,586.224515,586.224515,586.224515
2025-09-21,7,573.550121,573.550121,573.550121,573.550121
2025-09-21,8,552.342689,552.342689,552.342689,552.342689
2025-09-21,9,584.800140,584.800140,584.800140,584.800140
2025-09-21,10,604.648588,604.648588,604.648588,604.648588
2025-09-21,11,589.728024,589.728024,589.728024,589.728024
2025-09-21,12,582.718221,582.718221,582.718221,582.718221
2025-09-21,13,576.066505,576.066505,576.066505,576.066505
2025-09-21,14,573.897528,573.897528,573.897528,573.897528
2025-09-21,15,561.237553,561.237553,561.237553,561.237553
2025-09-21,16,567.258485,567.258485,567.258485,567.258485
2025-09-21,17,580.915848,580.915848,580.915848,580.915848
2025-09-21,18,594.684487,594.684487,594.684487,594.684487
2025-09-21,19,599.433829,599.433829,599.433829,599.433829
2025-09-21,20,599.430856,599.430856,599.430856,599.430856
2025-09-21,21,611.718697,611.718697,611.718697,611.718697
2025-09-21,22,608.292360,608.292360,608.292360,608.292360
2025-09-21,23,592.437351,592.437351,592.437351,592.437351
2025-09-21,24,622.294484,622.294484,622.294484,622.294484
2025-09-21,25,630.553077,630.553077,630.553077,630.553077
2025-09-21,26,609.160776,609.160776,609.160776,609.160776
2025-09-21,27,620.602589,620.602589,620.602589,620.602589
2025-09-21,28,620.165618,620.165618,620.165618,620.165618
2025-09-21,29,608.878505,608.878505,608.878505,608.878505
2025-09-21,30,606.681243,606.681243,606.681243,606.681243
2025-09-21,31,625.811130,625.811130,625.811130,625.811130
2025-09-21,32,637.866917,637.866917,637.866917,637.866917
2025-09-21,33,867.990619,867.990619,867.990619,867.990619
2025-09-21,34,646.117133,646.117133,646.117133,646.117133
2025-09-21,35,0.000000,0.000000,0.000000,0.000000
2025-09-21,36,0.000000,0.000000,0.000000,0.000000
2025-09-21,37,0.000000,0.000000,0.000000,0.000000
2025-09-21,38,0.000000,0.000000,0.000000,0.000000
2025-09-21,39,0.000000,0.000000,0.000000,0.000000
2025-09-21,40,0.000000,0.000000,0.000000,0.000000
2025-09-21,41,222.591595,222.591595,222.591595,222.591595
2025-09-21,42,442.561400,442.561400,442.561400,442.561400
2025-09-21,43,406.830610,406.830610,406.830610,406.830610
2025-09-21,44,368.853229,368.853229,368.853229,368.853229
2025-09-21,45,1111.185985,1096.824650,1096.824650,1096.824650
2025-09-21,46,0.000000,0.000000,0.000000,0.000000
2025-09-21,47,0.000000,0.000000,0.000000,0.000000
2025-09-21,48,0.000000,0.000000,0.000000,0.000000
2025-09-21,49,0.000000,0.000000,0.000000,0.000000
2025-09-21,50,0.000000,0.000000,0.000000,0.000000
2025-09-21,51,0.000000,0.000000,0.000000,0.000000
2025-09-21,52,0.000000,0.000000,0.000000,0.000000
2025-09-21,53,0.000000,0.000000,0.000000,0.000000
2025-09-21,54,0.000000,0.000000,0.000000,0.000000
2025-09-21,55,0.000000,0.000000,0.000000,0.000000
2025-09-21,56,0.000000,0.000000,0.000000,0.000000
2025-09-21,57,0.000000,0.000000,0.000000,0.000000
2025-09-21,58,0.000000,0.000000,0.000000,0.000000
2025-09-21,59,0.000000,0.000000,0.000000,0.000000
2025-09-21,60,0.000000,0.000000,0.000000,0.000000
2025-09-21,61,0.000000,0.000000,0.000000,0.000000
2025-09-21,62,0.000000,0.000000,0.000000,0.000000
2025-09-21,63,0.000000,0.000000,0.000000,0.000000
2025-09-21,64,0.000000,0.000000,0.000000,0.000000
2025-09-21,65,482.047549,700.260155,700.260155,700.260155
2025-09-21,66,586.640197,673.066508,673.066508,673.066508
2025-09-21,67,0.000000,98.456802,98.456802,98.456802
2025-09-21,68,0.000000,0.000000,0.000000,0.000000
2025-09-21,69,0.000000,0.000000,0.000000,0.000000
2025-09-21,70,0.000000,0.000000,0.000000,0.000000
2025-09-21,71,496.735942,584.156642,584.156642,584.156642
2025-09-21,72,401.918912,508.373710,0.000000,0.000000
2025-09-21,73,0.000000,514.185063,514.185063,514.185063
2025-09-21,74,0.000000,0.000000,0.000000,0.000000
2025-09-21,75,390.316659,497.570454,-0.000000,-0.000000
2025-09-21,76,0.000000,0.000000,0.000000,0.000000
2025-09-21,77,0.000000,0.000000,0.000000,0.000000
2025-09-21,78,0.000000,0.000000,0.000000,0.000000
2025-09-21,79,0.000000,0.000000,0.000000,0.000000
2025-09-21,80,0.000000,0.000000,0.000000,0.000000
2025-09-21,81,0.000000,0.000000,0.000000,0.000000
2025-09-21,82,0.000000,0.000000,0.000000,0.000000
2025-09-21,83,0.000000,0.000000,0.000000,0.000000
2025-09-21,84,0.000000,0.000000,0.000000,0.000000
2025-09-21,85,0.000000,0.000000,0.000000,0.000000
2025-09-21,86,0.000000,0.000000,0.000000,0.000000
2025-09-21,87,0.000000,0.000000,0.000000,0.000000
2025-09-21,88,0.000000,0.000000,0.000000,0.000000
2025-09-21,89,116.501603,116.501603,39.079371,39.079371
2025-09-21,90,278.388009,278.388009,214.065931,214.065931
2025-09-21,91,254.698971,254.698971,254.698971,254.698971
2025-09-21,92,331.081710,331.081710,328.891541,328.891541
2025-09-21,93,327.705701,327.705701,324.679838,324.679838
2025-09-21,94,402.877694,402.877694,392.405144,392.405144
2025-09-21,95,476.726944,476.726944,462.314490,462.314490
2025-09-21,96,562.273712,562.273712,562.273712,562.273712
2025-09-21,97,590.193550,590.193550,590.193550,590.193550
2025-09-21,98,641.350520,641.350520,641.350520,641.350520
2025-09-21,99,687.667229,687.667229,687.667229,687.667229
2025-09-21,100,732.825484,732.825484,732.825484,732.825484
2025-09-21,101,755.359700,755.359700,755.359700,755.359700
2025-09-21,102,825.943974,825.943974,824.904154,824.904154
2025-09-21,103,865.072552,865.072552,863.618191,863.618191
2025-09-21,104,921.043407,921.043407,919.272202,919.272202
2025-09-21,105,1022.083324,1022.083324,1019.869931,1019.869931
2025-09-21,106,927.077688,927.077688,924.925938,924.925938
2025-09-21,107,0.000000,0.000000,0.000000,0.000000
2025-09-21,108,0.000000,0.000000,0.000000,0.000000
2025-09-21,109,776.962266,776.962266,774.987333,774.987333
2025-09-21,110,772.114500,772.114500,770.151889,770.151889
2025-09-21,111,809.497532,809.497532,807.439899,807.439899
2025-09-21,112,807.363809,807.363809,805.311599,805.311599
2025-09-21,113,0.000000,0.000000,0.000000,0.000000
2025-09-21,114,0.000000,0.000000,0.000000,0.000000
2025-09-21,115,806.099707,806.099707,804.050623,804.050623
2025-09-21,116,772.570853,772.570853,770.606995,770.606995
2025-09-21,117,779.545700,779.545700,777.564113,777.564113
2025-09-21,118,236.412224,236.412224,202.613672,202.613672
2025-09-21,119,0.000000,0.000000,0.000000,0.000000
2025-09-21,120,0.000000,0.000000,0.000000,0.000000
2025-09-21,121,0.000000,0.000000,0.000000,0.000000
2025-09-21,122,784.251912,784.251912,782.258449,782.258449
2025-09-21,123,0.000000,0.000000,0.000000,0.000000
2025-09-21,124,806.675499,806.675499,804.625039,804.625039
2025-09-21,125,843.850035,843.850035,843.850035,843.850035
2025-09-21,126,794.328212,794.328212,794.328212,794.328212
2025-09-21,127,771.320667,771.320667,771.320667,771.320667
2025-09-21,128,788.048541,788.048541,788.048541,788.048541
2025-09-21,129,816.807962,816.807962,816.807962,816.807962
2025-09-21,130,711.076897,711.076897,711.076897,711.076897
2025-09-21,131,1426.595504,1427.866575,1425.087511,1426.036111
2025-09-21,132,1441.760351,1443.063913,1440.213812,1441.186659
2025-09-21,133,631.911572,633.265449,633.265449,633.265449
2025-09-21,134,774.186499,774.186499,774.186499,1059.324148
2025-09-21,135,1407.580512,1408.810843,1406.120853,1407.039049
2025-09-21,136,1411.961545,1413.201263,1410.490751,1411.415951
2025-09-21,137,1423.236825,1424.500700,1421.737370,1422.680599
2025-09-21,138,1433.753895,1435.040303,1432.227707,1433.187753
2025-09-21,139,1455.491107,1456.824087,1453.909666,1454.904468
2025-09-21,140,633.441066,634.798221,634.798221,634.798221
2025-09-21,141,1441.885800,1443.189630,1440.338941,1441.311990
2025-09-21,142,1425.689469,1426.958599,1424.183780,1425.130931
2025-09-21,143,1443.993517,1445.301864,1442.441302,1443.417720
2025-09-22,0,615.985524,615.985524,615.985524,615.985524
2025-09-22,1,584.604804,584.604804,584.604804,584.604804
2025-09-22,2,544.585902,544.585902,544.585902,544.585902
2025-09-22,3,575.663604,575.663604,575.663604,575.663604
2025-09-22,4,601.303022,601.303022,601.303022,601.303022
2025-09-22,5,603.543892,603.543892,603.543892,603.543892
2025-09-22,6,588.397948,588.397948,588.397948,588.397948
2025-09-22,7,571.535442,571.535442,571.535442,571.535442
2025-09-22,8,565.697431,565.697431,565.697431,565.697431
2025-09-22,9,589.682586,589.682586,589.682586,589.682586
2025-09-22,10,608.299159,608.299159,608.299159,608.299159
2025-09-22,11,592.961410,592.961410,592.961410,592.961410
2025-09-22,12,588.144489,588.144489,588.144489,588.144489
2025-09-22,13,586.210045,586.210045,586.210045,586.210045
2025-09-22,14,583.148286,583.148286,583.148286,583.148286
2025-09-22,15,576.970170,576.970170,576.970170,576.970170
2025-09-22,16,569.784769,569.784769,569.784769,569.784769
2025-09-22,17,566.804204,566.804204,566.804204,566.804204
2025-09-22,18,584.932574,584.932574,584.932574,584.932574
2025-09-22,19,603.171645,603.171645,603.171645,603.171645
2025-09-22,20,608.677604,608.677604,608.677604,608.677604
2025-09-22,21,612.492340,612.492340,612.492340,612.492340
2025-09-22,22,607.637642,607.637642,607.637642,607.637642
2025-09-22,23,593.380857,593.380857,593.380857,593.380857
2025-09-22,24,597.911671,597.911671,597.911671,597.911671
2025-09-22,25,607.816523,607.816523,607.816523,607.816523
2025-09-22,26,615.884331,615.884331,615.884331,615.884331
2025-09-22,27,628.731040,628.731040,628.731040,628.731040
2025-09-22,28,625.076014,625.076014,625.076014,625.076014
2025-09-22,29,614.202635,614.202635,614.202635,614.202635
2025-09-22,30,598.098011,598.098011,598.098011,598.098011
2025-09-22,31,601.060705,601.060705,601.060705,601.060705
2025-09-22,32,616.972449,616.972449,616.972449,616.972449
2025-09-22,33,993.237418,993.237418,993.237418,993.237418
2025-09-22,34,690.783513,690.783513,690.783513,690.783513
2025-09-22,35,0.000000,0.000000,0.000000,0.000000
2025-09-22,36,0.000000,0.000000,0.000000,0.000000
2025-09-22,37,0.000000,0.000000,0.000000,0.000000
2025-09-22,38,0.000000,0.000000,0.000000,0.000000
2025-09-22,39,0.000000,0.000000,0.000000,0.000000
2025-09-22,40,0.000000,0.000000,0.000000,0.000000
2025-09-22,41,0.000000,0.000000,0.000000,0.000000
2025-09-22,42,449.062663,447.894992,447.894992,447.894992
2025-09-22,43,427.555113,427.555113,427.555113,427.555113
2025-09-22,44,365.429382,365.429382,365.429382,365.429382
2025-09-22,45,1084.242267,928.616062,928.616062,928.616062
2025-09-22,46,0.000000,0.000000,0.000000,0.000000
2025-09-22,47,0.000000,0.000000,0.000000,0.000000
2025-09-22,48,0.000000,0.000000,0.000000,0.000000
2025-09-22,49,0.000000,0.000000,0.000000,0.000000
2025-09-22,50,0.000000,0.000000,0.000000,0.000000
2025-09-22,51,0.000000,0.000000,0.000000,0.000000
2025-09-22,52,0.000000,0.000000,0.000000,0.000000
2025-09-22,53,0.000000,0.000000,0.000000,0.000000
2025-09-22,54,0.000000,0.000000,0.000000,0.000000
2025-09-22,55,0.000000,0.000000,0.000000,0.000000
2025-09-22,56,0.000000,0.000000,0.000000,0.000000
2025-09-22,57,0.000000,0.000000,0.000000,0.000000
2025-09-22,58,0.000000,0.000000,0.000000,0.000000
2025-09-22,59,0.000000,0.000000,0.000000,0.000000
2025-09-22,60,0.000000,0.000000,0.000000,0.000000
2025-09-22,61,0.000000,0.000000,0.000000,0.000000
2025-09-22,62,0.000000,0.000000,0.000000,0.000000
2025-09-22,63,0.000000,0.000000,0.000000,0.000000
2025-09-22,64,0.000000,0.000000,0.000000,0.000000
2025-09-22,65,0.000000,0.000000,0.000000,0.000000
2025-09-22,66,0.000000,0.000000,0.000000,0.000000
2025-09-22,67,0.000000,0.000000,0.000000,0.000000
2025-09-22,68,553.615117,-0.000000,-0.000000,-0.000000
2025-09-22,69,0.000000,0.000000,0.000000,0.000000
2025-09-22,70,0.000000,0.000000,0.000000,0.000000
2025-09-22,71,449.804386,401.035180,401.035180,401.035180
2025-09-22,72,467.829614,141.668166,141.668166,141.668166
2025-09-22,73,0.000000,0.000000,0.000000,0.000000
2025-09-22,74,471.191611,402.323272,402.323272,402.323272
